"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
3_1,Cyclic Voltammetry,2170.89,1.03269,1.03269,-0.18878,0,-0.145935,0.000101686
3_1,Cyclic Voltammetry,2171.08,1.0337,1.0337,-0.188001,0,-0.145946,0.000134826
3_1,Cyclic Voltammetry,2171.28,1.0347,1.0347,-0.186697,0,-0.145956,0.000163913
3_1,Cyclic Voltammetry,2171.48,1.03571,1.03571,-0.186555,0,-0.145966,0.000132918
3_1,Cyclic Voltammetry,2171.68,1.03675,1.03675,-0.184679,0,-0.145977,0.000121951
3_1,Cyclic Voltammetry,2171.88,1.0378,1.0378,-0.185165,0,-0.145987,0.000198126
3_1,Cyclic Voltammetry,2172.08,1.03879,1.03879,-0.193463,0,-0.145997,0.000223279
3_1,Cyclic Voltammetry,2172.28,1.03977,1.03977,-0.183916,0,-0.146008,0.000231147
3_1,Cyclic Voltammetry,2172.48,1.04075,1.04075,-0.182003,0,-0.146018,0.000252008
3_1,Cyclic Voltammetry,2172.68,1.04168,1.04168,-0.181103,0,-0.146028,0.000180125
3_1,Cyclic Voltammetry,2172.87,1.04265,1.04265,-0.180092,0,-0.146038,8.96454e-05
3_1,Cyclic Voltammetry,2173.07,1.04365,1.04365,-0.178956,0,-0.146048,2.6226e-05
3_1,Cyclic Voltammetry,2173.27,1.04463,1.04463,-0.177008,0,-0.146058,7.79629e-05
3_1,Cyclic Voltammetry,2173.47,1.04568,1.04568,-0.18287,0,-0.146068,0.000122666
3_1,Cyclic Voltammetry,2173.67,1.04673,1.04673,-0.176422,0,-0.146078,0.000187278
3_1,Cyclic Voltammetry,2173.87,1.04774,1.04774,-0.176859,0,-0.146087,0.000240684
3_1,Cyclic Voltammetry,2174.07,1.04875,1.04875,-0.174751,0,-0.146097,0.000240088
3_1,Cyclic Voltammetry,2174.27,1.04976,1.04976,-0.176026,0,-0.146107,0.000205159
3_1,Cyclic Voltammetry,2174.47,1.05073,1.05073,-0.18133,0,-0.146117,0.000198483
3_1,Cyclic Voltammetry,2174.67,1.05166,1.05166,-0.173624,0,-0.146126,0.000145912
3_1,Cyclic Voltammetry,2174.86,1.05264,1.05264,-0.172985,0,-0.146136,0.000172019
3_1,Cyclic Voltammetry,2175.06,1.05364,1.05364,-0.171873,0,-0.146145,0.000139594
3_1,Cyclic Voltammetry,2175.26,1.05464,1.05464,-0.173641,0,-0.146155,0.000120997
3_1,Cyclic Voltammetry,2175.46,1.05568,1.05568,-0.171328,0,-0.146165,0.000158548
3_1,Cyclic Voltammetry,2175.66,1.0567,1.0567,-0.168538,0,-0.146174,0.000171661
3_1,Cyclic Voltammetry,2175.86,1.05771,1.05771,-0.167647,0,-0.146183,0.00017941
3_1,Cyclic Voltammetry,2176.06,1.05875,1.05875,-0.165717,0,-0.146192,0.000241399
3_1,Cyclic Voltammetry,2176.26,1.05975,1.05975,-0.165085,0,-0.146202,0.000288963
3_1,Cyclic Voltammetry,2176.46,1.0607,1.0607,-0.164887,0,-0.146211,0.000256896
3_1,Cyclic Voltammetry,2176.65,1.06168,1.06168,-0.163991,0,-0.14622,0.000241756
3_1,Cyclic Voltammetry,2176.85,1.06265,1.06265,-0.165068,0,-0.146229,0.000159502
3_1,Cyclic Voltammetry,2177.05,1.0636,1.0636,-0.165101,0,-0.146238,9.10759e-05
3_1,Cyclic Voltammetry,2177.25,1.06461,1.06461,-0.166611,0,-0.146247,0.000117064
3_1,Cyclic Voltammetry,2177.45,1.06562,1.06562,-0.16402,0,-0.146256,0.000181317
3_1,Cyclic Voltammetry,2177.65,1.06664,1.06664,-0.161663,0,-0.146265,0.000213027
3_1,Cyclic Voltammetry,2177.85,1.06768,1.06768,-0.159669,0,-0.146274,0.000256419
3_1,Cyclic Voltammetry,2178.05,1.06872,1.06872,-0.163148,0,-0.146283,0.000214815
3_1,Cyclic Voltammetry,2178.25,1.06969,1.06969,-0.166651,0,-0.146292,0.000206828
3_1,Cyclic Voltammetry,2178.44,1.07065,1.07065,-0.159401,0,-0.146301,0.000171542
3_1,Cyclic Voltammetry,2178.64,1.07165,1.07165,-0.157998,0,-0.14631,0.000178695
3_1,Cyclic Voltammetry,2178.84,1.07258,1.07258,-0.155499,0,-0.146319,0.000139475
3_1,Cyclic Voltammetry,2179.04,1.07357,1.07357,-0.154488,0,-0.146327,0.000157475
3_1,Cyclic Voltammetry,2179.24,1.07457,1.07457,-0.15389,0,-0.146336,0.000167012
3_1,Cyclic Voltammetry,2179.44,1.07557,1.07557,-0.152358,0,-0.146344,0.000107884
3_1,Cyclic Voltammetry,2179.64,1.07661,1.07661,-0.151925,0,-0.146353,0.000121593
3_1,Cyclic Voltammetry,2179.84,1.07766,1.07766,-0.150854,0,-0.146361,0.000202417
3_1,Cyclic Voltammetry,2180.04,1.0787,1.0787,-0.149452,0,-0.146369,0.000243425
3_1,Cyclic Voltammetry,2180.23,1.07968,1.07968,-0.14896,0,-0.146377,0.000271201
3_1,Cyclic Voltammetry,2180.43,1.08065,1.08065,-0.148049,0,-0.146386,0.000310779
3_1,Cyclic Voltammetry,2180.63,1.08163,1.08163,-0.147205,0,-0.146394,0.000260353
3_1,Cyclic Voltammetry,2180.83,1.08258,1.08258,-0.147552,0,-0.146402,0.000181675
3_1,Cyclic Voltammetry,2181.03,1.08358,1.08358,-0.150002,0,-0.14641,0.000164747
3_1,Cyclic Voltammetry,2181.23,1.08454,1.08454,-0.146153,0,-0.146418,0.000123858
3_1,Cyclic Voltammetry,2181.43,1.08554,1.08554,-0.144121,0,-0.146426,0.000127077
3_1,Cyclic Voltammetry,2181.63,1.08658,1.08658,-0.144233,0,-0.146434,0.000218272
3_1,Cyclic Voltammetry,2181.83,1.0876,1.0876,-0.143569,0,-0.146442,0.000235438
3_1,Cyclic Voltammetry,2182.02,1.08861,1.08861,-0.142707,0,-0.14645,0.000224352
3_1,Cyclic Voltammetry,2182.22,1.08962,1.08962,-0.141354,0,-0.146458,0.000225544
3_1,Cyclic Voltammetry,2182.42,1.09064,1.09064,-0.140011,0,-0.146466,0.000264287
3_1,Cyclic Voltammetry,2182.62,1.09161,1.09161,-0.139014,0,-0.146474,0.000326753
3_1,Cyclic Voltammetry,2182.82,1.09258,1.09258,-0.138408,0,-0.146481,0.000298142
3_1,Cyclic Voltammetry,2183.02,1.09353,1.09353,-0.137738,0,-0.146489,0.000274062
3_1,Cyclic Voltammetry,2183.22,1.0945,1.0945,-0.137863,0,-0.146496,0.000214577
3_1,Cyclic Voltammetry,2183.42,1.09551,1.09551,-0.13755,0,-0.146504,0.00017345
3_1,Cyclic Voltammetry,2183.62,1.09656,1.09656,-0.136218,0,-0.146512,0.000174165
3_1,Cyclic Voltammetry,2183.81,1.09756,1.09756,-0.136421,0,-0.146519,0.000155449
3_1,Cyclic Voltammetry,2184.01,1.0986,1.0986,-0.135086,0,-0.146527,0.000206232
3_1,Cyclic Voltammetry,2184.21,1.09964,1.09964,-0.134132,0,-0.146534,0.000316739
3_1,Cyclic Voltammetry,2184.41,1.10063,1.10063,-0.13421,0,-0.146541,0.000399709
3_1,Cyclic Voltammetry,2184.61,1.10159,1.10159,-0.133027,0,-0.146549,0.000387192
3_1,Cyclic Voltammetry,2184.81,1.10255,1.10255,-0.131878,0,-0.146556,0.000270009
3_1,Cyclic Voltammetry,2185.01,1.10348,1.10348,-0.130773,0,-0.146563,0.000169158
3_1,Cyclic Voltammetry,2185.21,1.10449,1.10449,-0.130673,0,-0.146571,0.000100732
3_1,Cyclic Voltammetry,2185.41,1.10546,1.10546,-0.129247,0,-0.146578,0.000188351
3_1,Cyclic Voltammetry,2185.6,1.10648,1.10648,-0.128721,0,-0.146585,0.000229239
3_1,Cyclic Voltammetry,2185.8,1.10752,1.10752,-0.127943,0,-0.146592,0.000288725
3_1,Cyclic Voltammetry,2186,1.10857,1.10857,-0.12799,0,-0.146599,0.000300765
3_1,Cyclic Voltammetry,2186.2,1.10959,1.10959,-0.126769,0,-0.146606,0.000323772
3_1,Cyclic Voltammetry,2186.4,1.11059,1.11059,-0.126816,0,-0.146613,0.000295281
3_1,Cyclic Voltammetry,2186.6,1.11157,1.11157,-0.126153,0,-0.14662,0.000305414
3_1,Cyclic Voltammetry,2186.8,1.1125,1.1125,-0.12509,0,-0.146627,0.000305414
3_1,Cyclic Voltammetry,2187,1.11347,1.11347,-0.123341,0,-0.146634,0.000265241
3_1,Cyclic Voltammetry,2187.2,1.11444,1.11444,-0.123218,0,-0.146641,0.000264168
3_1,Cyclic Voltammetry,2187.39,1.11544,1.11544,-0.122607,0,-0.146648,0.000249743
3_1,Cyclic Voltammetry,2187.59,1.11649,1.11649,-0.122303,0,-0.146654,0.000187635
3_1,Cyclic Voltammetry,2187.79,1.11757,1.11757,-0.122111,0,-0.146661,0.000172615
3_1,Cyclic Voltammetry,2187.99,1.11861,1.11861,-0.121912,0,-0.146668,0.000229716
3_1,Cyclic Voltammetry,2188.19,1.11959,1.11959,-0.127125,0,-0.146675,0.000282168
3_1,Cyclic Voltammetry,2188.39,1.12058,1.12058,-0.120069,0,-0.146682,0.000292897
3_1,Cyclic Voltammetry,2188.59,1.12156,1.12156,-0.118166,0,-0.146688,0.000345469
3_1,Cyclic Voltammetry,2188.79,1.12251,1.12251,-0.117632,0,-0.146695,0.000335217
3_1,Cyclic Voltammetry,2188.99,1.12349,1.12349,-0.118099,0,-0.146701,0.000257611
3_1,Cyclic Voltammetry,2189.18,1.12446,1.12446,-0.117178,0,-0.146708,0.000204563
3_1,Cyclic Voltammetry,2189.38,1.12548,1.12548,-0.116057,0,-0.146714,0.000206828
3_1,Cyclic Voltammetry,2189.58,1.12652,1.12652,-0.115368,0,-0.14672,0.000204563
3_1,Cyclic Voltammetry,2189.78,1.12756,1.12756,-0.11479,0,-0.146727,0.000265479
3_1,Cyclic Voltammetry,2189.98,1.12856,1.12856,-0.114672,0,-0.146733,0.000310421
3_1,Cyclic Voltammetry,2190.18,1.12958,1.12958,-0.114351,0,-0.14674,0.000324488
3_1,Cyclic Voltammetry,2190.38,1.1306,1.1306,-0.113064,0,-0.146746,0.000280976
3_1,Cyclic Voltammetry,2190.58,1.13156,1.13156,-0.112777,0,-0.146752,0.000287533
3_1,Cyclic Voltammetry,2190.78,1.13251,1.13251,-0.112297,0,-0.146758,0.000269294
3_1,Cyclic Voltammetry,2190.97,1.13349,1.13349,-0.112889,0,-0.146764,0.000249028
3_1,Cyclic Voltammetry,2191.17,1.13447,1.13447,-0.111936,0,-0.146771,0.000263214
3_1,Cyclic Voltammetry,2191.37,1.13547,1.13547,-0.110703,0,-0.146777,0.000217795
3_1,Cyclic Voltammetry,2191.57,1.1365,1.1365,-0.111187,0,-0.146783,0.000226378
3_1,Cyclic Voltammetry,2191.77,1.13753,1.13753,-0.108995,0,-0.146789,0.000195384
3_1,Cyclic Voltammetry,2191.97,1.13857,1.13857,-0.108584,0,-0.146795,0.000240684
3_1,Cyclic Voltammetry,2192.17,1.13957,1.13957,-0.107715,0,-0.146801,0.000282764
3_1,Cyclic Voltammetry,2192.37,1.14058,1.14058,-0.10736,0,-0.146807,0.000326395
3_1,Cyclic Voltammetry,2192.57,1.14154,1.14154,-0.106993,0,-0.146813,0.000329852
3_1,Cyclic Voltammetry,2192.76,1.14252,1.14252,-0.106026,0,-0.146819,0.000365496
3_1,Cyclic Voltammetry,2192.96,1.14347,1.14347,-0.106597,0,-0.146825,0.000221968
3_1,Cyclic Voltammetry,2193.16,1.14444,1.14444,-0.106618,0,-0.146831,0.000164628
3_1,Cyclic Voltammetry,2193.36,1.14545,1.14545,-0.105877,0,-0.146836,0.000124454
3_1,Cyclic Voltammetry,2193.56,1.14646,1.14646,-0.103461,0,-0.146842,0.000169516
3_1,Cyclic Voltammetry,2193.76,1.14748,1.14748,-0.10285,0,-0.146848,0.000218272
3_1,Cyclic Voltammetry,2193.96,1.14855,1.14855,-0.101837,0,-0.146854,0.000220299
3_1,Cyclic Voltammetry,2194.16,1.14958,1.14958,-0.101529,0,-0.146859,0.00028336
3_1,Cyclic Voltammetry,2194.36,1.1506,1.1506,-0.100342,0,-0.146865,0.000279307
3_1,Cyclic Voltammetry,2194.56,1.15157,1.15157,-0.0996126,0,-0.14687,0.000286102
3_1,Cyclic Voltammetry,2194.75,1.15251,1.15251,-0.0995997,0,-0.146876,0.000286579
3_1,Cyclic Voltammetry,2194.95,1.15345,1.15345,-0.100354,0,-0.146881,0.00026238
3_1,Cyclic Voltammetry,2195.15,1.15443,1.15443,-0.0983066,0,-0.146887,0.000193
3_1,Cyclic Voltammetry,2195.35,1.15546,1.15546,-0.0974359,0,-0.146892,0.00013864
3_1,Cyclic Voltammetry,2195.55,1.15647,1.15647,-0.0971699,0,-0.146898,0.000172734
3_1,Cyclic Voltammetry,2195.75,1.15749,1.15749,-0.0966315,0,-0.146903,0.000150323
3_1,Cyclic Voltammetry,2195.95,1.15855,1.15855,-0.0965116,0,-0.146908,0.000182748
3_1,Cyclic Voltammetry,2196.15,1.15954,1.15954,-0.0955041,0,-0.146914,0.000245094
3_1,Cyclic Voltammetry,2196.35,1.16056,1.16056,-0.0947568,0,-0.146919,0.000333309
3_1,Cyclic Voltammetry,2196.54,1.16155,1.16155,-0.0962391,0,-0.146924,0.000337958
3_1,Cyclic Voltammetry,2196.74,1.1625,1.1625,-0.0947961,0,-0.146929,0.000301123
3_1,Cyclic Voltammetry,2196.94,1.16346,1.16346,-0.0926362,0,-0.146935,0.000258565
3_1,Cyclic Voltammetry,2197.14,1.16444,1.16444,-0.0923378,0,-0.14694,0.000161767
3_1,Cyclic Voltammetry,2197.34,1.16546,1.16546,-0.0922057,0,-0.146945,0.000157237
3_1,Cyclic Voltammetry,2197.54,1.16649,1.16649,-0.0917131,0,-0.14695,0.000167489
3_1,Cyclic Voltammetry,2197.74,1.16753,1.16753,-0.0907888,0,-0.146955,0.000213504
3_1,Cyclic Voltammetry,2197.94,1.16857,1.16857,-0.0903432,0,-0.14696,0.000219226
3_1,Cyclic Voltammetry,2198.14,1.1696,1.1696,-0.0897908,0,-0.146965,0.000244737
3_1,Cyclic Voltammetry,2198.33,1.1706,1.1706,-0.0899571,0,-0.14697,0.000270128
3_1,Cyclic Voltammetry,2198.53,1.17157,1.17157,-0.089615,0,-0.146975,0.000280142
3_1,Cyclic Voltammetry,2198.73,1.17251,1.17251,-0.088276,0,-0.14698,0.00025785
3_1,Cyclic Voltammetry,2198.93,1.17346,1.17346,-0.0885055,0,-0.146985,0.000268698
3_1,Cyclic Voltammetry,2199.13,1.17446,1.17446,-0.0872342,0,-0.146989,0.000218153
3_1,Cyclic Voltammetry,2199.33,1.17545,1.17545,-0.0873685,0,-0.146994,0.000173807
3_1,Cyclic Voltammetry,2199.53,1.17647,1.17647,-0.0871565,0,-0.146999,0.000144958
3_1,Cyclic Voltammetry,2199.73,1.17751,1.17751,-0.0882178,0,-0.147004,0.00013411
3_1,Cyclic Voltammetry,2199.93,1.17856,1.17856,-0.0856774,0,-0.147009,0.000186205
3_1,Cyclic Voltammetry,2200.12,1.17957,1.17957,-0.0850632,0,-0.147013,0.000228882
3_1,Cyclic Voltammetry,2200.32,1.18058,1.18058,-0.085319,0,-0.147018,0.000301838
3_1,Cyclic Voltammetry,2200.52,1.1816,1.1816,-0.0846309,0,-0.147023,0.000318408
3_1,Cyclic Voltammetry,2200.72,1.18251,1.18251,-0.0846976,0,-0.147028,0.000296474
3_1,Cyclic Voltammetry,2200.92,1.18349,1.18349,-0.0865978,0,-0.147032,0.000236511
3_1,Cyclic Voltammetry,2201.12,1.18444,1.18444,-0.0831088,0,-0.147037,0.000186086
3_1,Cyclic Voltammetry,2201.32,1.18545,1.18545,-0.0830541,0,-0.147042,0.000185251
3_1,Cyclic Voltammetry,2201.52,1.18648,1.18648,-0.0819007,0,-0.147046,0.000167847
3_1,Cyclic Voltammetry,2201.72,1.18749,1.18749,-0.0818996,0,-0.147051,0.000218987
3_1,Cyclic Voltammetry,2201.91,1.18843,1.18843,-0.082606,0,-0.147055,0.00025475
3_1,Cyclic Voltammetry,2202.11,1.18946,1.18946,-0.0815985,0,-0.14706,0.000263333
3_1,Cyclic Voltammetry,2202.31,1.19048,1.19048,-0.0806633,0,-0.147064,0.000311255
3_1,Cyclic Voltammetry,2202.51,1.19144,1.19144,-0.079826,0,-0.147069,0.000308037
3_1,Cyclic Voltammetry,2202.71,1.19242,1.19242,-0.079159,0,-0.147073,0.00030148
3_1,Cyclic Voltammetry,2202.91,1.19333,1.19333,-0.0783949,0,-0.147077,0.000291705
3_1,Cyclic Voltammetry,2203.11,1.19431,1.19431,-0.0781746,0,-0.147082,0.000279784
3_1,Cyclic Voltammetry,2203.31,1.19533,1.19533,-0.0826151,0,-0.147086,0.000215888
3_1,Cyclic Voltammetry,2203.51,1.19632,1.19632,-0.0790706,0,-0.147091,0.000169635
3_1,Cyclic Voltammetry,2203.7,1.19737,1.19737,-0.0768571,0,-0.147095,0.000158191
3_1,Cyclic Voltammetry,2203.9,1.19842,1.19842,-0.078468,0,-0.147099,0.000192881
3_1,Cyclic Voltammetry,2204.1,1.19947,1.19947,-0.076348,0,-0.147103,0.000278115
3_1,Cyclic Voltammetry,2204.3,1.20042,1.20042,-0.0749339,0,-0.147108,0.000317216
3_1,Cyclic Voltammetry,2204.5,1.20141,1.20141,-0.0748503,0,-0.147112,0.000382662
3_1,Cyclic Voltammetry,2204.7,1.20234,1.20234,-0.0749046,0,-0.147116,0.000403881
3_1,Cyclic Voltammetry,2204.9,1.2033,1.2033,-0.0739228,0,-0.14712,0.000325561
3_1,Cyclic Voltammetry,2205.1,1.20428,1.20428,-0.0756552,0,-0.147124,0.000252604
3_1,Cyclic Voltammetry,2205.3,1.20528,1.20528,-0.0801465,0,-0.147128,0.000216365
3_1,Cyclic Voltammetry,2205.49,1.20628,1.20628,-0.0742936,0,-0.147133,0.00019908
3_1,Cyclic Voltammetry,2205.69,1.20733,1.20733,-0.0739585,0,-0.147137,0.000206828
3_1,Cyclic Voltammetry,2205.89,1.20834,1.20834,-0.0723362,0,-0.147141,0.000275731
3_1,Cyclic Voltammetry,2206.09,1.20937,1.20937,-0.0716846,0,-0.147145,0.000304461
3_1,Cyclic Voltammetry,2206.29,1.21038,1.21038,-0.0710021,0,-0.147149,0.000257134
3_1,Cyclic Voltammetry,2206.49,1.21137,1.21137,-0.0714946,0,-0.147153,0.000268102
3_1,Cyclic Voltammetry,2206.69,1.21231,1.21231,-0.0722069,0,-0.147157,0.000301957
3_1,Cyclic Voltammetry,2206.89,1.2133,1.2133,-0.0713663,0,-0.147161,0.000322104
3_1,Cyclic Voltammetry,2207.09,1.21424,1.21424,-0.0694517,0,-0.147165,0.000315428
3_1,Cyclic Voltammetry,2207.28,1.21524,1.21524,-0.0700238,0,-0.147168,0.000294447
3_1,Cyclic Voltammetry,2207.48,1.21626,1.21626,-0.0737321,0,-0.147172,0.00020659
3_1,Cyclic Voltammetry,2207.68,1.21729,1.21729,-0.0699933,0,-0.147176,0.000181913
3_1,Cyclic Voltammetry,2207.88,1.21832,1.21832,-0.0675831,0,-0.14718,0.000206828
3_1,Cyclic Voltammetry,2208.08,1.21934,1.21934,-0.0686643,0,-0.147184,0.000240207
3_1,Cyclic Voltammetry,2208.28,1.22035,1.22035,-0.0673564,0,-0.147188,0.000323176
3_1,Cyclic Voltammetry,2208.48,1.2213,1.2213,-0.0666556,0,-0.147191,0.000320673
3_1,Cyclic Voltammetry,2208.68,1.22229,1.22229,-0.0664223,0,-0.147195,0.000344515
3_1,Cyclic Voltammetry,2208.88,1.22323,1.22323,-0.0657661,0,-0.147199,0.000372529
3_1,Cyclic Voltammetry,2209.07,1.22419,1.22419,-0.0654133,0,-0.147202,0.000298738
3_1,Cyclic Voltammetry,2209.27,1.22517,1.22517,-0.0648495,0,-0.147206,0.00024271
3_1,Cyclic Voltammetry,2209.47,1.22619,1.22619,-0.0644389,0,-0.147209,0.000223756
3_1,Cyclic Voltammetry,2209.67,1.22721,1.22721,-0.064255,0,-0.147213,0.000223637
3_1,Cyclic Voltammetry,2209.87,1.22825,1.22825,-0.066465,0,-0.147217,0.000265837
3_1,Cyclic Voltammetry,2210.07,1.22927,1.22927,-0.0640424,0,-0.14722,0.000279784
3_1,Cyclic Voltammetry,2210.27,1.23027,1.23027,-0.0632835,0,-0.147224,0.000269294
3_1,Cyclic Voltammetry,2210.47,1.23125,1.23125,-0.0629949,0,-0.147227,0.000264645
3_1,Cyclic Voltammetry,2210.67,1.23224,1.23224,-0.0629789,0,-0.147231,0.000291228
3_1,Cyclic Voltammetry,2210.86,1.2332,1.2332,-0.0648899,0,-0.147234,0.00032866
3_1,Cyclic Voltammetry,2211.06,1.23416,1.23416,-0.0621524,0,-0.147238,0.000332713
3_1,Cyclic Voltammetry,2211.26,1.23514,1.23514,-0.0621442,0,-0.147241,0.000324965
3_1,Cyclic Voltammetry,2211.46,1.23613,1.23613,-0.0614475,0,-0.147245,0.00026834
3_1,Cyclic Voltammetry,2211.66,1.23718,1.23718,-0.0628941,0,-0.147248,0.000194788
3_1,Cyclic Voltammetry,2211.86,1.23819,1.23819,-0.060478,0,-0.147251,0.000160694
3_1,Cyclic Voltammetry,2212.06,1.23922,1.23922,-0.0598227,0,-0.147255,0.000200748
3_1,Cyclic Voltammetry,2212.26,1.24021,1.24021,-0.0604344,0,-0.147258,0.000227213
3_1,Cyclic Voltammetry,2212.46,1.24122,1.24122,-0.060372,0,-0.147261,0.000285268
3_1,Cyclic Voltammetry,2212.65,1.24219,1.24219,-0.0590615,0,-0.147265,0.000330091
3_1,Cyclic Voltammetry,2212.85,1.24317,1.24317,-0.0586792,0,-0.147268,0.00034833
3_1,Cyclic Voltammetry,2213.05,1.24411,1.24411,-0.0576175,0,-0.147271,0.000312924
3_1,Cyclic Voltammetry,2213.25,1.24508,1.24508,-0.0576248,0,-0.147274,0.000252366
3_1,Cyclic Voltammetry,2213.45,1.24608,1.24608,-0.0571383,0,-0.147278,0.000244379
3_1,Cyclic Voltammetry,2213.65,1.24708,1.24708,-0.056741,0,-0.147281,0.00020051
3_1,Cyclic Voltammetry,2213.85,1.24808,1.24808,-0.0561297,0,-0.147284,0.00023973
3_1,Cyclic Voltammetry,2214.05,1.24914,1.24914,-0.0570203,0,-0.147287,0.000247598
3_1,Cyclic Voltammetry,2214.25,1.25017,1.25017,-0.0563328,0,-0.14729,0.000243902
3_1,Cyclic Voltammetry,2214.45,1.2512,1.2512,-0.0563487,0,-0.147293,0.000271797
3_1,Cyclic Voltammetry,2214.64,1.25216,1.25216,-0.05755,0,-0.147296,0.000297666
3_1,Cyclic Voltammetry,2214.84,1.25312,1.25312,-0.0549369,0,-0.147299,0.000347972
3_1,Cyclic Voltammetry,2215.04,1.25406,1.25406,-0.0544992,0,-0.147303,0.000399828
3_1,Cyclic Voltammetry,2215.24,1.25505,1.25505,-0.0537699,0,-0.147305,0.000358701
3_1,Cyclic Voltammetry,2215.44,1.25603,1.25603,-0.0534344,0,-0.147308,0.000310063
3_1,Cyclic Voltammetry,2215.64,1.25702,1.25702,-0.0525965,0,-0.147311,0.000261426
3_1,Cyclic Voltammetry,2215.84,1.25808,1.25808,-0.0523263,0,-0.147314,0.000240922
3_1,Cyclic Voltammetry,2216.04,1.2591,1.2591,-0.0517927,0,-0.147317,0.000235915
3_1,Cyclic Voltammetry,2216.24,1.26014,1.26014,-0.0521845,0,-0.14732,0.000280499
3_1,Cyclic Voltammetry,2216.43,1.26114,1.26114,-0.0532816,0,-0.147323,0.000276446
3_1,Cyclic Voltammetry,2216.63,1.26214,1.26214,-0.0523175,0,-0.147326,0.000343919
3_1,Cyclic Voltammetry,2216.83,1.26308,1.26308,-0.0515122,0,-0.147329,0.00036931
3_1,Cyclic Voltammetry,2217.03,1.26402,1.26402,-0.0515897,0,-0.147332,0.000348091
3_1,Cyclic Voltammetry,2217.23,1.26503,1.26503,-0.0526545,0,-0.147334,0.000311017
3_1,Cyclic Voltammetry,2217.43,1.266,1.266,-0.054666,0,-0.147337,0.000335217
