"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
2_1,Cyclic Voltammetry,1010.99,1.09393,1.09393,-0.0537849,0,-0.468915,9.27448e-05
2_1,Cyclic Voltammetry,1011.49,1.09489,1.09489,-0.0533419,0,-0.468922,2.26498e-06
2_1,Cyclic Voltammetry,1011.99,1.09585,1.09585,-0.0530466,0,-0.468929,-5.81741e-05
2_1,Cyclic Voltammetry,1012.48,1.09679,1.09679,-0.0527419,0,-0.468937,-0.000103951
2_1,Cyclic Voltammetry,1012.98,1.09778,1.09778,-0.0522803,0,-0.468944,-0.000102878
2_1,Cyclic Voltammetry,1013.48,1.0988,1.0988,-0.0519141,0,-0.468951,-4.66108e-05
2_1,Cyclic Voltammetry,1013.98,1.09983,1.09983,-0.0515364,0,-0.468958,3.55244e-05
2_1,Cyclic Voltammetry,1014.47,1.10084,1.10084,-0.0511924,0,-0.468965,0.000120044
2_1,Cyclic Voltammetry,1014.97,1.10188,1.10188,-0.0508124,0,-0.468972,0.000116467
2_1,Cyclic Voltammetry,1015.47,1.10291,1.10291,-0.0504198,0,-0.468979,4.39882e-05
2_1,Cyclic Voltammetry,1015.97,1.10394,1.10394,-0.0500573,0,-0.468986,1.60933e-05
2_1,Cyclic Voltammetry,1016.47,1.10488,1.10488,-0.0498158,0,-0.468993,-3.60012e-05
2_1,Cyclic Voltammetry,1016.96,1.10585,1.10585,-0.0495332,0,-0.469,-8.18968e-05
2_1,Cyclic Voltammetry,1017.46,1.10677,1.10677,-0.0490718,0,-0.469007,-4.56572e-05
2_1,Cyclic Voltammetry,1017.96,1.10779,1.10779,-0.0487544,0,-0.469014,-3.03984e-05
2_1,Cyclic Voltammetry,1018.46,1.10878,1.10878,-0.0484461,0,-0.46902,2.16961e-05
2_1,Cyclic Voltammetry,1018.95,1.10979,1.10979,-0.0482413,0,-0.469027,3.3021e-05
2_1,Cyclic Voltammetry,1019.45,1.11084,1.11084,-0.0476175,0,-0.469034,1.3113e-06
2_1,Cyclic Voltammetry,1019.95,1.11189,1.11189,-0.0472052,0,-0.46904,1.49012e-05
2_1,Cyclic Voltammetry,1020.45,1.1129,1.1129,-0.0470504,0,-0.469047,8.2612e-05
2_1,Cyclic Voltammetry,1020.95,1.11388,1.11388,-0.0466448,0,-0.469053,3.20673e-05
2_1,Cyclic Voltammetry,1021.44,1.11486,1.11486,-0.0462955,0,-0.46906,-1.78814e-06
2_1,Cyclic Voltammetry,1021.94,1.1158,1.1158,-0.0458564,0,-0.469066,-1.75238e-05
2_1,Cyclic Voltammetry,1022.44,1.11677,1.11677,-0.0455613,0,-0.469072,-5.31673e-05
2_1,Cyclic Voltammetry,1022.94,1.11775,1.11775,-0.0452453,0,-0.469079,-7.18832e-05
2_1,Cyclic Voltammetry,1023.43,1.11875,1.11875,-0.0448392,0,-0.469085,2.86102e-06
2_1,Cyclic Voltammetry,1023.93,1.11977,1.11977,-0.0445226,0,-0.469091,9.41753e-05
2_1,Cyclic Voltammetry,1024.43,1.12082,1.12082,-0.0442156,0,-0.469097,8.89301e-05
2_1,Cyclic Voltammetry,1024.93,1.12186,1.12186,-0.0440501,0,-0.469103,0.000164986
2_1,Cyclic Voltammetry,1025.42,1.12287,1.12287,-0.0436629,0,-0.469109,0.000163674
2_1,Cyclic Voltammetry,1025.92,1.12386,1.12386,-0.0432256,0,-0.469115,2.52724e-05
2_1,Cyclic Voltammetry,1026.42,1.12484,1.12484,-0.0428404,0,-0.469121,-3.76701e-05
2_1,Cyclic Voltammetry,1026.92,1.12578,1.12578,-0.0425951,0,-0.469127,-5.8651e-05
2_1,Cyclic Voltammetry,1027.42,1.12676,1.12676,-0.0423107,0,-0.469133,-3.99351e-05
2_1,Cyclic Voltammetry,1027.91,1.1277,1.1277,-0.0419531,0,-0.469139,2.65837e-05
2_1,Cyclic Voltammetry,1028.41,1.12872,1.12872,-0.0419468,0,-0.469145,8.10623e-05
2_1,Cyclic Voltammetry,1028.91,1.12977,1.12977,-0.0412707,0,-0.46915,9.63211e-05
2_1,Cyclic Voltammetry,1029.41,1.13081,1.13081,-0.0409534,0,-0.469156,4.17233e-05
2_1,Cyclic Voltammetry,1029.9,1.13183,1.13183,-0.0406618,0,-0.469162,5.00679e-05
2_1,Cyclic Voltammetry,1030.4,1.13285,1.13285,-0.0403645,0,-0.469167,5.37634e-05
2_1,Cyclic Voltammetry,1030.9,1.13387,1.13387,-0.0400653,0,-0.469173,3.40939e-05
2_1,Cyclic Voltammetry,1031.4,1.1348,1.1348,-0.0396932,0,-0.469178,3.24249e-05
2_1,Cyclic Voltammetry,1031.89,1.13576,1.13576,-0.0393543,0,-0.469184,-2.86102e-06
2_1,Cyclic Voltammetry,1032.39,1.13669,1.13669,-0.0390392,0,-0.469189,4.41074e-06
2_1,Cyclic Voltammetry,1032.89,1.13768,1.13768,-0.038846,0,-0.469195,-1.63317e-05
2_1,Cyclic Voltammetry,1033.39,1.13871,1.13871,-0.0385637,0,-0.4692,-2.76566e-05
2_1,Cyclic Voltammetry,1033.89,1.13976,1.13976,-0.0384009,0,-0.469205,4.29153e-06
2_1,Cyclic Voltammetry,1034.38,1.14077,1.14077,-0.0378214,0,-0.469211,9.21488e-05
2_1,Cyclic Voltammetry,1034.88,1.14178,1.14178,-0.0375192,0,-0.469216,0.00013423
2_1,Cyclic Voltammetry,1035.38,1.14281,1.14281,-0.0371942,0,-0.469221,9.01222e-05
2_1,Cyclic Voltammetry,1035.88,1.1438,1.1438,-0.0368972,0,-0.469226,3.83854e-05
2_1,Cyclic Voltammetry,1036.37,1.14476,1.14476,-0.0368178,0,-0.469231,-5.19753e-05
2_1,Cyclic Voltammetry,1036.87,1.14571,1.14571,-0.0364242,0,-0.469236,-7.55787e-05
2_1,Cyclic Voltammetry,1037.37,1.14668,1.14668,-0.0359697,0,-0.469241,-7.4029e-05
2_1,Cyclic Voltammetry,1037.87,1.14769,1.14769,-0.0356841,0,-0.469246,-4.41074e-06
2_1,Cyclic Voltammetry,1038.36,1.1487,1.1487,-0.035449,0,-0.469251,2.49147e-05
2_1,Cyclic Voltammetry,1038.86,1.14971,1.14971,-0.0351592,0,-0.469256,7.73668e-05
2_1,Cyclic Voltammetry,1039.36,1.15074,1.15074,-0.0349875,0,-0.469261,0.000132084
2_1,Cyclic Voltammetry,1039.86,1.1518,1.1518,-0.0345483,0,-0.469266,7.42674e-05
2_1,Cyclic Voltammetry,1040.36,1.15281,1.15281,-0.0342395,0,-0.46927,5.25713e-05
2_1,Cyclic Voltammetry,1040.85,1.15377,1.15377,-0.0339212,0,-0.469275,5.37634e-05
2_1,Cyclic Voltammetry,1041.35,1.15474,1.15474,-0.0335916,0,-0.46928,1.58548e-05
2_1,Cyclic Voltammetry,1041.85,1.15568,1.15568,-0.033326,0,-0.469284,1.04904e-05
2_1,Cyclic Voltammetry,1042.35,1.15666,1.15666,-0.0331364,0,-0.469289,7.15256e-07
2_1,Cyclic Voltammetry,1042.84,1.15766,1.15766,-0.0327692,0,-0.469294,-3.43323e-05
2_1,Cyclic Voltammetry,1043.34,1.15867,1.15867,-0.0324329,0,-0.469298,-2.92063e-05
2_1,Cyclic Voltammetry,1043.84,1.15969,1.15969,-0.032088,0,-0.469303,3.016e-05
2_1,Cyclic Voltammetry,1044.34,1.16075,1.16075,-0.0319106,0,-0.469307,0.000104308
2_1,Cyclic Voltammetry,1044.83,1.16177,1.16177,-0.0317287,0,-0.469311,0.000102758
2_1,Cyclic Voltammetry,1045.33,1.16273,1.16273,-0.0314311,0,-0.469316,9.46522e-05
2_1,Cyclic Voltammetry,1045.83,1.16374,1.16374,-0.031042,0,-0.46932,3.88622e-05
2_1,Cyclic Voltammetry,1046.33,1.16474,1.16474,-0.0307321,0,-0.469324,7.7486e-06
2_1,Cyclic Voltammetry,1046.83,1.16566,1.16566,-0.0305156,0,-0.469329,-4.41074e-05
2_1,Cyclic Voltammetry,1047.32,1.16665,1.16665,-0.0301967,0,-0.469333,-2.68221e-05
2_1,Cyclic Voltammetry,1047.82,1.16761,1.16761,-0.0299263,0,-0.469337,2.74181e-06
2_1,Cyclic Voltammetry,1048.32,1.16864,1.16864,-0.0300316,0,-0.469341,8.14199e-05
2_1,Cyclic Voltammetry,1048.82,1.1697,1.1697,-0.0294566,0,-0.469345,9.4533e-05
2_1,Cyclic Voltammetry,1049.31,1.17073,1.17073,-0.0292506,0,-0.469349,7.98702e-05
2_1,Cyclic Voltammetry,1049.81,1.17175,1.17175,-0.0289804,0,-0.469353,0.000102043
2_1,Cyclic Voltammetry,1050.31,1.17275,1.17275,-0.0285504,0,-0.469357,0.000104785
2_1,Cyclic Voltammetry,1050.81,1.17377,1.17377,-0.0283351,0,-0.469361,5.73397e-05
2_1,Cyclic Voltammetry,1051.31,1.17469,1.17469,-0.0280893,0,-0.469365,1.68085e-05
2_1,Cyclic Voltammetry,1051.8,1.17566,1.17566,-0.0278759,0,-0.469369,1.38283e-05
2_1,Cyclic Voltammetry,1052.3,1.17663,1.17663,-0.0275917,0,-0.469373,-2.98023e-06
2_1,Cyclic Voltammetry,1052.8,1.17762,1.17762,-0.0273462,0,-0.469377,-2.51532e-05
2_1,Cyclic Voltammetry,1053.3,1.17866,1.17866,-0.027032,0,-0.46938,2.2769e-05
2_1,Cyclic Voltammetry,1053.79,1.17969,1.17969,-0.0268021,0,-0.469384,5.29289e-05
2_1,Cyclic Voltammetry,1054.29,1.18072,1.18072,-0.0265548,0,-0.469388,9.75132e-05
2_1,Cyclic Voltammetry,1054.79,1.18173,1.18173,-0.0262661,0,-0.469391,0.000152469
2_1,Cyclic Voltammetry,1055.29,1.18274,1.18274,-0.0260527,0,-0.469395,0.000123858
2_1,Cyclic Voltammetry,1055.78,1.18371,1.18371,-0.0258407,0,-0.469399,4.51803e-05
2_1,Cyclic Voltammetry,1056.28,1.18465,1.18465,-0.0255354,0,-0.469402,-6.31809e-06
2_1,Cyclic Voltammetry,1056.78,1.18562,1.18562,-0.0252962,0,-0.469406,-4.29153e-05
2_1,Cyclic Voltammetry,1057.28,1.18672,1.18672,-0.0250478,0,-0.469409,-0.000121951
2_1,Cyclic Voltammetry,1057.78,1.18752,1.18752,-0.0250644,0,-0.469413,-0.000111222
2_1,Cyclic Voltammetry,1058.27,1.18849,1.18849,-0.0247428,0,-0.469416,-2.49147e-05
2_1,Cyclic Voltammetry,1058.77,1.18952,1.18952,-0.0244051,0,-0.469419,-3.33786e-06
2_1,Cyclic Voltammetry,1059.27,1.1908,1.1908,-0.0245494,0,-0.469423,9.21488e-05
2_1,Cyclic Voltammetry,1059.77,1.19159,1.19159,-0.0240802,0,-0.469426,5.75781e-05
2_1,Cyclic Voltammetry,1060.26,1.19257,1.19257,-0.0238896,0,-0.46943,2.8491e-05
2_1,Cyclic Voltammetry,1060.76,1.19356,1.19356,-0.0236424,0,-0.469433,4.62532e-05
2_1,Cyclic Voltammetry,1061.26,1.19481,1.19481,-0.023383,0,-0.469436,-8.29697e-05
2_1,Cyclic Voltammetry,1061.76,1.19546,1.19546,-0.0231927,0,-0.469439,-0.000112891
2_1,Cyclic Voltammetry,1062.25,1.19643,1.19643,-0.0229703,0,-0.469442,-9.04799e-05
2_1,Cyclic Voltammetry,1062.75,1.19742,1.19742,-0.0227702,0,-0.469446,-9.19104e-05
2_1,Cyclic Voltammetry,1063.25,1.19845,1.19845,-0.0225368,0,-0.469449,-9.57251e-05
2_1,Cyclic Voltammetry,1063.75,1.19948,1.19948,-0.0229074,0,-0.469452,-3.17097e-05
2_1,Cyclic Voltammetry,1064.25,1.2005,1.2005,-0.0221956,0,-0.469455,4.50611e-05
2_1,Cyclic Voltammetry,1064.74,1.20151,1.20151,-0.0219583,0,-0.469458,5.34058e-05
2_1,Cyclic Voltammetry,1065.24,1.20253,1.20253,-0.0218059,0,-0.469461,7.7486e-05
2_1,Cyclic Voltammetry,1065.74,1.20351,1.20351,-0.0217132,0,-0.469464,3.06368e-05
2_1,Cyclic Voltammetry,1066.24,1.20444,1.20444,-0.0215821,0,-0.469467,-5.31673e-05
2_1,Cyclic Voltammetry,1066.73,1.2054,1.2054,-0.021353,0,-0.46947,-0.000147104
2_1,Cyclic Voltammetry,1067.23,1.20632,1.20632,-0.0211033,0,-0.469473,-0.000104308
2_1,Cyclic Voltammetry,1067.73,1.20734,1.20734,-0.0208853,0,-0.469476,-7.28369e-05
2_1,Cyclic Voltammetry,1068.23,1.20836,1.20836,-0.020695,0,-0.469479,-4.60148e-05
2_1,Cyclic Voltammetry,1068.72,1.20939,1.20939,-0.020502,0,-0.469482,9.65595e-06
2_1,Cyclic Voltammetry,1069.22,1.21039,1.21039,-0.0202995,0,-0.469484,4.14848e-05
2_1,Cyclic Voltammetry,1069.72,1.21143,1.21143,-0.0200856,0,-0.469487,3.83854e-05
2_1,Cyclic Voltammetry,1070.22,1.21243,1.21243,-0.0198911,0,-0.46949,-1.07288e-05
2_1,Cyclic Voltammetry,1070.72,1.2134,1.2134,-0.0197372,0,-0.469493,-5.96046e-05
2_1,Cyclic Voltammetry,1071.21,1.21436,1.21436,-0.0195756,0,-0.469495,-0.000102282
2_1,Cyclic Voltammetry,1071.71,1.21529,1.21529,-0.0193709,0,-0.469498,-5.53131e-05
2_1,Cyclic Voltammetry,1072.21,1.21628,1.21628,-0.019169,0,-0.469501,-0.000128031
2_1,Cyclic Voltammetry,1072.71,1.21727,1.21727,-0.0190066,0,-0.469503,-8.63075e-05
2_1,Cyclic Voltammetry,1073.2,1.21826,1.21826,-0.0188214,0,-0.469506,-5.06639e-05
2_1,Cyclic Voltammetry,1073.7,1.21929,1.21929,-0.0186818,0,-0.469509,-5.74589e-05
2_1,Cyclic Voltammetry,1074.2,1.22032,1.22032,-0.0184616,0,-0.469511,-5.45979e-05
2_1,Cyclic Voltammetry,1074.7,1.22133,1.22133,-0.0183695,0,-0.469514,9.29832e-06
2_1,Cyclic Voltammetry,1075.19,1.22233,1.22233,-0.0181464,0,-0.469516,3.75509e-05
2_1,Cyclic Voltammetry,1075.69,1.22333,1.22333,-0.0179933,0,-0.469519,5.01871e-05
2_1,Cyclic Voltammetry,1076.19,1.22427,1.22427,-0.0178623,0,-0.469521,-6.07967e-06
2_1,Cyclic Voltammetry,1076.69,1.22524,1.22524,-0.0176685,0,-0.469524,-0.000103354
2_1,Cyclic Voltammetry,1077.19,1.22619,1.22619,-0.0177119,0,-0.469526,-0.000183344
2_1,Cyclic Voltammetry,1077.68,1.22718,1.22718,-0.017331,0,-0.469529,-9.78708e-05
2_1,Cyclic Voltammetry,1078.18,1.2282,1.2282,-0.0171425,0,-0.469531,-6.17504e-05
2_1,Cyclic Voltammetry,1078.68,1.22922,1.22922,-0.01692,0,-0.469533,1.68085e-05
2_1,Cyclic Voltammetry,1079.18,1.23023,1.23023,-0.0168276,0,-0.469536,8.38041e-05
2_1,Cyclic Voltammetry,1079.67,1.23126,1.23126,-0.0167713,0,-0.469538,0.000119209
2_1,Cyclic Voltammetry,1080.17,1.23229,1.23229,-0.0166763,0,-0.46954,6.12736e-05
2_1,Cyclic Voltammetry,1080.67,1.23325,1.23325,-0.0163062,0,-0.469543,-2.14577e-06
2_1,Cyclic Voltammetry,1081.17,1.23421,1.23421,-0.0161085,0,-0.469545,-1.5378e-05
2_1,Cyclic Voltammetry,1081.67,1.23515,1.23515,-0.0159284,0,-0.469547,-6.38962e-05
2_1,Cyclic Voltammetry,1082.16,1.23612,1.23612,-0.0157567,0,-0.469549,-3.74317e-05
2_1,Cyclic Voltammetry,1082.66,1.23712,1.23712,-0.0155356,0,-0.469551,-3.52859e-05
2_1,Cyclic Voltammetry,1083.16,1.23809,1.23809,-0.0154097,0,-0.469554,3.93391e-06
2_1,Cyclic Voltammetry,1083.66,1.23912,1.23912,-0.0152123,0,-0.469556,3.27826e-05
2_1,Cyclic Voltammetry,1084.15,1.24019,1.24019,-0.0150561,0,-0.469558,-1.03712e-05
2_1,Cyclic Voltammetry,1084.65,1.24121,1.24121,-0.0149045,0,-0.46956,-1.07288e-06
2_1,Cyclic Voltammetry,1085.15,1.2422,1.2422,-0.0147331,0,-0.469562,4.1008e-05
2_1,Cyclic Voltammetry,1085.65,1.2432,1.2432,-0.0145866,0,-0.469564,1.9908e-05
2_1,Cyclic Voltammetry,1086.14,1.24416,1.24416,-0.0144183,0,-0.469566,2.86102e-06
2_1,Cyclic Voltammetry,1086.64,1.24509,1.24509,-0.0142378,0,-0.469568,-3.42131e-05
2_1,Cyclic Voltammetry,1087.14,1.24609,1.24609,-0.0141034,0,-0.46957,-0.000102043
2_1,Cyclic Voltammetry,1087.64,1.24705,1.24705,-0.0139025,0,-0.469572,-8.11815e-05
2_1,Cyclic Voltammetry,1088.14,1.24805,1.24805,-0.0138101,0,-0.469574,-2.21729e-05
2_1,Cyclic Voltammetry,1088.63,1.24909,1.24909,-0.0135733,0,-0.469576,1.75238e-05
2_1,Cyclic Voltammetry,1089.13,1.25014,1.25014,-0.0134546,0,-0.469577,6.50883e-05
2_1,Cyclic Voltammetry,1089.63,1.25112,1.25112,-0.0132503,0,-0.469579,0.000112653
2_1,Cyclic Voltammetry,1090.13,1.25214,1.25214,-0.0131364,0,-0.469581,9.57251e-05
2_1,Cyclic Voltammetry,1090.62,1.25314,1.25314,-0.0129146,0,-0.469583,1.72853e-05
2_1,Cyclic Voltammetry,1091.12,1.2541,1.2541,-0.0128134,0,-0.469585,5.96046e-07
