"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
4_1,Cyclic Voltammetry,2650.39,1.04866,1.04866,-0.0181636,0,-0.016509,0.000234962
4_1,Cyclic Voltammetry,2650.49,1.04967,1.04967,-0.0181148,0,-0.0165095,0.000195265
4_1,Cyclic Voltammetry,2650.59,1.05063,1.05063,-0.0180676,0,-0.01651,0.00013423
4_1,Cyclic Voltammetry,2650.69,1.0516,1.0516,-0.0180145,0,-0.0165105,0.000174403
4_1,Cyclic Voltammetry,2650.79,1.05256,1.05256,-0.0179561,0,-0.016511,0.000158191
4_1,Cyclic Voltammetry,2650.89,1.05353,1.05353,-0.0179063,0,-0.0165115,0.000166535
4_1,Cyclic Voltammetry,2650.99,1.05455,1.05455,-0.0178454,0,-0.016512,0.000144839
4_1,Cyclic Voltammetry,2651.09,1.05551,1.05551,-0.0177944,0,-0.0165125,0.000125766
4_1,Cyclic Voltammetry,2651.19,1.05654,1.05654,-0.0177418,0,-0.016513,0.000150442
4_1,Cyclic Voltammetry,2651.29,1.05758,1.05758,-0.0176874,0,-0.0165135,0.00020504
4_1,Cyclic Voltammetry,2651.39,1.05859,1.05859,-0.0176458,0,-0.016514,0.00024879
4_1,Cyclic Voltammetry,2651.49,1.05957,1.05957,-0.0175944,0,-0.0165145,0.000248551
4_1,Cyclic Voltammetry,2651.59,1.06055,1.06055,-0.01754,0,-0.016515,0.00027585
4_1,Cyclic Voltammetry,2651.69,1.06152,1.06152,-0.0174864,0,-0.0165154,0.000181317
4_1,Cyclic Voltammetry,2651.79,1.06248,1.06248,-0.017437,0,-0.0165159,0.000116229
4_1,Cyclic Voltammetry,2651.89,1.06346,1.06346,-0.0173878,0,-0.0165164,8.16584e-05
4_1,Cyclic Voltammetry,2651.99,1.06443,1.06443,-0.0173279,0,-0.0165169,7.79629e-05
4_1,Cyclic Voltammetry,2652.09,1.06547,1.06547,-0.0172814,0,-0.0165174,0.000189304
4_1,Cyclic Voltammetry,2652.19,1.0665,1.0665,-0.0172278,0,-0.0165178,0.000255466
4_1,Cyclic Voltammetry,2652.29,1.06752,1.06752,-0.0171812,0,-0.0165183,0.000280738
4_1,Cyclic Voltammetry,2652.39,1.06855,1.06855,-0.0171321,0,-0.0165188,0.000267029
4_1,Cyclic Voltammetry,2652.49,1.06955,1.06955,-0.0170869,0,-0.0165193,0.000241995
4_1,Cyclic Voltammetry,2652.59,1.07055,1.07055,-0.0170397,0,-0.0165197,0.000178933
4_1,Cyclic Voltammetry,2652.68,1.07151,1.07151,-0.0169875,0,-0.0165202,0.000160098
4_1,Cyclic Voltammetry,2652.78,1.07247,1.07247,-0.0169425,0,-0.0165207,0.000170588
4_1,Cyclic Voltammetry,2652.88,1.07344,1.07344,-0.0168817,0,-0.0165211,0.000119925
4_1,Cyclic Voltammetry,2652.98,1.07441,1.07441,-0.0168623,0,-0.0165216,0.000154138
4_1,Cyclic Voltammetry,2653.08,1.07545,1.07545,-0.0167874,0,-0.0165221,0.000131965
4_1,Cyclic Voltammetry,2653.18,1.07648,1.07648,-0.0167479,0,-0.0165225,9.53674e-05
4_1,Cyclic Voltammetry,2653.28,1.07749,1.07749,-0.0166991,0,-0.016523,0.000118494
4_1,Cyclic Voltammetry,2653.38,1.07852,1.07852,-0.0166631,0,-0.0165235,0.000179172
4_1,Cyclic Voltammetry,2653.48,1.07955,1.07955,-0.0166018,0,-0.0165239,0.000211954
4_1,Cyclic Voltammetry,2653.58,1.08054,1.08054,-0.016571,0,-0.0165244,0.000223041
4_1,Cyclic Voltammetry,2653.68,1.0815,1.0815,-0.0165191,0,-0.0165248,0.000192046
4_1,Cyclic Voltammetry,2653.78,1.08247,1.08247,-0.0164836,0,-0.0165253,0.000161052
4_1,Cyclic Voltammetry,2653.88,1.08339,1.08339,-0.0164382,0,-0.0165257,8.74996e-05
4_1,Cyclic Voltammetry,2653.98,1.08438,1.08438,-0.0163922,0,-0.0165262,9.41753e-05
4_1,Cyclic Voltammetry,2654.08,1.08541,1.08541,-0.0163401,0,-0.0165267,0.000115871
4_1,Cyclic Voltammetry,2654.18,1.08643,1.08643,-0.0162899,0,-0.0165271,0.000162601
4_1,Cyclic Voltammetry,2654.28,1.08744,1.08744,-0.0162521,0,-0.0165276,0.000194192
4_1,Cyclic Voltammetry,2654.38,1.0885,1.0885,-0.0162119,0,-0.016528,0.00020647
4_1,Cyclic Voltammetry,2654.48,1.08952,1.08952,-0.0161709,0,-0.0165285,0.000184417
4_1,Cyclic Voltammetry,2654.58,1.09051,1.09051,-0.0161255,0,-0.0165289,0.000183105
4_1,Cyclic Voltammetry,2654.68,1.09149,1.09149,-0.0160801,0,-0.0165293,0.000209808
4_1,Cyclic Voltammetry,2654.78,1.09247,1.09247,-0.0160326,0,-0.0165298,0.000179291
4_1,Cyclic Voltammetry,2654.88,1.0934,1.0934,-0.0159955,0,-0.0165302,0.000183105
4_1,Cyclic Voltammetry,2654.98,1.09438,1.09438,-0.0159443,0,-0.0165307,0.000125527
4_1,Cyclic Voltammetry,2655.08,1.09539,1.09539,-0.0158979,0,-0.0165311,7.39098e-05
4_1,Cyclic Voltammetry,2655.17,1.09641,1.09641,-0.0158654,0,-0.0165316,7.16448e-05
4_1,Cyclic Voltammetry,2655.27,1.09742,1.09742,-0.0158178,0,-0.016532,0.000122905
4_1,Cyclic Voltammetry,2655.37,1.09846,1.09846,-0.0157849,0,-0.0165324,0.00016892
4_1,Cyclic Voltammetry,2655.47,1.09948,1.09948,-0.0157405,0,-0.0165329,0.000273108
4_1,Cyclic Voltammetry,2655.57,1.10047,1.10047,-0.0157015,0,-0.0165333,0.000289679
4_1,Cyclic Voltammetry,2655.67,1.10148,1.10148,-0.015658,0,-0.0165337,0.00025022
4_1,Cyclic Voltammetry,2655.77,1.10243,1.10243,-0.0156124,0,-0.0165342,0.000195622
4_1,Cyclic Voltammetry,2655.87,1.10337,1.10337,-0.0155659,0,-0.0165346,9.5129e-05
4_1,Cyclic Voltammetry,2655.97,1.10435,1.10435,-0.0155264,0,-0.016535,4.45843e-05
4_1,Cyclic Voltammetry,2656.07,1.10534,1.10534,-0.0154868,0,-0.0165355,8.72612e-05
4_1,Cyclic Voltammetry,2656.17,1.10635,1.10635,-0.0154563,0,-0.0165359,0.000148416
4_1,Cyclic Voltammetry,2656.27,1.10737,1.10737,-0.0154151,0,-0.0165363,0.000151038
4_1,Cyclic Voltammetry,2656.37,1.10841,1.10841,-0.015373,0,-0.0165367,0.000184298
4_1,Cyclic Voltammetry,2656.47,1.10945,1.10945,-0.0153336,0,-0.0165372,0.000236034
4_1,Cyclic Voltammetry,2656.57,1.11045,1.11045,-0.0152922,0,-0.0165376,0.000224352
4_1,Cyclic Voltammetry,2656.67,1.11142,1.11142,-0.0152596,0,-0.016538,0.00021565
4_1,Cyclic Voltammetry,2656.77,1.11237,1.11237,-0.0152127,0,-0.0165384,0.000222921
4_1,Cyclic Voltammetry,2656.87,1.11336,1.11336,-0.0151847,0,-0.0165389,0.0002141
4_1,Cyclic Voltammetry,2656.97,1.11432,1.11432,-0.0151446,0,-0.0165393,0.000172138
4_1,Cyclic Voltammetry,2657.07,1.11533,1.11533,-0.0150935,0,-0.0165397,0.000133514
4_1,Cyclic Voltammetry,2657.17,1.11637,1.11637,-0.0150587,0,-0.0165401,0.000112414
4_1,Cyclic Voltammetry,2657.27,1.1174,1.1174,-0.0150212,0,-0.0165405,0.00010407
4_1,Cyclic Voltammetry,2657.37,1.11843,1.11843,-0.0149767,0,-0.0165409,0.000163794
4_1,Cyclic Voltammetry,2657.47,1.11945,1.11945,-0.0149387,0,-0.0165414,0.000216365
4_1,Cyclic Voltammetry,2657.57,1.12045,1.12045,-0.0148963,0,-0.0165418,0.000244141
4_1,Cyclic Voltammetry,2657.66,1.12143,1.12143,-0.0148548,0,-0.0165422,0.000289202
4_1,Cyclic Voltammetry,2657.76,1.1224,1.1224,-0.0148213,0,-0.0165426,0.000248075
4_1,Cyclic Voltammetry,2657.86,1.12335,1.12335,-0.0147854,0,-0.016543,0.000189185
4_1,Cyclic Voltammetry,2657.96,1.12432,1.12432,-0.0147475,0,-0.0165434,0.000139475
4_1,Cyclic Voltammetry,2658.06,1.12532,1.12532,-0.0147099,0,-0.0165438,0.000148892
4_1,Cyclic Voltammetry,2658.16,1.12635,1.12635,-0.014668,0,-0.0165442,0.000166535
4_1,Cyclic Voltammetry,2658.26,1.12737,1.12737,-0.0146287,0,-0.0165446,0.000214696
4_1,Cyclic Voltammetry,2658.36,1.12843,1.12843,-0.0145956,0,-0.016545,0.000251889
4_1,Cyclic Voltammetry,2658.46,1.12945,1.12945,-0.0145534,0,-0.0165454,0.000266671
4_1,Cyclic Voltammetry,2658.56,1.13047,1.13047,-0.0145154,0,-0.0165458,0.000234962
4_1,Cyclic Voltammetry,2658.66,1.13143,1.13143,-0.0144917,0,-0.0165462,0.000208259
4_1,Cyclic Voltammetry,2658.76,1.13238,1.13238,-0.0144488,0,-0.0165466,0.000213623
4_1,Cyclic Voltammetry,2658.86,1.13334,1.13334,-0.0144095,0,-0.016547,0.000187993
4_1,Cyclic Voltammetry,2658.96,1.13431,1.13431,-0.0143699,0,-0.0165474,0.000192761
4_1,Cyclic Voltammetry,2659.06,1.13534,1.13534,-0.0143287,0,-0.0165478,0.000142694
4_1,Cyclic Voltammetry,2659.16,1.13637,1.13637,-0.0142886,0,-0.0165482,0.000141501
4_1,Cyclic Voltammetry,2659.26,1.13738,1.13738,-0.0142465,0,-0.0165486,0.00012219
4_1,Cyclic Voltammetry,2659.36,1.13842,1.13842,-0.0142074,0,-0.016549,0.000157475
4_1,Cyclic Voltammetry,2659.46,1.13947,1.13947,-0.0141703,0,-0.0165494,0.000227213
4_1,Cyclic Voltammetry,2659.56,1.14045,1.14045,-0.0141269,0,-0.0165498,0.000262737
4_1,Cyclic Voltammetry,2659.66,1.14144,1.14144,-0.0141025,0,-0.0165502,0.00030756
4_1,Cyclic Voltammetry,2659.76,1.1424,1.1424,-0.0140651,0,-0.0165506,0.000311255
4_1,Cyclic Voltammetry,2659.86,1.14334,1.14334,-0.0140302,0,-0.016551,0.000197411
4_1,Cyclic Voltammetry,2659.96,1.14432,1.14432,-0.0139909,0,-0.0165514,0.000135779
4_1,Cyclic Voltammetry,2660.06,1.14532,1.14532,-0.0139489,0,-0.0165517,0.00013113
4_1,Cyclic Voltammetry,2660.15,1.14633,1.14633,-0.0139091,0,-0.0165521,0.000200629
4_1,Cyclic Voltammetry,2660.25,1.14738,1.14738,-0.0138798,0,-0.0165525,0.000217438
4_1,Cyclic Voltammetry,2660.35,1.14842,1.14842,-0.0138489,0,-0.0165529,0.000222087
4_1,Cyclic Voltammetry,2660.45,1.14945,1.14945,-0.0138113,0,-0.0165533,0.000313759
4_1,Cyclic Voltammetry,2660.55,1.15046,1.15046,-0.0137717,0,-0.0165537,0.000290036
4_1,Cyclic Voltammetry,2660.65,1.15145,1.15145,-0.0137408,0,-0.016554,0.000277877
4_1,Cyclic Voltammetry,2660.75,1.15238,1.15238,-0.0136986,0,-0.0165544,0.000231862
4_1,Cyclic Voltammetry,2660.85,1.15336,1.15336,-0.013664,0,-0.0165548,0.000219107
4_1,Cyclic Voltammetry,2660.95,1.15431,1.15431,-0.0136336,0,-0.0165552,0.000176549
4_1,Cyclic Voltammetry,2661.05,1.15531,1.15531,-0.0136013,0,-0.0165556,0.000133991
4_1,Cyclic Voltammetry,2661.15,1.15635,1.15635,-0.0135595,0,-0.0165559,0.000173569
4_1,Cyclic Voltammetry,2661.25,1.15741,1.15741,-0.0135257,0,-0.0165563,0.000167489
4_1,Cyclic Voltammetry,2661.35,1.15842,1.15842,-0.0134937,0,-0.0165567,0.000242949
4_1,Cyclic Voltammetry,2661.45,1.15943,1.15943,-0.0134655,0,-0.0165571,0.000264645
4_1,Cyclic Voltammetry,2661.55,1.16045,1.16045,-0.0134219,0,-0.0165574,0.000349164
4_1,Cyclic Voltammetry,2661.65,1.16145,1.16145,-0.0133928,0,-0.0165578,0.000343561
4_1,Cyclic Voltammetry,2661.75,1.16239,1.16239,-0.0133558,0,-0.0165582,0.000300884
4_1,Cyclic Voltammetry,2661.85,1.16335,1.16335,-0.0133175,0,-0.0165585,0.000278711
4_1,Cyclic Voltammetry,2661.95,1.16432,1.16432,-0.0132782,0,-0.0165589,0.000175953
4_1,Cyclic Voltammetry,2662.05,1.16532,1.16532,-0.0132534,0,-0.0165593,0.00015378
4_1,Cyclic Voltammetry,2662.15,1.16636,1.16636,-0.0132047,0,-0.0165596,0.000158548
4_1,Cyclic Voltammetry,2662.25,1.1674,1.1674,-0.0131776,0,-0.01656,0.00021708
4_1,Cyclic Voltammetry,2662.35,1.16842,1.16842,-0.0131481,0,-0.0165604,0.000226378
4_1,Cyclic Voltammetry,2662.45,1.16943,1.16943,-0.0131115,0,-0.0165607,0.000246644
4_1,Cyclic Voltammetry,2662.55,1.17045,1.17045,-0.0130823,0,-0.0165611,0.000264883
4_1,Cyclic Voltammetry,2662.64,1.17143,1.17143,-0.0130465,0,-0.0165614,0.000267625
4_1,Cyclic Voltammetry,2662.74,1.17239,1.17239,-0.013009,0,-0.0165618,0.000265479
4_1,Cyclic Voltammetry,2662.84,1.17334,1.17334,-0.0129773,0,-0.0165622,0.000257254
4_1,Cyclic Voltammetry,2662.94,1.17431,1.17431,-0.01294,0,-0.0165625,0.000249982
4_1,Cyclic Voltammetry,2663.04,1.17529,1.17529,-0.0129014,0,-0.0165629,0.000165462
4_1,Cyclic Voltammetry,2663.14,1.17634,1.17634,-0.0128692,0,-0.0165632,0.000163436
4_1,Cyclic Voltammetry,2663.24,1.1774,1.1774,-0.0128381,0,-0.0165636,0.000177145
4_1,Cyclic Voltammetry,2663.34,1.17843,1.17843,-0.0128031,0,-0.016564,0.000161529
4_1,Cyclic Voltammetry,2663.44,1.17946,1.17946,-0.0127679,0,-0.0165643,0.000234962
4_1,Cyclic Voltammetry,2663.54,1.18046,1.18046,-0.0127305,0,-0.0165647,0.000317097
4_1,Cyclic Voltammetry,2663.64,1.18143,1.18143,-0.012702,0,-0.016565,0.000322819
4_1,Cyclic Voltammetry,2663.74,1.18238,1.18238,-0.0126679,0,-0.0165654,0.000295281
4_1,Cyclic Voltammetry,2663.84,1.18332,1.18332,-0.0126354,0,-0.0165657,0.000218153
4_1,Cyclic Voltammetry,2663.94,1.18431,1.18431,-0.0125944,0,-0.0165661,0.000185132
4_1,Cyclic Voltammetry,2664.04,1.18532,1.18532,-0.012568,0,-0.0165664,0.000175834
4_1,Cyclic Voltammetry,2664.14,1.18635,1.18635,-0.0125257,0,-0.0165668,0.00013721
4_1,Cyclic Voltammetry,2664.24,1.18735,1.18735,-0.0125217,0,-0.0165671,0.000162959
4_1,Cyclic Voltammetry,2664.34,1.18834,1.18834,-0.012496,0,-0.0165674,0.000182271
4_1,Cyclic Voltammetry,2664.44,1.18939,1.18939,-0.0124457,0,-0.0165678,0.000213027
4_1,Cyclic Voltammetry,2664.54,1.19036,1.19036,-0.012412,0,-0.0165681,0.000246048
4_1,Cyclic Voltammetry,2664.64,1.19137,1.19137,-0.0123775,0,-0.0165685,0.000292301
4_1,Cyclic Voltammetry,2664.74,1.1923,1.1923,-0.0123476,0,-0.0165688,0.000268221
4_1,Cyclic Voltammetry,2664.84,1.19325,1.19325,-0.0123034,0,-0.0165692,0.000256419
4_1,Cyclic Voltammetry,2664.94,1.19423,1.19423,-0.0122784,0,-0.0165695,0.000252843
4_1,Cyclic Voltammetry,2665.04,1.19523,1.19523,-0.0122453,0,-0.0165698,0.000176787
4_1,Cyclic Voltammetry,2665.13,1.19624,1.19624,-0.0122146,0,-0.0165702,0.000113249
4_1,Cyclic Voltammetry,2665.23,1.19727,1.19727,-0.0121758,0,-0.0165705,6.71148e-05
4_1,Cyclic Voltammetry,2665.33,1.19831,1.19831,-0.0121472,0,-0.0165709,0.000101805
4_1,Cyclic Voltammetry,2665.43,1.19932,1.19932,-0.0121095,0,-0.0165712,0.000186443
4_1,Cyclic Voltammetry,2665.53,1.20034,1.20034,-0.0120833,0,-0.0165715,0.000248551
4_1,Cyclic Voltammetry,2665.63,1.20133,1.20133,-0.0120342,0,-0.0165719,0.000313163
4_1,Cyclic Voltammetry,2665.73,1.20225,1.20225,-0.0120108,0,-0.0165722,0.00029099
4_1,Cyclic Voltammetry,2665.83,1.20321,1.20321,-0.0119797,0,-0.0165725,0.000211596
4_1,Cyclic Voltammetry,2665.93,1.2042,1.2042,-0.0119449,0,-0.0165729,0.000147939
4_1,Cyclic Voltammetry,2666.03,1.20515,1.20515,-0.0119043,0,-0.0165732,0.000176668
4_1,Cyclic Voltammetry,2666.13,1.20619,1.20619,-0.0118769,0,-0.0165735,0.000178933
4_1,Cyclic Voltammetry,2666.23,1.20721,1.20721,-0.0118478,0,-0.0165738,0.000207186
4_1,Cyclic Voltammetry,2666.33,1.20823,1.20823,-0.011816,0,-0.0165742,0.000261307
4_1,Cyclic Voltammetry,2666.43,1.20926,1.20926,-0.0117822,0,-0.0165745,0.000259042
4_1,Cyclic Voltammetry,2666.53,1.21027,1.21027,-0.0117469,0,-0.0165748,0.000211477
4_1,Cyclic Voltammetry,2666.63,1.21125,1.21125,-0.0117194,0,-0.0165751,0.000228763
4_1,Cyclic Voltammetry,2666.73,1.21221,1.21221,-0.0116906,0,-0.0165755,0.000266433
4_1,Cyclic Voltammetry,2666.83,1.21314,1.21314,-0.0116495,0,-0.0165758,0.000319004
4_1,Cyclic Voltammetry,2666.93,1.21415,1.21415,-0.0116184,0,-0.0165761,0.000279903
4_1,Cyclic Voltammetry,2667.03,1.21513,1.21513,-0.0115885,0,-0.0165764,0.000244856
4_1,Cyclic Voltammetry,2667.13,1.21614,1.21614,-0.0115607,0,-0.0165768,0.000206828
4_1,Cyclic Voltammetry,2667.23,1.21715,1.21715,-0.0115165,0,-0.0165771,0.000174642
4_1,Cyclic Voltammetry,2667.33,1.21819,1.21819,-0.0114866,0,-0.0165774,0.000153542
4_1,Cyclic Voltammetry,2667.43,1.21924,1.21924,-0.0114551,0,-0.0165777,0.000229478
4_1,Cyclic Voltammetry,2667.53,1.22023,1.22023,-0.0114208,0,-0.016578,0.000290632
4_1,Cyclic Voltammetry,2667.62,1.2212,1.2212,-0.0113952,0,-0.0165783,0.000300407
4_1,Cyclic Voltammetry,2667.72,1.22216,1.22216,-0.0113631,0,-0.0165787,0.000352025
4_1,Cyclic Voltammetry,2667.82,1.2231,1.2231,-0.0113305,0,-0.016579,0.000321031
4_1,Cyclic Voltammetry,2667.92,1.22407,1.22407,-0.011298,0,-0.0165793,0.000236988
4_1,Cyclic Voltammetry,2668.02,1.22505,1.22505,-0.0112727,0,-0.0165796,0.000172377
4_1,Cyclic Voltammetry,2668.12,1.22607,1.22607,-0.0112388,0,-0.0165799,0.000201106
4_1,Cyclic Voltammetry,2668.22,1.22708,1.22708,-0.0112006,0,-0.0165802,0.000191927
4_1,Cyclic Voltammetry,2668.32,1.22813,1.22813,-0.0111788,0,-0.0165805,0.000197291
4_1,Cyclic Voltammetry,2668.42,1.22915,1.22915,-0.0111417,0,-0.0165808,0.000223875
4_1,Cyclic Voltammetry,2668.52,1.23016,1.23016,-0.0111142,0,-0.0165811,0.000218868
4_1,Cyclic Voltammetry,2668.62,1.23118,1.23118,-0.0110855,0,-0.0165815,0.000210047
4_1,Cyclic Voltammetry,2668.72,1.23212,1.23212,-0.0110584,0,-0.0165818,0.000250697
4_1,Cyclic Voltammetry,2668.82,1.23308,1.23308,-0.0110205,0,-0.0165821,0.000293374
4_1,Cyclic Voltammetry,2668.92,1.23404,1.23404,-0.0109957,0,-0.0165824,0.000307202
4_1,Cyclic Voltammetry,2669.02,1.23501,1.23501,-0.0109695,0,-0.0165827,0.000303984
4_1,Cyclic Voltammetry,2669.12,1.23599,1.23599,-0.0109419,0,-0.016583,0.000267744
4_1,Cyclic Voltammetry,2669.22,1.23702,1.23702,-0.0109015,0,-0.0165833,0.000213861
4_1,Cyclic Voltammetry,2669.32,1.23803,1.23803,-0.0108683,0,-0.0165836,0.000183702
4_1,Cyclic Voltammetry,2669.42,1.23908,1.23908,-0.0108291,0,-0.0165839,0.000183463
4_1,Cyclic Voltammetry,2669.52,1.24011,1.24011,-0.0108103,0,-0.0165842,0.000262499
4_1,Cyclic Voltammetry,2669.62,1.2411,1.2411,-0.0107735,0,-0.0165845,0.000342488
4_1,Cyclic Voltammetry,2669.72,1.24206,1.24206,-0.0107401,0,-0.0165848,0.000377774
4_1,Cyclic Voltammetry,2669.82,1.24306,1.24306,-0.0107064,0,-0.0165851,0.00037539
4_1,Cyclic Voltammetry,2669.92,1.24398,1.24398,-0.0106837,0,-0.0165854,0.000308037
4_1,Cyclic Voltammetry,2670.02,1.24496,1.24496,-0.0106532,0,-0.0165857,0.000264883
4_1,Cyclic Voltammetry,2670.11,1.24594,1.24594,-0.0106186,0,-0.016586,0.000225782
4_1,Cyclic Voltammetry,2670.21,1.24695,1.24695,-0.0105898,0,-0.0165862,0.000219107
4_1,Cyclic Voltammetry,2670.31,1.24799,1.24799,-0.0105554,0,-0.0165865,0.000230312
4_1,Cyclic Voltammetry,2670.41,1.24903,1.24903,-0.0105197,0,-0.0165868,0.000206232
4_1,Cyclic Voltammetry,2670.51,1.25003,1.25003,-0.0104804,0,-0.0165871,0.00021255
4_1,Cyclic Voltammetry,2670.61,1.25104,1.25104,-0.0104562,0,-0.0165874,0.000256658
4_1,Cyclic Voltammetry,2670.71,1.25205,1.25205,-0.0104185,0,-0.0165877,0.00026989
4_1,Cyclic Voltammetry,2670.81,1.25299,1.25299,-0.0103916,0,-0.016588,0.000311017
4_1,Cyclic Voltammetry,2670.91,1.25398,1.25398,-0.0103634,0,-0.0165883,0.000334263
4_1,Cyclic Voltammetry,2671.01,1.25495,1.25495,-0.0103305,0,-0.0165886,0.000335097
4_1,Cyclic Voltammetry,2671.11,1.25593,1.25593,-0.0103082,0,-0.0165888,0.000282884
4_1,Cyclic Voltammetry,2671.21,1.25694,1.25694,-0.010271,0,-0.0165891,0.000216961
4_1,Cyclic Voltammetry,2671.31,1.25796,1.25796,-0.0102466,0,-0.0165894,0.000159025
