"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
3_1,Cyclic Voltammetry,1819.04,1.09622,1.09622,-0.0202618,0,-0.0175832,-0.00019455
3_1,Cyclic Voltammetry,1820.03,1.10112,1.10112,-0.0195905,0,-0.0175888,-4.93526e-05
3_1,Cyclic Voltammetry,1821.03,1.10619,1.10619,-0.0189171,0,-0.0175941,-0.00013566
3_1,Cyclic Voltammetry,1822.02,1.11112,1.11112,-0.0182658,0,-0.0175992,-4.92334e-05
3_1,Cyclic Voltammetry,1823.02,1.11617,1.11617,-0.0175893,0,-0.0176042,-8.92878e-05
3_1,Cyclic Voltammetry,1824.01,1.1211,1.1211,-0.0169771,0,-0.0176089,-3.06368e-05
3_1,Cyclic Voltammetry,1825.01,1.12614,1.12614,-0.0162914,0,-0.0176135,-0.000136971
3_1,Cyclic Voltammetry,1826,1.13111,1.13111,-0.0156282,0,-0.0176179,-3.56436e-05
3_1,Cyclic Voltammetry,1826.99,1.13611,1.13611,-0.0149479,0,-0.0176222,-0.000109196
3_1,Cyclic Voltammetry,1827.99,1.14109,1.14109,-0.0142814,0,-0.0176262,-2.49147e-05
3_1,Cyclic Voltammetry,1828.98,1.14609,1.14609,-0.0136478,0,-0.0176301,-8.05855e-05
3_1,Cyclic Voltammetry,1829.98,1.15106,1.15106,-0.0129985,0,-0.0176337,9.77516e-06
3_1,Cyclic Voltammetry,1830.97,1.15606,1.15606,-0.0123291,0,-0.0176372,-8.53539e-05
3_1,Cyclic Voltammetry,1831.97,1.16105,1.16105,-0.0116797,0,-0.0176406,-6.31809e-06
3_1,Cyclic Voltammetry,1832.96,1.16603,1.16603,-0.0110073,0,-0.0176437,-9.0003e-05
3_1,Cyclic Voltammetry,1833.96,1.17105,1.17105,-0.0103399,0,-0.0176466,-3.016e-05
3_1,Cyclic Voltammetry,1834.95,1.176,1.176,-0.00966192,0,-0.0176494,-0.000101447
3_1,Cyclic Voltammetry,1835.94,1.18103,1.18103,-0.00900535,0,-0.017652,3.50475e-05
3_1,Cyclic Voltammetry,1836.94,1.18598,1.18598,-0.00835821,0,-0.0176544,-7.14064e-05
3_1,Cyclic Voltammetry,1837.93,1.19092,1.19092,-0.00778796,0,-0.0176566,-1.10865e-05
3_1,Cyclic Voltammetry,1838.93,1.19586,1.19586,-0.00710228,0,-0.0176587,-7.02143e-05
3_1,Cyclic Voltammetry,1839.92,1.20087,1.20087,-0.00648525,0,-0.0176605,1.28746e-05
3_1,Cyclic Voltammetry,1840.92,1.20579,1.20579,-0.00584902,0,-0.0176622,-8.80957e-05
3_1,Cyclic Voltammetry,1841.91,1.21082,1.21082,-0.00523734,0,-0.0176638,2.86102e-06
3_1,Cyclic Voltammetry,1842.91,1.21575,1.21575,-0.00461646,0,-0.0176651,-6.96182e-05
3_1,Cyclic Voltammetry,1843.9,1.22075,1.22075,-0.00395841,0,-0.0176663,-3.62396e-05
3_1,Cyclic Voltammetry,1844.9,1.22569,1.22569,-0.00334082,0,-0.0176673,-0.000118136
3_1,Cyclic Voltammetry,1845.89,1.23114,1.23114,-0.0027053,0,-0.0176682,-2.98023e-06
3_1,Cyclic Voltammetry,1846.88,1.23564,1.23564,-0.00212971,0,-0.0176688,-9.60827e-05
3_1,Cyclic Voltammetry,1847.88,1.24132,1.24132,-0.00145247,0,-0.0176693,-3.21865e-05
3_1,Cyclic Voltammetry,1848.87,1.24558,1.24558,-0.000892274,0,-0.0176696,-5.4121e-05
3_1,Cyclic Voltammetry,1849.87,1.2513,1.2513,-0.000183724,0,-0.0176698,3.71933e-05
3_1,Cyclic Voltammetry,1850.86,1.25555,1.25555,0.000314095,0,-0.0176698,-6.47306e-05
3_1,Cyclic Voltammetry,1851.86,1.26127,1.26127,0.000995872,0,-0.0176696,2.74181e-05
3_1,Cyclic Voltammetry,1852.85,1.26551,1.26551,0.00152399,0,-0.0176692,-2.74181e-05
3_1,Cyclic Voltammetry,1853.85,1.27139,1.27139,0.0022044,0,-0.0176687,5.48363e-06
3_1,Cyclic Voltammetry,1854.84,1.27546,1.27546,0.00268691,0,-0.0176681,-7.51019e-05
3_1,Cyclic Voltammetry,1855.83,1.28163,1.28163,0.00336465,0,-0.0176672,6.35386e-05
3_1,Cyclic Voltammetry,1856.83,1.28538,1.28538,0.00381376,0,-0.0176662,-3.24249e-05
3_1,Cyclic Voltammetry,1857.82,1.29039,1.29039,0.00437619,0,-0.0176651,4.42266e-05
3_1,Cyclic Voltammetry,1858.82,1.29532,1.29532,0.00493313,0,-0.0176638,-1.13249e-05
3_1,Cyclic Voltammetry,1859.81,1.30036,1.30036,0.00547652,0,-0.0176624,0.000100732
3_1,Cyclic Voltammetry,1860.81,1.30525,1.30525,0.00598696,0,-0.0176608,-3.89814e-05
3_1,Cyclic Voltammetry,1861.8,1.31028,1.31028,0.00647852,0,-0.0176591,6.97374e-05
3_1,Cyclic Voltammetry,1862.8,1.31521,1.31521,0.00700403,0,-0.0176572,9.17912e-06
3_1,Cyclic Voltammetry,1863.79,1.32019,1.32019,0.00749775,0,-0.0176552,3.83854e-05
3_1,Cyclic Voltammetry,1864.79,1.32512,1.32512,0.00799806,0,-0.0176531,1.21593e-05
3_1,Cyclic Voltammetry,1865.78,1.33011,1.33011,0.00848689,0,-0.0176508,6.25849e-05
3_1,Cyclic Voltammetry,1866.77,1.33507,1.33507,0.00914676,0,-0.0176484,2.6226e-05
3_1,Cyclic Voltammetry,1867.77,1.34003,1.34003,0.00967352,0,-0.0176458,8.14199e-05
3_1,Cyclic Voltammetry,1868.76,1.34502,1.34502,0.010203,0,-0.017643,2.7895e-05
3_1,Cyclic Voltammetry,1869.76,1.34997,1.34997,0.0107049,0,-0.0176401,2.89679e-05
3_1,Cyclic Voltammetry,1870.75,1.35497,1.35497,0.0112286,0,-0.0176371,5.00679e-05
3_1,Cyclic Voltammetry,1871.75,1.35984,1.35984,0.0115552,0,-0.0176339,1.40667e-05
3_1,Cyclic Voltammetry,1872.74,1.36486,1.36486,0.012194,0,-0.0176307,5.49555e-05
3_1,Cyclic Voltammetry,1873.74,1.36977,1.36977,0.0125956,0,-0.0176272,-2.92063e-05
3_1,Cyclic Voltammetry,1874.73,1.37482,1.37482,0.0130356,0,-0.0176237,2.30074e-05
3_1,Cyclic Voltammetry,1875.72,1.37972,1.37972,0.0135935,0,-0.01762,-1.19209e-06
3_1,Cyclic Voltammetry,1876.72,1.38478,1.38478,0.013998,0,-0.0176162,4.04119e-05
3_1,Cyclic Voltammetry,1877.71,1.38968,1.38968,0.0145943,0,-0.0176123,-2.51532e-05
3_1,Cyclic Voltammetry,1878.71,1.39475,1.39475,0.01528,0,-0.0176081,0.000145793
3_1,Cyclic Voltammetry,1879.7,1.39966,1.39966,0.0160402,0,-0.0176038,7.86781e-06
3_1,Cyclic Voltammetry,1880.7,1.40472,1.40472,0.0169573,0,-0.0175992,0.000106573
3_1,Cyclic Voltammetry,1881.69,1.4096,1.4096,0.0179934,0,-0.0175944,3.52859e-05
3_1,Cyclic Voltammetry,1882.69,1.41464,1.41464,0.0191783,0,-0.0175893,6.27041e-05
3_1,Cyclic Voltammetry,1883.68,1.41956,1.41956,0.0206111,0,-0.0175838,1.29938e-05
3_1,Cyclic Voltammetry,1884.68,1.42459,1.42459,0.0221885,0,-0.0175779,9.9659e-05
3_1,Cyclic Voltammetry,1885.67,1.42949,1.42949,0.0240518,0,-0.0175715,1.71661e-05
3_1,Cyclic Voltammetry,1886.66,1.43508,1.43508,0.0263771,0,-0.0175645,3.80278e-05
3_1,Cyclic Voltammetry,1887.66,1.43945,1.43945,0.0285344,0,-0.0175569,-6.31809e-06
3_1,Cyclic Voltammetry,1888.65,1.44451,1.44451,0.0311713,0,-0.0175487,8.72612e-05
3_1,Cyclic Voltammetry,1889.65,1.44945,1.44945,0.0339853,0,-0.0175397,-6.12736e-05
3_1,Cyclic Voltammetry,1890.64,1.4545,1.4545,0.0369084,0,-0.0175299,6.75917e-05
3_1,Cyclic Voltammetry,1891.64,1.45938,1.45938,0.0398369,0,-0.0175193,-2.82526e-05
3_1,Cyclic Voltammetry,1892.63,1.46448,1.46448,0.0428365,0,-0.0175079,-5.00679e-06
3_1,Cyclic Voltammetry,1893.63,1.46938,1.46938,0.0456253,0,-0.0174957,-5.57899e-05
3_1,Cyclic Voltammetry,1894.62,1.47443,1.47443,0.0483219,0,-0.0174827,4.78029e-05
3_1,Cyclic Voltammetry,1895.61,1.47936,1.47936,0.0509507,0,-0.017469,-5.24521e-06
3_1,Cyclic Voltammetry,1896.61,1.48442,1.48442,0.0534786,0,-0.0174546,3.50475e-05
3_1,Cyclic Voltammetry,1897.6,1.48935,1.48935,0.0559235,0,-0.0174394,2.6226e-06
3_1,Cyclic Voltammetry,1898.6,1.4944,1.4944,0.0583681,0,-0.0174237,0.000105739
3_1,Cyclic Voltammetry,1899.59,1.49936,1.49936,0.0607638,0,-0.0174072,-3.55244e-05
3_1,Cyclic Voltammetry,1900.59,1.50438,1.50438,0.0632022,0,-0.0173901,8.52346e-05
3_1,Cyclic Voltammetry,1901.58,1.50932,1.50932,0.0657956,0,-0.0173723,-8.70228e-06
3_1,Cyclic Voltammetry,1902.58,1.51435,1.51435,0.0685916,0,-0.0173537,3.37362e-05
3_1,Cyclic Voltammetry,1903.57,1.5193,1.5193,0.0715775,0,-0.0173343,6.31809e-06
3_1,Cyclic Voltammetry,1904.57,1.52432,1.52432,0.0749292,0,-0.0173141,5.51939e-05
3_1,Cyclic Voltammetry,1905.56,1.52921,1.52921,0.0780246,0,-0.017293,-1.60933e-05
3_1,Cyclic Voltammetry,1906.55,1.53419,1.53419,0.0825628,0,-0.0172708,6.17504e-05
3_1,Cyclic Voltammetry,1907.55,1.53913,1.53913,0.0875136,0,-0.0172473,4.39882e-05
3_1,Cyclic Voltammetry,1908.54,1.54415,1.54415,0.0930611,0,-0.0172224,0.000112057
3_1,Cyclic Voltammetry,1909.54,1.54908,1.54908,0.0995057,0,-0.0171958,7.10487e-05
3_1,Cyclic Voltammetry,1910.53,1.55411,1.55411,0.107632,0,-0.0171671,0.000131845
3_1,Cyclic Voltammetry,1911.53,1.55904,1.55904,0.119305,0,-0.0171358,0.000128746
3_1,Cyclic Voltammetry,1912.52,1.56409,1.56409,0.139425,0,-0.0171001,0.000159621
3_1,Cyclic Voltammetry,1913.52,1.56901,1.56901,0.16693,0,-0.0170578,0.000166774
3_1,Cyclic Voltammetry,1914.51,1.57404,1.57404,0.19611,0,-0.0170076,0.000206947
3_1,Cyclic Voltammetry,1915.5,1.57894,1.57894,0.222742,0,-0.0169498,0.000148535
3_1,Cyclic Voltammetry,1916.5,1.58398,1.58398,0.243371,0,-0.0168854,0.000251055
3_1,Cyclic Voltammetry,1917.49,1.58887,1.58887,0.254584,0,-0.0168166,0.000164509
3_1,Cyclic Voltammetry,1918.49,1.59391,1.59391,0.263883,0,-0.016745,0.000231862
3_1,Cyclic Voltammetry,1919.48,1.59976,1.59976,0.273454,0,-0.0166708,8.27312e-05
3_1,Cyclic Voltammetry,1920.48,1.60388,1.60388,0.283118,0,-0.0165939,0.000190735
3_1,Cyclic Voltammetry,1921.47,1.60879,1.60879,0.296097,0,-0.0165139,0.000120044
3_1,Cyclic Voltammetry,1922.47,1.61384,1.61384,0.31727,0,-0.0164292,0.000153661
3_1,Cyclic Voltammetry,1923.46,1.61876,1.61876,0.345744,0,-0.0163376,0.000101924
3_1,Cyclic Voltammetry,1924.46,1.62378,1.62378,0.384223,0,-0.0162367,0.000146627
3_1,Cyclic Voltammetry,1925.45,1.62869,1.62869,0.435583,0,-0.0161235,0.000118732
3_1,Cyclic Voltammetry,1926.44,1.63372,1.63372,0.502566,0,-0.0159939,0.000188351
3_1,Cyclic Voltammetry,1927.44,1.63865,1.63865,0.58599,0,-0.0158436,9.77516e-05
3_1,Cyclic Voltammetry,1928.43,1.64367,1.64367,0.68163,0,-0.0156685,0.000160456
3_1,Cyclic Voltammetry,1929.43,1.64858,1.64858,0.780931,0,-0.0154665,0.000111938
3_1,Cyclic Voltammetry,1930.42,1.6536,1.6536,0.875624,0,-0.0152377,0.000169992
3_1,Cyclic Voltammetry,1931.42,1.65848,1.65848,0.957096,0,-0.0149845,0.000108719
3_1,Cyclic Voltammetry,1932.41,1.66352,1.66352,1.01759,0,-0.0147118,0.000163198
3_1,Cyclic Voltammetry,1933.41,1.66844,1.66844,1.05152,0,-0.014426,0.00011766
3_1,Cyclic Voltammetry,1934.4,1.67348,1.67348,1.05988,0,-0.0141343,0.000145555
3_1,Cyclic Voltammetry,1935.39,1.6784,1.6784,1.05269,0,-0.0138425,0.000125885
3_1,Cyclic Voltammetry,1936.39,1.68342,1.68342,1.04343,0,-0.013553,0.000199318
3_1,Cyclic Voltammetry,1937.38,1.68834,1.68834,1.04085,0,-0.0132651,0.000117898
3_1,Cyclic Voltammetry,1938.38,1.69336,1.69336,1.04871,0,-0.0129765,0.000197411
3_1,Cyclic Voltammetry,1939.37,1.69826,1.69826,1.06525,0,-0.0126845,0.000165939
3_1,Cyclic Voltammetry,1940.37,1.70322,1.70322,1.09012,0,-0.0123868,0.000184536
3_1,Cyclic Voltammetry,1941.36,1.70817,1.70817,1.1209,0,-0.0120814,0.00013423
3_1,Cyclic Voltammetry,1942.36,1.71316,1.71316,1.1559,0,-0.0117669,0.000240445
3_1,Cyclic Voltammetry,1943.35,1.71813,1.71813,1.19488,0,-0.0114422,0.000176191
3_1,Cyclic Voltammetry,1944.35,1.72314,1.72314,1.23847,0,-0.0111061,0.000192761
3_1,Cyclic Voltammetry,1945.34,1.72809,1.72809,1.28786,0,-0.0107572,0.00019455
3_1,Cyclic Voltammetry,1946.33,1.73311,1.73311,1.34369,0,-0.0103937,0.00020206
3_1,Cyclic Voltammetry,1947.33,1.73805,1.73805,1.4054,0,-0.010014,0.000191569
3_1,Cyclic Voltammetry,1948.32,1.74304,1.74304,1.4717,0,-0.00961655,0.000193
3_1,Cyclic Voltammetry,1949.32,1.748,1.748,1.54036,0,-0.00920051,0.000234365
3_1,Cyclic Voltammetry,1950.31,1.75301,1.75301,1.60876,0,-0.00876554,0.000167608
3_1,Cyclic Voltammetry,1951.31,1.75795,1.75795,1.67406,0,-0.0083121,0.000196457
3_1,Cyclic Voltammetry,1952.3,1.76297,1.76297,1.73376,0,-0.00784139,0.000164628
3_1,Cyclic Voltammetry,1953.3,1.76792,1.76792,1.78599,0,-0.00735523,0.000195861
3_1,Cyclic Voltammetry,1954.29,1.77295,1.77295,1.82856,0,-0.00685597,0.000125766
3_1,Cyclic Voltammetry,1955.28,1.77789,1.77789,1.85965,0,-0.00634653,0.00022018
3_1,Cyclic Voltammetry,1956.28,1.78292,1.78292,1.87824,0,-0.00583024,0.000151753
3_1,Cyclic Voltammetry,1957.27,1.78784,1.78784,1.88291,0,-0.00531073,0.000218272
3_1,Cyclic Voltammetry,1958.27,1.79289,1.79289,1.87367,0,-0.00479185,0.000123858
3_1,Cyclic Voltammetry,1959.26,1.7978,1.7978,1.85098,0,-0.00427739,0.000219941
3_1,Cyclic Voltammetry,1960.26,1.80285,1.80285,1.81634,0,-0.00377084,0.000137806
3_1,Cyclic Voltammetry,1961.25,1.80779,1.80779,1.77215,0,-0.00327518,0.000192881
3_1,Cyclic Voltammetry,1962.25,1.81283,1.81283,1.71954,0,-0.00279289,0.000149965
3_1,Cyclic Voltammetry,1963.24,1.81778,1.81778,1.66072,0,-0.00232599,0.0001899
3_1,Cyclic Voltammetry,1964.24,1.82282,1.82282,1.59777,0,-0.00187591,0.000115752
3_1,Cyclic Voltammetry,1965.23,1.82772,1.82772,1.53259,0,-0.00144353,0.000211954
3_1,Cyclic Voltammetry,1966.22,1.83277,1.83277,1.46626,0,-0.00102931,8.83341e-05
3_1,Cyclic Voltammetry,1967.22,1.83769,1.83769,1.39964,0,-0.000633461,0.000184894
3_1,Cyclic Voltammetry,1968.21,1.84276,1.84276,1.33344,0,-0.000255954,9.20296e-05
3_1,Cyclic Voltammetry,1969.21,1.84769,1.84769,1.26886,0,0.000103488,0.000177145
3_1,Cyclic Voltammetry,1970.2,1.85274,1.85274,1.2065,0,0.000445398,0.000110388
3_1,Cyclic Voltammetry,1971.2,1.85768,1.85768,1.14688,0,0.000770459,0.000188351
3_1,Cyclic Voltammetry,1972.19,1.86273,1.86273,1.09061,0,0.00107951,0.000102878
3_1,Cyclic Voltammetry,1973.19,1.86761,1.86761,1.0386,0,0.00137361,0.000136137
3_1,Cyclic Voltammetry,1974.18,1.87261,1.87261,0.993948,0,0.00165435,9.63211e-05
3_1,Cyclic Voltammetry,1975.17,1.87749,1.87749,0.961666,0,0.00192447,0.000203252
3_1,Cyclic Voltammetry,1976.17,1.88257,1.88257,0.946378,0,0.00218802,0.000110626
3_1,Cyclic Voltammetry,1977.16,1.88747,1.88747,0.944123,0,0.00244915,0.000207186
3_1,Cyclic Voltammetry,1978.16,1.89255,1.89255,0.952348,0,0.0027111,0.00015831
3_1,Cyclic Voltammetry,1979.15,1.89743,1.89743,0.970057,0,0.00297663,0.000165462
3_1,Cyclic Voltammetry,1980.15,1.9025,1.9025,0.990252,0,0.0032474,0.000121593
3_1,Cyclic Voltammetry,1981.14,1.90742,1.90742,0.999937,0,0.00352229,0.000197172
3_1,Cyclic Voltammetry,1982.14,1.91248,1.91248,0.985864,0,0.00379658,6.59227e-05
3_1,Cyclic Voltammetry,1983.13,1.91739,1.91739,0.945476,0,0.00406335,0.000128984
3_1,Cyclic Voltammetry,1984.13,1.92245,1.92245,0.890059,0,0.00431688,0.000127435
3_1,Cyclic Voltammetry,1985.12,1.92735,1.92735,0.835814,0,0.00455527,0.000178099
3_1,Cyclic Voltammetry,1986.11,1.93242,1.93242,0.789438,0,0.00477975,0.00011456
3_1,Cyclic Voltammetry,1987.11,1.93731,1.93731,0.749112,0,0.00499227,0.000213504
3_1,Cyclic Voltammetry,1988.1,1.94239,1.94239,0.71141,0,0.005194,0.000147939
3_1,Cyclic Voltammetry,1989.1,1.9473,1.9473,0.674682,0,0.00538546,0.000194907
3_1,Cyclic Voltammetry,1990.09,1.95236,1.95236,0.640553,0,0.00556712,7.96318e-05
3_1,Cyclic Voltammetry,1991.09,1.95725,1.95725,0.611377,0,0.00574005,0.000153303
3_1,Cyclic Voltammetry,1992.08,1.9623,1.9623,0.588344,0,0.00590576,5.62668e-05
3_1,Cyclic Voltammetry,1993.08,1.96721,1.96721,0.571624,0,0.00606598,0.000163555
3_1,Cyclic Voltammetry,1994.07,1.97224,1.97224,0.561279,0,0.00622246,0.000130177
3_1,Cyclic Voltammetry,1995.06,1.97717,1.97717,0.557122,0,0.00637694,0.000192285
3_1,Cyclic Voltammetry,1996.06,1.98219,1.98219,0.559573,0,0.00653118,0.000108719
3_1,Cyclic Voltammetry,1997.05,1.9871,1.9871,0.572189,0,0.00668751,0.000221848
3_1,Cyclic Voltammetry,1998.05,1.9921,1.9921,0.61915,0,0.00685206,0.00013876
3_1,Cyclic Voltammetry,1999.04,1.99703,1.99703,0.769385,0,0.00704385,0.000170946
3_1,Cyclic Voltammetry,2000.04,1.99754,1.99754,0.964707,0,0.0072835,0.000176072
3_1,Cyclic Voltammetry,2001.03,1.99259,1.99259,1.06377,0,0.00756368,0.000154614
3_1,Cyclic Voltammetry,2002.03,1.9876,1.9876,1.08524,0,0.00786058,0.000202417
3_1,Cyclic Voltammetry,2003.02,1.98264,1.98264,1.05788,0,0.00815665,9.27448e-05
3_1,Cyclic Voltammetry,2004.02,1.97765,1.97765,1.00547,0,0.00844165,0.000198245
3_1,Cyclic Voltammetry,2005.01,1.97272,1.97272,0.940284,0,0.00871041,9.69172e-05
3_1,Cyclic Voltammetry,2006.01,1.9677,1.9677,0.869278,0,0.00896035,0.000158191
3_1,Cyclic Voltammetry,2007,1.96277,1.96277,0.796636,0,0.00919046,8.22544e-05
3_1,Cyclic Voltammetry,2007.99,1.95775,1.95775,0.725092,0,0.00940064,0.000174046
3_1,Cyclic Voltammetry,2008.99,1.95285,1.95285,0.655704,0,0.00959137,8.07047e-05
3_1,Cyclic Voltammetry,2009.98,1.94779,1.94779,0.589281,0,0.00976333,0.000191092
3_1,Cyclic Voltammetry,2010.98,1.94288,1.94288,0.526703,0,0.00991748,0.00013411
3_1,Cyclic Voltammetry,2011.97,1.93783,1.93783,0.468614,0,0.010055,0.000211239
3_1,Cyclic Voltammetry,2012.97,1.93291,1.93291,0.415269,0,0.010177,8.23736e-05
3_1,Cyclic Voltammetry,2013.96,1.92785,1.92785,0.366786,0,0.0102851,0.000166059
3_1,Cyclic Voltammetry,2014.96,1.92293,1.92293,0.323108,0,0.0103804,0.000128627
3_1,Cyclic Voltammetry,2015.95,1.91788,1.91788,0.283578,0,0.0104642,0.000166059
3_1,Cyclic Voltammetry,2016.94,1.91297,1.91297,0.247714,0,0.0105375,6.28233e-05
3_1,Cyclic Voltammetry,2017.94,1.90681,1.90681,0.209966,0,0.0106008,0.000214696
3_1,Cyclic Voltammetry,2018.93,1.90301,1.90301,0.187419,0,0.0106556,0.000156879
3_1,Cyclic Voltammetry,2019.93,1.89795,1.89795,0.16395,0,0.0107042,0.000189185
3_1,Cyclic Voltammetry,2020.92,1.89305,1.89305,0.144594,0,0.0107468,0.000183344
3_1,Cyclic Voltammetry,2021.92,1.88799,1.88799,0.128214,0,0.0107845,0.000190854
3_1,Cyclic Voltammetry,2022.91,1.88309,1.88309,0.114218,0,0.010818,0.000132084
3_1,Cyclic Voltammetry,2023.91,1.87803,1.87803,0.101656,0,0.0108478,0.000183821
3_1,Cyclic Voltammetry,2024.9,1.87313,1.87313,0.0893294,0,0.0108742,0.000136137
3_1,Cyclic Voltammetry,2025.9,1.86811,1.86811,0.0768036,0,0.0108971,9.54866e-05
3_1,Cyclic Voltammetry,2026.89,1.86326,1.86326,0.061552,0,0.0109162,8.29697e-05
3_1,Cyclic Voltammetry,2027.88,1.85817,1.85817,0.0420231,0,0.0109305,0.000104547
3_1,Cyclic Voltammetry,2028.88,1.85089,1.85089,0.000110553,0,0.0109363,0.000153899
3_1,Cyclic Voltammetry,2029.87,1.84684,1.84684,-0.0374155,0,0.0109312,1.01328e-05
3_1,Cyclic Voltammetry,2030.87,1.84329,1.84329,-0.0808991,0,0.0109148,6.29425e-05
3_1,Cyclic Voltammetry,2031.86,1.83824,1.83824,-0.153065,0,0.0108825,6.54459e-05
3_1,Cyclic Voltammetry,2032.86,1.83332,1.83332,-0.229496,0,0.0108297,-1.22786e-05
3_1,Cyclic Voltammetry,2033.85,1.82806,1.82806,-0.304001,0,0.010756,0.000131607
3_1,Cyclic Voltammetry,2034.85,1.82334,1.82334,-0.369649,0,0.010663,8.92878e-05
3_1,Cyclic Voltammetry,2035.84,1.81828,1.81828,-0.434909,0,0.0105518,7.48634e-05
3_1,Cyclic Voltammetry,2036.83,1.81337,1.81337,-0.498013,0,0.010423,4.60148e-05
3_1,Cyclic Voltammetry,2037.83,1.80831,1.80831,-0.557162,0,0.0102772,9.9659e-05
3_1,Cyclic Voltammetry,2038.82,1.80339,1.80339,-0.603851,0,0.0101169,6.77109e-05
3_1,Cyclic Voltammetry,2039.82,1.79832,1.79832,-0.622395,0,0.00994748,8.76188e-05
3_1,Cyclic Voltammetry,2040.81,1.7934,1.7934,-0.597355,0,0.009779,8.60691e-05
3_1,Cyclic Voltammetry,2041.81,1.78837,1.78837,-0.523651,0,0.00962416,7.72476e-05
3_1,Cyclic Voltammetry,2042.8,1.78345,1.78345,-0.417329,0,0.00949419,4.49419e-05
3_1,Cyclic Voltammetry,2043.8,1.77838,1.77838,-0.308442,0,0.00939394,0.000106931
3_1,Cyclic Voltammetry,2044.79,1.77208,1.77208,-0.198155,0,0.00932397,4.1008e-05
3_1,Cyclic Voltammetry,2045.79,1.76839,1.76839,-0.151132,0,0.00927572,5.00679e-05
3_1,Cyclic Voltammetry,2046.78,1.76348,1.76348,-0.10238,0,0.0092407,6.55651e-05
3_1,Cyclic Voltammetry,2047.77,1.75844,1.75844,-0.0683994,0,0.00921712,0.000116706
3_1,Cyclic Voltammetry,2048.77,1.75352,1.75352,-0.0453373,0,0.00920141,9.71556e-05
3_1,Cyclic Voltammetry,2049.76,1.74852,1.74852,-0.0301906,0,0.00919097,0.000144005
3_1,Cyclic Voltammetry,2050.76,1.74305,1.74305,-0.0196751,0,0.00918409,7.42674e-05
3_1,Cyclic Voltammetry,2051.75,1.73855,1.73855,-0.0146094,0,0.00917935,9.71556e-05
3_1,Cyclic Voltammetry,2052.75,1.7336,1.7336,-0.0108707,0,0.00917583,7.05719e-05
3_1,Cyclic Voltammetry,2053.74,1.7286,1.7286,-0.0086145,0,0.00917314,0.000138283
3_1,Cyclic Voltammetry,2054.74,1.72364,1.72364,-0.00749085,0,0.00917091,0.000104785
3_1,Cyclic Voltammetry,2055.73,1.71865,1.71865,-0.00706486,0,0.0091689,7.73668e-05
3_1,Cyclic Voltammetry,2056.72,1.7137,1.7137,-0.0070211,0,0.00916696,0.000145197
3_1,Cyclic Voltammetry,2057.72,1.70871,1.70871,-0.00739983,0,0.00916497,0.000118613
3_1,Cyclic Voltammetry,2058.71,1.70373,1.70373,-0.00806288,0,0.00916283,0.000123858
3_1,Cyclic Voltammetry,2059.71,1.69876,1.69876,-0.00865905,0,0.00916052,0.000135541
