"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
5_1,Cyclic Voltammetry,2885.22,1.01725,1.01725,-0.243524,0,-0.234616,-1.29938e-05
5_1,Cyclic Voltammetry,2885.26,1.01823,1.01823,-0.243035,0,-0.234619,2.52724e-05
5_1,Cyclic Voltammetry,2885.3,1.01927,1.01927,-0.239699,0,-0.234622,2.99215e-05
5_1,Cyclic Voltammetry,2885.34,1.02028,1.02028,-0.237824,0,-0.234625,0.000186324
5_1,Cyclic Voltammetry,2885.38,1.02131,1.02131,-0.236815,0,-0.234627,0.000123858
5_1,Cyclic Voltammetry,2885.42,1.02236,1.02236,-0.236587,0,-0.23463,5.84126e-06
5_1,Cyclic Voltammetry,2885.46,1.02335,1.02335,-0.236364,0,-0.234632,-6.87838e-05
5_1,Cyclic Voltammetry,2885.5,1.02432,1.02432,-0.236292,0,-0.234635,-6.41346e-05
5_1,Cyclic Voltammetry,2885.54,1.02528,1.02528,-0.235157,0,-0.234638,-2.57492e-05
5_1,Cyclic Voltammetry,2885.58,1.02622,1.02622,-0.234082,0,-0.23464,-3.45707e-05
5_1,Cyclic Voltammetry,2885.62,1.02721,1.02721,-0.233527,0,-0.234643,5.20945e-05
5_1,Cyclic Voltammetry,2885.66,1.0282,1.0282,-0.232148,0,-0.234645,-3.57628e-07
5_1,Cyclic Voltammetry,2885.7,1.02921,1.02921,-0.231928,0,-0.234648,-5.62668e-05
5_1,Cyclic Voltammetry,2885.74,1.03024,1.03024,-0.230037,0,-0.234651,6.52075e-05
5_1,Cyclic Voltammetry,2885.78,1.03129,1.03129,-0.22945,0,-0.234653,9.17912e-06
5_1,Cyclic Voltammetry,2885.82,1.03232,1.03232,-0.229714,0,-0.234656,-3.45707e-06
5_1,Cyclic Voltammetry,2885.86,1.03331,1.03331,-0.228341,0,-0.234658,-7.39098e-06
5_1,Cyclic Voltammetry,2885.9,1.03431,1.03431,-0.226211,0,-0.234661,-8.45194e-05
5_1,Cyclic Voltammetry,2885.94,1.03525,1.03525,-0.225282,0,-0.234663,-9.9659e-05
5_1,Cyclic Voltammetry,2885.98,1.03622,1.03622,-0.224487,0,-0.234666,-8.98838e-05
5_1,Cyclic Voltammetry,2886.02,1.03719,1.03719,-0.223527,0,-0.234668,-1.16825e-05
5_1,Cyclic Voltammetry,2886.06,1.03819,1.03819,-0.222948,0,-0.234671,-8.02279e-05
5_1,Cyclic Voltammetry,2886.1,1.03922,1.03922,-0.223116,0,-0.234673,2.88486e-05
5_1,Cyclic Voltammetry,2886.14,1.04024,1.04024,-0.22098,0,-0.234676,0.00013423
5_1,Cyclic Voltammetry,2886.18,1.04125,1.04125,-0.220533,0,-0.234678,6.30617e-05
5_1,Cyclic Voltammetry,2886.22,1.04229,1.04229,-0.220054,0,-0.23468,3.32594e-05
5_1,Cyclic Voltammetry,2886.26,1.04332,1.04332,-0.218664,0,-0.234683,-2.98023e-06
5_1,Cyclic Voltammetry,2886.3,1.04432,1.04432,-0.217563,0,-0.234685,-8.01086e-05
5_1,Cyclic Voltammetry,2886.34,1.04527,1.04527,-0.216739,0,-0.234688,-1.20401e-05
5_1,Cyclic Voltammetry,2886.38,1.04625,1.04625,-0.215742,0,-0.23469,-3.57628e-06
5_1,Cyclic Voltammetry,2886.42,1.04719,1.04719,-0.215382,0,-0.234692,-1.00136e-05
5_1,Cyclic Voltammetry,2886.46,1.04818,1.04818,-0.217868,0,-0.234695,-5.11408e-05
5_1,Cyclic Voltammetry,2886.5,1.05038,1.05038,-0.198453,0,-0.234697,0.000233293
5_1,Cyclic Voltammetry,2886.54,1.05019,1.05019,-0.224542,0,-0.2347,-0.000141978
5_1,Cyclic Voltammetry,2886.58,1.05126,1.05126,-0.21347,0,-0.234702,-6.77109e-05
5_1,Cyclic Voltammetry,2886.62,1.05227,1.05227,-0.212519,0,-0.234704,-0.000100136
5_1,Cyclic Voltammetry,2886.66,1.05332,1.05332,-0.211552,0,-0.234707,-6.81877e-05
5_1,Cyclic Voltammetry,2886.7,1.05431,1.05431,-0.223055,0,-0.234709,-0.000104308
5_1,Cyclic Voltammetry,2886.74,1.05526,1.05526,-0.211078,0,-0.234712,-0.000118256
5_1,Cyclic Voltammetry,2886.78,1.05622,1.05622,-0.209493,0,-0.234714,-0.000146985
5_1,Cyclic Voltammetry,2886.82,1.05719,1.05719,-0.208455,0,-0.234716,-0.000132203
5_1,Cyclic Voltammetry,2886.86,1.05817,1.05817,-0.207504,0,-0.234718,-0.00011754
5_1,Cyclic Voltammetry,2886.9,1.05917,1.05917,-0.206819,0,-0.234721,-0.000101447
5_1,Cyclic Voltammetry,2886.94,1.06021,1.06021,-0.206611,0,-0.234723,2.6226e-06
5_1,Cyclic Voltammetry,2886.98,1.06125,1.06125,-0.209575,0,-0.234725,3.57628e-05
5_1,Cyclic Voltammetry,2887.02,1.0623,1.0623,-0.206649,0,-0.234728,-2.86102e-06
5_1,Cyclic Voltammetry,2887.06,1.06329,1.06329,-0.204918,0,-0.23473,-7.98702e-05
5_1,Cyclic Voltammetry,2887.1,1.06428,1.06428,-0.204383,0,-0.234732,-0.000132322
5_1,Cyclic Voltammetry,2887.14,1.06527,1.06527,-0.201746,0,-0.234734,-0.000168562
5_1,Cyclic Voltammetry,2887.18,1.06618,1.06618,-0.200608,0,-0.234737,-0.000152469
5_1,Cyclic Voltammetry,2887.22,1.06718,1.06718,-0.199594,0,-0.234739,-0.000161409
5_1,Cyclic Voltammetry,2887.26,1.06822,1.06822,-0.198469,0,-0.234741,-0.000139117
5_1,Cyclic Voltammetry,2887.3,1.06919,1.06919,-0.197662,0,-0.234743,-9.72748e-05
5_1,Cyclic Voltammetry,2887.34,1.07022,1.07022,-0.197749,0,-0.234745,-6.02007e-05
5_1,Cyclic Voltammetry,2887.38,1.07126,1.07126,-0.202701,0,-0.234748,-1.94311e-05
5_1,Cyclic Voltammetry,2887.42,1.07226,1.07226,-0.196889,0,-0.23475,-2.70605e-05
5_1,Cyclic Voltammetry,2887.46,1.07325,1.07325,-0.19477,0,-0.234752,-5.6982e-05
5_1,Cyclic Voltammetry,2887.5,1.07426,1.07426,-0.196778,0,-0.234754,-7.4625e-05
5_1,Cyclic Voltammetry,2887.54,1.07521,1.07521,-0.194814,0,-0.234756,-0.000146866
5_1,Cyclic Voltammetry,2887.58,1.07616,1.07616,-0.192922,0,-0.234759,-0.000154376
5_1,Cyclic Voltammetry,2887.62,1.07717,1.07717,-0.191784,0,-0.234761,-0.000155807
5_1,Cyclic Voltammetry,2887.66,1.07814,1.07814,-0.190683,0,-0.234763,-9.89437e-05
5_1,Cyclic Voltammetry,2887.7,1.07915,1.07915,-0.190132,0,-0.234765,-5.56707e-05
5_1,Cyclic Voltammetry,2887.74,1.08017,1.08017,-0.190849,0,-0.234767,1.4782e-05
5_1,Cyclic Voltammetry,2887.78,1.08123,1.08123,-0.188836,0,-0.234769,6.31809e-05
5_1,Cyclic Voltammetry,2887.82,1.08222,1.08222,-0.189225,0,-0.234771,-1.89543e-05
5_1,Cyclic Voltammetry,2887.86,1.08323,1.08323,-0.187876,0,-0.234773,-4.76837e-05
5_1,Cyclic Voltammetry,2887.9,1.08424,1.08424,-0.186768,0,-0.234775,-0.000102401
5_1,Cyclic Voltammetry,2887.94,1.0852,1.0852,-0.185901,0,-0.234777,-0.000105143
5_1,Cyclic Voltammetry,2887.98,1.08616,1.08616,-0.185097,0,-0.23478,-5.81741e-05
5_1,Cyclic Voltammetry,2888.02,1.08714,1.08714,-0.184394,0,-0.234782,-5.71012e-05
5_1,Cyclic Voltammetry,2888.06,1.0881,1.0881,-0.184387,0,-0.234784,-4.86374e-05
5_1,Cyclic Voltammetry,2888.1,1.0891,1.0891,-0.18322,0,-0.234786,-5.62668e-05
5_1,Cyclic Voltammetry,2888.14,1.09012,1.09012,-0.182612,0,-0.234788,-5.13792e-05
5_1,Cyclic Voltammetry,2888.18,1.09118,1.09118,-0.181843,0,-0.23479,-6.16312e-05
5_1,Cyclic Voltammetry,2888.22,1.09223,1.09223,-0.181106,0,-0.234792,-5.84126e-06
5_1,Cyclic Voltammetry,2888.26,1.09323,1.09323,-0.181148,0,-0.234794,4.72069e-05
5_1,Cyclic Voltammetry,2888.3,1.0943,1.0943,-0.180283,0,-0.234796,1.72853e-05
5_1,Cyclic Voltammetry,2888.34,1.09521,1.09521,-0.17891,0,-0.234798,-3.25441e-05
5_1,Cyclic Voltammetry,2888.38,1.09615,1.09615,-0.177984,0,-0.2348,-0.000160694
5_1,Cyclic Voltammetry,2888.42,1.0971,1.0971,-0.176868,0,-0.234802,-0.000203013
5_1,Cyclic Voltammetry,2888.46,1.09811,1.09811,-0.176451,0,-0.234804,-0.000144958
5_1,Cyclic Voltammetry,2888.5,1.09911,1.09911,-0.175709,0,-0.234806,-5.31673e-05
5_1,Cyclic Voltammetry,2888.54,1.10015,1.10015,-0.174926,0,-0.234808,-1.19209e-06
5_1,Cyclic Voltammetry,2888.58,1.1012,1.1012,-0.174766,0,-0.234809,1.22786e-05
5_1,Cyclic Voltammetry,2888.62,1.10222,1.10222,-0.174454,0,-0.234811,-1.66893e-06
5_1,Cyclic Voltammetry,2888.66,1.10325,1.10325,-0.17379,0,-0.234813,-4.88758e-05
5_1,Cyclic Voltammetry,2888.7,1.10425,1.10425,-0.173,0,-0.234815,-9.26256e-05
5_1,Cyclic Voltammetry,2888.74,1.10523,1.10523,-0.172296,0,-0.234817,-8.53539e-05
5_1,Cyclic Voltammetry,2888.78,1.10616,1.10616,-0.171224,0,-0.234819,-0.000162482
5_1,Cyclic Voltammetry,2888.82,1.10713,1.10713,-0.170698,0,-0.234821,-0.000120521
5_1,Cyclic Voltammetry,2888.86,1.10812,1.10812,-0.170236,0,-0.234823,-7.47442e-05
5_1,Cyclic Voltammetry,2888.9,1.10913,1.10913,-0.16941,0,-0.234825,-9.71556e-05
5_1,Cyclic Voltammetry,2888.94,1.11015,1.11015,-0.169449,0,-0.234827,-3.77893e-05
5_1,Cyclic Voltammetry,2888.98,1.11116,1.11116,-0.168619,0,-0.234828,-6.53267e-05
5_1,Cyclic Voltammetry,2889.02,1.11219,1.11219,-0.167679,0,-0.23483,-4.06504e-05
5_1,Cyclic Voltammetry,2889.06,1.11324,1.11324,-0.166461,0,-0.234832,-9.77516e-06
5_1,Cyclic Voltammetry,2889.09,1.11422,1.11422,-0.166113,0,-0.234834,-2.61068e-05
5_1,Cyclic Voltammetry,2889.13,1.11519,1.11519,-0.165418,0,-0.234836,-7.60555e-05
5_1,Cyclic Voltammetry,2889.17,1.11614,1.11614,-0.164968,0,-0.234838,-0.000117183
5_1,Cyclic Voltammetry,2889.21,1.1171,1.1171,-0.164481,0,-0.23484,-0.000148416
5_1,Cyclic Voltammetry,2889.25,1.11807,1.11807,-0.163996,0,-0.234841,-0.000115037
5_1,Cyclic Voltammetry,2889.29,1.11911,1.11911,-0.169487,0,-0.234843,-7.05719e-05
5_1,Cyclic Voltammetry,2889.33,1.12013,1.12013,-0.165127,0,-0.234845,-1.60933e-05
5_1,Cyclic Voltammetry,2889.37,1.12115,1.12115,-0.162347,0,-0.234847,1.96695e-05
5_1,Cyclic Voltammetry,2889.41,1.12221,1.12221,-0.1605,0,-0.234849,7.66516e-05
5_1,Cyclic Voltammetry,2889.45,1.12324,1.12324,-0.159338,0,-0.23485,2.30074e-05
5_1,Cyclic Voltammetry,2889.49,1.12422,1.12422,-0.158726,0,-0.234852,-0.000100136
5_1,Cyclic Voltammetry,2889.53,1.12517,1.12517,-0.157629,0,-0.234854,-0.000156045
5_1,Cyclic Voltammetry,2889.57,1.12612,1.12612,-0.157455,0,-0.234856,-0.000152469
5_1,Cyclic Voltammetry,2889.61,1.12708,1.12708,-0.156513,0,-0.234857,-9.05991e-05
5_1,Cyclic Voltammetry,2889.65,1.12807,1.12807,-0.156128,0,-0.234859,-8.21352e-05
5_1,Cyclic Voltammetry,2889.69,1.12909,1.12909,-0.155659,0,-0.234861,-3.016e-05
5_1,Cyclic Voltammetry,2889.73,1.13011,1.13011,-0.15544,0,-0.234863,-3.09944e-06
5_1,Cyclic Voltammetry,2889.77,1.13117,1.13117,-0.154688,0,-0.234864,-5.28097e-05
5_1,Cyclic Voltammetry,2889.81,1.13217,1.13217,-0.153981,0,-0.234866,-4.06504e-05
5_1,Cyclic Voltammetry,2889.85,1.13322,1.13322,-0.153468,0,-0.234868,-1.5974e-05
5_1,Cyclic Voltammetry,2889.89,1.13418,1.13418,-0.152793,0,-0.234869,-5.22137e-05
5_1,Cyclic Voltammetry,2889.93,1.13512,1.13512,-0.152556,0,-0.234871,-7.72476e-05
5_1,Cyclic Voltammetry,2889.97,1.13608,1.13608,-0.151903,0,-0.234873,-5.6386e-05
5_1,Cyclic Voltammetry,2890.01,1.13703,1.13703,-0.150966,0,-0.234875,-6.27041e-05
5_1,Cyclic Voltammetry,2890.05,1.13803,1.13803,-0.150302,0,-0.234876,-0.000120044
5_1,Cyclic Voltammetry,2890.09,1.13908,1.13908,-0.150209,0,-0.234878,-4.68493e-05
5_1,Cyclic Voltammetry,2890.13,1.14008,1.14008,-0.149436,0,-0.23488,-5.96046e-05
5_1,Cyclic Voltammetry,2890.17,1.14114,1.14114,-0.148542,0,-0.234881,-7.62939e-06
5_1,Cyclic Voltammetry,2890.21,1.14213,1.14213,-0.146944,0,-0.234883,2.44379e-05
5_1,Cyclic Voltammetry,2890.25,1.14317,1.14317,-0.146137,0,-0.234884,-2.89679e-05
5_1,Cyclic Voltammetry,2890.29,1.14414,1.14414,-0.14542,0,-0.234886,-7.78437e-05
5_1,Cyclic Voltammetry,2890.33,1.14507,1.14507,-0.144964,0,-0.234888,-0.00011754
5_1,Cyclic Voltammetry,2890.37,1.14605,1.14605,-0.144344,0,-0.234889,-0.000159979
5_1,Cyclic Voltammetry,2890.41,1.14701,1.14701,-0.146627,0,-0.234891,-0.000129104
5_1,Cyclic Voltammetry,2890.45,1.14803,1.14803,-0.144906,0,-0.234892,-0.000103235
5_1,Cyclic Voltammetry,2890.49,1.14905,1.14905,-0.143492,0,-0.234894,-3.14713e-05
5_1,Cyclic Voltammetry,2890.53,1.15008,1.15008,-0.142821,0,-0.234896,3.65973e-05
5_1,Cyclic Voltammetry,2890.57,1.1511,1.1511,-0.14181,0,-0.234897,6.99759e-05
5_1,Cyclic Voltammetry,2890.61,1.15211,1.15211,-0.140394,0,-0.234899,5.49555e-05
5_1,Cyclic Voltammetry,2890.65,1.15313,1.15313,-0.139526,0,-0.2349,1.87159e-05
5_1,Cyclic Voltammetry,2890.69,1.1541,1.1541,-0.139068,0,-0.234902,1.96695e-05
5_1,Cyclic Voltammetry,2890.73,1.15506,1.15506,-0.138611,0,-0.234903,-4.01735e-05
5_1,Cyclic Voltammetry,2890.77,1.15599,1.15599,-0.138102,0,-0.234905,-8.73804e-05
5_1,Cyclic Voltammetry,2890.81,1.15697,1.15697,-0.137188,0,-0.234906,-4.17233e-05
5_1,Cyclic Voltammetry,2890.85,1.15798,1.15798,-0.136771,0,-0.234908,-3.56436e-05
5_1,Cyclic Voltammetry,2890.89,1.15898,1.15898,-0.136831,0,-0.23491,-1.71661e-05
5_1,Cyclic Voltammetry,2890.93,1.16004,1.16004,-0.135622,0,-0.234911,2.72989e-05
5_1,Cyclic Voltammetry,2890.97,1.16108,1.16108,-0.134569,0,-0.234913,7.29561e-05
5_1,Cyclic Voltammetry,2891.01,1.16209,1.16209,-0.134158,0,-0.234914,7.4029e-05
5_1,Cyclic Voltammetry,2891.05,1.16308,1.16308,-0.133842,0,-0.234916,8.10623e-06
5_1,Cyclic Voltammetry,2891.09,1.16409,1.16409,-0.143473,0,-0.234917,-2.81334e-05
5_1,Cyclic Voltammetry,2891.13,1.16501,1.16501,-0.138219,0,-0.234919,-6.4373e-05
5_1,Cyclic Voltammetry,2891.17,1.16599,1.16599,-0.133464,0,-0.23492,-0.000127912
5_1,Cyclic Voltammetry,2891.21,1.16699,1.16699,-0.132187,0,-0.234922,-0.000100732
5_1,Cyclic Voltammetry,2891.25,1.16798,1.16798,-0.130362,0,-0.234923,-8.96454e-05
5_1,Cyclic Voltammetry,2891.29,1.169,1.169,-0.129552,0,-0.234924,1.07288e-05
5_1,Cyclic Voltammetry,2891.33,1.17002,1.17002,-0.128873,0,-0.234926,4.39882e-05
5_1,Cyclic Voltammetry,2891.37,1.17108,1.17108,-0.128624,0,-0.234927,9.05991e-06
5_1,Cyclic Voltammetry,2891.41,1.17209,1.17209,-0.127967,0,-0.234929,3.62396e-05
5_1,Cyclic Voltammetry,2891.45,1.17309,1.17309,-0.128212,0,-0.23493,-1.60933e-05
5_1,Cyclic Voltammetry,2891.49,1.17408,1.17408,-0.127824,0,-0.234932,-4.23193e-05
5_1,Cyclic Voltammetry,2891.53,1.175,1.175,-0.12629,0,-0.234933,-0.000115871
5_1,Cyclic Voltammetry,2891.57,1.17595,1.17595,-0.12541,0,-0.234934,-6.62804e-05
5_1,Cyclic Voltammetry,2891.61,1.1769,1.1769,-0.124777,0,-0.234936,-3.42131e-05
5_1,Cyclic Voltammetry,2891.65,1.17793,1.17793,-0.124005,0,-0.234937,-8.40425e-05
5_1,Cyclic Voltammetry,2891.69,1.17898,1.17898,-0.123461,0,-0.234939,-2.58684e-05
5_1,Cyclic Voltammetry,2891.73,1.18003,1.18003,-0.122415,0,-0.23494,2.72989e-05
5_1,Cyclic Voltammetry,2891.77,1.181,1.181,-0.12202,0,-0.234941,9.2864e-05
5_1,Cyclic Voltammetry,2891.81,1.18202,1.18202,-0.121039,0,-0.234943,0.000113726
5_1,Cyclic Voltammetry,2891.85,1.18304,1.18304,-0.120085,0,-0.234944,-3.09944e-06
5_1,Cyclic Voltammetry,2891.89,1.18403,1.18403,-0.119488,0,-0.234945,-4.54187e-05
5_1,Cyclic Voltammetry,2891.93,1.18496,1.18496,-0.118823,0,-0.234947,-8.17776e-05
5_1,Cyclic Voltammetry,2891.97,1.18592,1.18592,-0.118204,0,-0.234948,-0.000116587
5_1,Cyclic Voltammetry,2892.01,1.18689,1.18689,-0.118091,0,-0.234949,-0.000135422
5_1,Cyclic Voltammetry,2892.05,1.18781,1.18781,-0.117993,0,-0.234951,-6.49691e-05
5_1,Cyclic Voltammetry,2892.09,1.18882,1.18882,-0.118625,0,-0.234952,7.98702e-06
5_1,Cyclic Voltammetry,2892.13,1.18986,1.18986,-0.116645,0,-0.234953,3.1352e-05
5_1,Cyclic Voltammetry,2892.17,1.19087,1.19087,-0.11537,0,-0.234954,-9.53674e-07
5_1,Cyclic Voltammetry,2892.21,1.19191,1.19191,-0.114975,0,-0.234956,-2.83718e-05
5_1,Cyclic Voltammetry,2892.25,1.1929,1.1929,-0.114798,0,-0.234957,-2.74181e-05
5_1,Cyclic Voltammetry,2892.29,1.1939,1.1939,-0.113955,0,-0.234958,-2.65837e-05
5_1,Cyclic Voltammetry,2892.33,1.19481,1.19481,-0.115619,0,-0.23496,-1.41859e-05
5_1,Cyclic Voltammetry,2892.37,1.19576,1.19576,-0.113643,0,-0.234961,-2.31266e-05
5_1,Cyclic Voltammetry,2892.41,1.19673,1.19673,-0.111353,0,-0.234962,-4.93526e-05
5_1,Cyclic Voltammetry,2892.45,1.19771,1.19771,-0.110478,0,-0.234963,-8.55923e-05
5_1,Cyclic Voltammetry,2892.49,1.19874,1.19874,-0.109662,0,-0.234964,-4.22001e-05
5_1,Cyclic Voltammetry,2892.53,1.19977,1.19977,-0.109439,0,-0.234966,7.39098e-06
5_1,Cyclic Voltammetry,2892.57,1.20081,1.20081,-0.10992,0,-0.234967,4.673e-05
5_1,Cyclic Voltammetry,2892.61,1.20182,1.20182,-0.10812,0,-0.234968,0.000124693
5_1,Cyclic Voltammetry,2892.65,1.20286,1.20286,-0.107412,0,-0.234969,0.000105858
5_1,Cyclic Voltammetry,2892.69,1.20381,1.20381,-0.109213,0,-0.234971,7.62939e-06
5_1,Cyclic Voltammetry,2892.73,1.20476,1.20476,-0.10968,0,-0.234972,-0.000127912
5_1,Cyclic Voltammetry,2892.77,1.20571,1.20571,-0.106376,0,-0.234973,-0.000171542
5_1,Cyclic Voltammetry,2892.81,1.20666,1.20666,-0.104914,0,-0.234974,-0.000113368
5_1,Cyclic Voltammetry,2892.85,1.20769,1.20769,-0.104036,0,-0.234975,-0.000134706
5_1,Cyclic Voltammetry,2892.89,1.2087,1.2087,-0.103899,0,-0.234976,-1.07288e-05
5_1,Cyclic Voltammetry,2892.93,1.20971,1.20971,-0.103409,0,-0.234978,3.62396e-05
5_1,Cyclic Voltammetry,2892.97,1.21073,1.21073,-0.102692,0,-0.234979,2.74181e-05
5_1,Cyclic Voltammetry,2893.01,1.21178,1.21178,-0.102265,0,-0.23498,1.84774e-05
5_1,Cyclic Voltammetry,2893.05,1.21277,1.21277,-0.102323,0,-0.234981,-1.13249e-05
5_1,Cyclic Voltammetry,2893.08,1.21372,1.21372,-0.101797,0,-0.234982,-7.36713e-05
5_1,Cyclic Voltammetry,2893.12,1.21469,1.21469,-0.101466,0,-0.234983,-8.63075e-05
5_1,Cyclic Voltammetry,2893.16,1.21558,1.21558,-0.100284,0,-0.234984,-0.000111341
5_1,Cyclic Voltammetry,2893.2,1.21658,1.21658,-0.100508,0,-0.234985,-4.95911e-05
5_1,Cyclic Voltammetry,2893.24,1.21763,1.21763,-0.126741,0,-0.234987,-4.97103e-05
5_1,Cyclic Voltammetry,2893.28,1.21859,1.21859,-0.108888,0,-0.234988,-6.10352e-05
5_1,Cyclic Voltammetry,2893.32,1.21967,1.21967,-0.0979059,0,-0.234989,-5.87702e-05
5_1,Cyclic Voltammetry,2893.36,1.22068,1.22068,-0.0963614,0,-0.23499,5.28097e-05
5_1,Cyclic Voltammetry,2893.4,1.22169,1.22169,-0.0951377,0,-0.234991,8.4877e-05
5_1,Cyclic Voltammetry,2893.44,1.22271,1.22271,-0.0952713,0,-0.234992,5.8651e-05
5_1,Cyclic Voltammetry,2893.48,1.22365,1.22365,-0.0949872,0,-0.234993,5.71012e-05
5_1,Cyclic Voltammetry,2893.52,1.22459,1.22459,-0.0956337,0,-0.234994,-1.37091e-05
5_1,Cyclic Voltammetry,2893.56,1.22555,1.22555,-0.0950205,0,-0.234996,-0.000104547
5_1,Cyclic Voltammetry,2893.6,1.22653,1.22653,-0.0970295,0,-0.234997,-0.000151992
5_1,Cyclic Voltammetry,2893.64,1.22753,1.22753,-0.0922385,0,-0.234998,-6.16312e-05
5_1,Cyclic Voltammetry,2893.68,1.22855,1.22855,-0.0905915,0,-0.234999,2.64645e-05
5_1,Cyclic Voltammetry,2893.72,1.22957,1.22957,-0.089597,0,-0.235,8.45194e-05
5_1,Cyclic Voltammetry,2893.76,1.23057,1.23057,-0.089741,0,-0.235001,0.000130296
5_1,Cyclic Voltammetry,2893.8,1.23161,1.23161,-0.0889684,0,-0.235002,0.000141263
5_1,Cyclic Voltammetry,2893.84,1.2326,1.2326,-0.0888677,0,-0.235003,4.80413e-05
5_1,Cyclic Voltammetry,2893.88,1.23358,1.23358,-0.087583,0,-0.235004,6.79493e-06
5_1,Cyclic Voltammetry,2893.92,1.23453,1.23453,-0.0869825,0,-0.235005,-2.93255e-05
5_1,Cyclic Voltammetry,2893.96,1.23548,1.23548,-0.0862481,0,-0.235006,-2.95639e-05
5_1,Cyclic Voltammetry,2894,1.23644,1.23644,-0.0861746,0,-0.235006,7.51019e-06
5_1,Cyclic Voltammetry,2894.04,1.23743,1.23743,-0.085531,0,-0.235007,-2.5034e-05
5_1,Cyclic Voltammetry,2894.08,1.2384,1.2384,-0.0855109,0,-0.235008,-4.13656e-05
5_1,Cyclic Voltammetry,2894.12,1.23946,1.23946,-0.0847583,0,-0.235009,1.54972e-05
5_1,Cyclic Voltammetry,2894.16,1.24048,1.24048,-0.0842721,0,-0.23501,1.18017e-05
5_1,Cyclic Voltammetry,2894.2,1.24152,1.24152,-0.0834574,0,-0.235011,3.016e-05
5_1,Cyclic Voltammetry,2894.24,1.24253,1.24253,-0.0824867,0,-0.235012,3.24249e-05
5_1,Cyclic Voltammetry,2894.28,1.24354,1.24354,-0.0813641,0,-0.235013,3.85046e-05
5_1,Cyclic Voltammetry,2894.32,1.24448,1.24448,-0.0809422,0,-0.235014,1.83582e-05
5_1,Cyclic Voltammetry,2894.36,1.24543,1.24543,-0.0801469,0,-0.235015,-2.2769e-05
5_1,Cyclic Voltammetry,2894.4,1.2464,1.2464,-0.0796663,0,-0.235016,-9.0003e-05
5_1,Cyclic Voltammetry,2894.44,1.24738,1.24738,-0.0792058,0,-0.235017,-8.52346e-05
5_1,Cyclic Voltammetry,2894.48,1.24838,1.24838,-0.0786565,0,-0.235017,-4.57764e-05
5_1,Cyclic Voltammetry,2894.52,1.24941,1.24941,-0.0778691,0,-0.235018,5.00679e-06
5_1,Cyclic Voltammetry,2894.56,1.25042,1.25042,-0.0781118,0,-0.235019,1.71661e-05
5_1,Cyclic Voltammetry,2894.6,1.25145,1.25145,-0.0765921,0,-0.23502,0.000103831
5_1,Cyclic Voltammetry,2894.64,1.25247,1.25247,-0.0755967,0,-0.235021,3.80278e-05
5_1,Cyclic Voltammetry,2894.68,1.25343,1.25343,-0.074945,0,-0.235022,-4.66108e-05
5_1,Cyclic Voltammetry,2894.72,1.25439,1.25439,-0.074403,0,-0.235023,-3.69549e-05
5_1,Cyclic Voltammetry,2894.76,1.25532,1.25532,-0.0744679,0,-0.235023,-7.42674e-05
