"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
4_1,Cyclic Voltammetry,2646.78,1.03466,1.03466,-0.164829,0,-0.146408,-0.000144601
4_1,Cyclic Voltammetry,2646.88,1.0356,1.0356,-0.164425,0,-0.146413,-0.000167966
4_1,Cyclic Voltammetry,2646.99,1.03659,1.03659,-0.164142,0,-0.146417,-0.000188708
4_1,Cyclic Voltammetry,2647.09,1.03756,1.03756,-0.163238,0,-0.146422,-0.000147343
4_1,Cyclic Voltammetry,2647.19,1.03857,1.03857,-0.162554,0,-0.146426,-6.74725e-05
4_1,Cyclic Voltammetry,2647.29,1.03958,1.03958,-0.161866,0,-0.146431,-1.62125e-05
4_1,Cyclic Voltammetry,2647.39,1.04063,1.04063,-0.161436,0,-0.146435,3.21865e-06
4_1,Cyclic Voltammetry,2647.49,1.04163,1.04163,-0.160919,0,-0.14644,2.32458e-05
4_1,Cyclic Voltammetry,2647.59,1.04265,1.04265,-0.160452,0,-0.146444,-8.73804e-05
4_1,Cyclic Voltammetry,2647.69,1.04367,1.04367,-0.160172,0,-0.146449,-0.000140548
4_1,Cyclic Voltammetry,2647.79,1.04467,1.04467,-0.160109,0,-0.146453,-0.000104189
4_1,Cyclic Voltammetry,2647.89,1.04562,1.04562,-0.158755,0,-0.146458,-0.000100255
4_1,Cyclic Voltammetry,2647.99,1.04659,1.04659,-0.158132,0,-0.146462,-0.000109076
4_1,Cyclic Voltammetry,2648.09,1.04755,1.04755,-0.158787,0,-0.146466,-7.9751e-05
4_1,Cyclic Voltammetry,2648.19,1.04856,1.04856,-0.157809,0,-0.146471,-8.60691e-05
4_1,Cyclic Voltammetry,2648.29,1.04959,1.04959,-0.158051,0,-0.146475,-9.23872e-05
4_1,Cyclic Voltammetry,2648.39,1.0506,1.0506,-0.155828,0,-0.14648,-8.29697e-05
4_1,Cyclic Voltammetry,2648.49,1.05163,1.05163,-0.155317,0,-0.146484,-2.71797e-05
4_1,Cyclic Voltammetry,2648.59,1.05265,1.05265,-0.154749,0,-0.146488,-5.30481e-05
4_1,Cyclic Voltammetry,2648.69,1.05367,1.05367,-0.155904,0,-0.146493,-3.65973e-05
4_1,Cyclic Voltammetry,2648.79,1.05465,1.05465,-0.154918,0,-0.146497,-0.000115037
4_1,Cyclic Voltammetry,2648.89,1.0556,1.0556,-0.153432,0,-0.146501,-0.000184536
4_1,Cyclic Voltammetry,2648.99,1.05658,1.05658,-0.153491,0,-0.146505,-0.000198245
4_1,Cyclic Voltammetry,2649.09,1.05752,1.05752,-0.152502,0,-0.14651,-0.000183463
4_1,Cyclic Voltammetry,2649.19,1.05854,1.05854,-0.151803,0,-0.146514,-0.000112295
4_1,Cyclic Voltammetry,2649.29,1.05956,1.05956,-0.151402,0,-0.146518,-3.43323e-05
4_1,Cyclic Voltammetry,2649.39,1.06059,1.06059,-0.150334,0,-0.146522,-2.24113e-05
4_1,Cyclic Voltammetry,2649.49,1.06161,1.06161,-0.14908,0,-0.146526,-2.16961e-05
4_1,Cyclic Voltammetry,2649.59,1.06265,1.06265,-0.148474,0,-0.146531,-7.9751e-05
4_1,Cyclic Voltammetry,2649.69,1.06367,1.06367,-0.147917,0,-0.146535,-0.000139236
4_1,Cyclic Voltammetry,2649.79,1.06463,1.06463,-0.14745,0,-0.146539,-0.000161529
4_1,Cyclic Voltammetry,2649.89,1.06558,1.06558,-0.146823,0,-0.146543,-0.00018537
4_1,Cyclic Voltammetry,2649.99,1.06652,1.06652,-0.146298,0,-0.146547,-0.000155568
4_1,Cyclic Voltammetry,2650.09,1.06752,1.06752,-0.145838,0,-0.146551,-0.000135183
4_1,Cyclic Voltammetry,2650.19,1.06854,1.06854,-0.145654,0,-0.146555,-9.13143e-05
4_1,Cyclic Voltammetry,2650.29,1.06956,1.06956,-0.144952,0,-0.146559,-5.44786e-05
4_1,Cyclic Voltammetry,2650.39,1.07058,1.07058,-0.144051,0,-0.146563,-3.00407e-05
4_1,Cyclic Voltammetry,2650.49,1.07165,1.07165,-0.143881,0,-0.146567,-1.10865e-05
4_1,Cyclic Voltammetry,2650.59,1.07266,1.07266,-0.144769,0,-0.146571,1.16825e-05
4_1,Cyclic Voltammetry,2650.69,1.07365,1.07365,-0.142416,0,-0.146575,-1.19209e-07
4_1,Cyclic Voltammetry,2650.79,1.07462,1.07462,-0.141652,0,-0.146579,-7.56979e-05
4_1,Cyclic Voltammetry,2650.89,1.0756,1.0756,-0.140875,0,-0.146583,-0.000126243
4_1,Cyclic Voltammetry,2650.99,1.07655,1.07655,-0.140292,0,-0.146587,-0.000156522
4_1,Cyclic Voltammetry,2651.09,1.07753,1.07753,-0.140251,0,-0.146591,-0.000170112
4_1,Cyclic Voltammetry,2651.19,1.0785,1.0785,-0.139412,0,-0.146595,-8.13007e-05
4_1,Cyclic Voltammetry,2651.29,1.07951,1.07951,-0.138947,0,-0.146599,-1.71661e-05
4_1,Cyclic Voltammetry,2651.39,1.08055,1.08055,-0.137878,0,-0.146603,2.74181e-06
4_1,Cyclic Voltammetry,2651.49,1.0816,1.0816,-0.137257,0,-0.146606,-9.05991e-06
4_1,Cyclic Voltammetry,2651.59,1.08261,1.08261,-0.136679,0,-0.14661,-6.80685e-05
4_1,Cyclic Voltammetry,2651.69,1.08363,1.08363,-0.13636,0,-0.146614,-8.65459e-05
4_1,Cyclic Voltammetry,2651.79,1.08464,1.08464,-0.13557,0,-0.146618,-0.000101209
4_1,Cyclic Voltammetry,2651.89,1.08558,1.08558,-0.135494,0,-0.146622,-0.000112772
4_1,Cyclic Voltammetry,2652,1.08654,1.08654,-0.134024,0,-0.146625,-8.38041e-05
4_1,Cyclic Voltammetry,2652.1,1.08749,1.08749,-0.13342,0,-0.146629,-6.63996e-05
4_1,Cyclic Voltammetry,2652.2,1.0885,1.0885,-0.132629,0,-0.146633,-8.47578e-05
4_1,Cyclic Voltammetry,2652.3,1.0895,1.0895,-0.132043,0,-0.146636,-9.89437e-05
4_1,Cyclic Voltammetry,2652.4,1.09052,1.09052,-0.131523,0,-0.14664,-0.000116229
4_1,Cyclic Voltammetry,2652.5,1.09158,1.09158,-0.130813,0,-0.146644,-3.23057e-05
4_1,Cyclic Voltammetry,2652.6,1.09258,1.09258,-0.129989,0,-0.146647,1.23978e-05
4_1,Cyclic Voltammetry,2652.7,1.0936,1.0936,-0.12939,0,-0.146651,2.14577e-06
4_1,Cyclic Voltammetry,2652.8,1.09459,1.09459,-0.128827,0,-0.146655,-2.47955e-05
4_1,Cyclic Voltammetry,2652.9,1.09555,1.09555,-0.128294,0,-0.146658,-0.000101089
4_1,Cyclic Voltammetry,2653,1.09652,1.09652,-0.127852,0,-0.146662,-0.000171423
4_1,Cyclic Voltammetry,2653.1,1.09748,1.09748,-0.127157,0,-0.146665,-0.000190258
4_1,Cyclic Voltammetry,2653.2,1.09848,1.09848,-0.131836,0,-0.146669,-0.000133634
4_1,Cyclic Voltammetry,2653.3,1.09949,1.09949,-0.130402,0,-0.146673,-0.000100732
4_1,Cyclic Voltammetry,2653.4,1.10051,1.10051,-0.126708,0,-0.146676,-1.14441e-05
4_1,Cyclic Voltammetry,2653.5,1.10155,1.10155,-0.124964,0,-0.14668,-6.4373e-06
4_1,Cyclic Voltammetry,2653.6,1.1026,1.1026,-0.125418,0,-0.146683,-9.29832e-06
4_1,Cyclic Voltammetry,2653.7,1.10359,1.10359,-0.123793,0,-0.146687,-6.98566e-05
4_1,Cyclic Voltammetry,2653.8,1.10458,1.10458,-0.123585,0,-0.14669,-0.000106096
4_1,Cyclic Voltammetry,2653.9,1.10555,1.10555,-0.122769,0,-0.146693,-0.000182867
4_1,Cyclic Voltammetry,2654,1.1065,1.1065,-0.121833,0,-0.146697,-0.000131726
4_1,Cyclic Voltammetry,2654.1,1.10748,1.10748,-0.12102,0,-0.1467,-7.4029e-05
4_1,Cyclic Voltammetry,2654.2,1.10848,1.10848,-0.120019,0,-0.146704,-2.93255e-05
4_1,Cyclic Voltammetry,2654.3,1.1095,1.1095,-0.119584,0,-0.146707,-3.06368e-05
4_1,Cyclic Voltammetry,2654.4,1.11055,1.11055,-0.118715,0,-0.14671,-4.1604e-05
4_1,Cyclic Voltammetry,2654.5,1.11158,1.11158,-0.118717,0,-0.146714,-2.40803e-05
4_1,Cyclic Voltammetry,2654.6,1.11261,1.11261,-0.117518,0,-0.146717,-1.35899e-05
4_1,Cyclic Voltammetry,2654.7,1.11363,1.11363,-0.117328,0,-0.14672,3.57628e-07
4_1,Cyclic Voltammetry,2654.8,1.11458,1.11458,-0.11817,0,-0.146723,-3.69549e-05
4_1,Cyclic Voltammetry,2654.9,1.11555,1.11555,-0.116469,0,-0.146727,-7.4029e-05
4_1,Cyclic Voltammetry,2655,1.1165,1.1165,-0.115678,0,-0.14673,-9.08375e-05
4_1,Cyclic Voltammetry,2655.1,1.11748,1.11748,-0.11484,0,-0.146733,-0.000121117
4_1,Cyclic Voltammetry,2655.2,1.11847,1.11847,-0.114158,0,-0.146736,-6.59227e-05
4_1,Cyclic Voltammetry,2655.3,1.11952,1.11952,-0.113542,0,-0.146739,-2.74181e-06
4_1,Cyclic Voltammetry,2655.4,1.12056,1.12056,-0.112797,0,-0.146743,7.82013e-05
4_1,Cyclic Voltammetry,2655.5,1.12159,1.12159,-0.112837,0,-0.146746,0.000107408
4_1,Cyclic Voltammetry,2655.6,1.12263,1.12263,-0.111722,0,-0.146749,9.5129e-05
4_1,Cyclic Voltammetry,2655.7,1.12362,1.12362,-0.11172,0,-0.146752,1.38283e-05
4_1,Cyclic Voltammetry,2655.8,1.12458,1.12458,-0.110634,0,-0.146755,-0.000121593
4_1,Cyclic Voltammetry,2655.9,1.12554,1.12554,-0.110476,0,-0.146758,-0.000133991
4_1,Cyclic Voltammetry,2656,1.12649,1.12649,-0.1102,0,-0.146761,-0.000111699
4_1,Cyclic Voltammetry,2656.1,1.12748,1.12748,-0.108854,0,-0.146764,-0.000110507
4_1,Cyclic Voltammetry,2656.2,1.12847,1.12847,-0.108126,0,-0.146767,-6.31809e-06
4_1,Cyclic Voltammetry,2656.3,1.12947,1.12947,-0.107972,0,-0.14677,-3.09944e-06
4_1,Cyclic Voltammetry,2656.4,1.13053,1.13053,-0.107666,0,-0.146773,-2.93255e-05
4_1,Cyclic Voltammetry,2656.5,1.13156,1.13156,-0.107096,0,-0.146776,-2.3365e-05
4_1,Cyclic Voltammetry,2656.6,1.13258,1.13258,-0.106643,0,-0.146779,-2.92063e-05
4_1,Cyclic Voltammetry,2656.7,1.13358,1.13358,-0.106289,0,-0.146782,-1.28746e-05
4_1,Cyclic Voltammetry,2656.8,1.13455,1.13455,-0.10552,0,-0.146785,-6.54459e-05
4_1,Cyclic Voltammetry,2656.9,1.13549,1.13549,-0.104518,0,-0.146788,-8.03471e-05
4_1,Cyclic Voltammetry,2657.01,1.13645,1.13645,-0.104398,0,-0.146791,-9.16719e-05
4_1,Cyclic Voltammetry,2657.11,1.13742,1.13742,-0.103336,0,-0.146794,-9.29832e-05
4_1,Cyclic Voltammetry,2657.21,1.1384,1.1384,-0.102664,0,-0.146797,-0.000116229
4_1,Cyclic Voltammetry,2657.31,1.13946,1.13946,-0.102057,0,-0.1468,-5.96046e-05
4_1,Cyclic Voltammetry,2657.41,1.14048,1.14048,-0.101482,0,-0.146802,7.86781e-06
4_1,Cyclic Voltammetry,2657.51,1.14151,1.14151,-0.100917,0,-0.146805,5.42402e-05
4_1,Cyclic Voltammetry,2657.61,1.14254,1.14254,-0.100354,0,-0.146808,5.72205e-05
4_1,Cyclic Voltammetry,2657.71,1.14355,1.14355,-0.0998978,0,-0.146811,3.00407e-05
4_1,Cyclic Voltammetry,2657.81,1.1445,1.1445,-0.0997688,0,-0.146814,-3.83854e-05
4_1,Cyclic Voltammetry,2657.91,1.14542,1.14542,-0.0996886,0,-0.146816,-0.0001055
4_1,Cyclic Voltammetry,2658.01,1.1464,1.1464,-0.0987484,0,-0.146819,-8.80957e-05
4_1,Cyclic Voltammetry,2658.11,1.14739,1.14739,-0.0980508,0,-0.146822,-6.40154e-05
4_1,Cyclic Voltammetry,2658.21,1.1484,1.1484,-0.0992101,0,-0.146825,-1.5378e-05
4_1,Cyclic Voltammetry,2658.31,1.14944,1.14944,-0.0979754,0,-0.146827,-6.91414e-06
4_1,Cyclic Voltammetry,2658.41,1.15047,1.15047,-0.096355,0,-0.14683,4.18425e-05
4_1,Cyclic Voltammetry,2658.51,1.1515,1.1515,-0.0958988,0,-0.146833,6.61612e-05
4_1,Cyclic Voltammetry,2658.61,1.15253,1.15253,-0.0956562,0,-0.146835,6.67572e-06
4_1,Cyclic Voltammetry,2658.71,1.15348,1.15348,-0.0947908,0,-0.146838,2.00272e-05
4_1,Cyclic Voltammetry,2658.81,1.15446,1.15446,-0.0944578,0,-0.146841,-6.19888e-06
4_1,Cyclic Voltammetry,2658.91,1.15542,1.15542,-0.0969376,0,-0.146843,-3.73125e-05
4_1,Cyclic Voltammetry,2659.01,1.15637,1.15637,-0.0937364,0,-0.146846,-9.7394e-05
4_1,Cyclic Voltammetry,2659.11,1.15737,1.15737,-0.0927309,0,-0.146849,-9.38177e-05
4_1,Cyclic Voltammetry,2659.21,1.15837,1.15837,-0.0917829,0,-0.146851,-0.000104666
4_1,Cyclic Voltammetry,2659.31,1.15942,1.15942,-0.0913762,0,-0.146854,-1.77622e-05
4_1,Cyclic Voltammetry,2659.41,1.16044,1.16044,-0.0912495,0,-0.146856,4.64916e-05
4_1,Cyclic Voltammetry,2659.51,1.16148,1.16148,-0.0904674,0,-0.146859,7.72476e-05
4_1,Cyclic Voltammetry,2659.61,1.16251,1.16251,-0.0900194,0,-0.146861,8.4281e-05
4_1,Cyclic Voltammetry,2659.71,1.16347,1.16347,-0.0894415,0,-0.146864,5.38826e-05
4_1,Cyclic Voltammetry,2659.81,1.16444,1.16444,-0.0891044,0,-0.146866,1.52588e-05
4_1,Cyclic Voltammetry,2659.91,1.1654,1.1654,-0.0883836,0,-0.146869,-8.2016e-05
4_1,Cyclic Voltammetry,2660.01,1.16636,1.16636,-0.0877213,0,-0.146871,-0.000117064
4_1,Cyclic Voltammetry,2660.11,1.16735,1.16735,-0.0872873,0,-0.146874,-3.46899e-05
4_1,Cyclic Voltammetry,2660.21,1.16838,1.16838,-0.0869234,0,-0.146876,2.34842e-05
4_1,Cyclic Voltammetry,2660.31,1.1694,1.1694,-0.0863138,0,-0.146878,5.37634e-05
4_1,Cyclic Voltammetry,2660.41,1.17043,1.17043,-0.0857106,0,-0.146881,8.82149e-05
4_1,Cyclic Voltammetry,2660.51,1.17143,1.17143,-0.0853678,0,-0.146883,8.46386e-05
4_1,Cyclic Voltammetry,2660.61,1.17246,1.17246,-0.0846021,0,-0.146886,3.016e-05
4_1,Cyclic Voltammetry,2660.71,1.17344,1.17344,-0.0838799,0,-0.146888,-5.36442e-06
4_1,Cyclic Voltammetry,2660.81,1.17441,1.17441,-0.0832192,0,-0.14689,-3.38554e-05
4_1,Cyclic Voltammetry,2660.91,1.17534,1.17534,-0.0828301,0,-0.146893,-3.96967e-05
4_1,Cyclic Voltammetry,2661.01,1.17631,1.17631,-0.0821346,0,-0.146895,-6.19888e-05
4_1,Cyclic Voltammetry,2661.11,1.1773,1.1773,-0.0817916,0,-0.146897,-9.46522e-05
4_1,Cyclic Voltammetry,2661.21,1.17832,1.17832,-0.0816769,0,-0.146899,-4.73261e-05
4_1,Cyclic Voltammetry,2661.31,1.17935,1.17935,-0.0806807,0,-0.146902,-4.73261e-05
4_1,Cyclic Voltammetry,2661.41,1.18038,1.18038,-0.0802142,0,-0.146904,3.12328e-05
4_1,Cyclic Voltammetry,2661.51,1.18141,1.18141,-0.0798211,0,-0.146906,6.44922e-05
4_1,Cyclic Voltammetry,2661.61,1.18244,1.18244,-0.0791316,0,-0.146908,7.21216e-05
4_1,Cyclic Voltammetry,2661.71,1.18343,1.18343,-0.0786832,0,-0.146911,-9.89437e-06
4_1,Cyclic Voltammetry,2661.81,1.1844,1.1844,-0.0780946,0,-0.146913,-2.52724e-05
4_1,Cyclic Voltammetry,2661.91,1.18534,1.18534,-0.0776927,0,-0.146915,-7.52211e-05
4_1,Cyclic Voltammetry,2662.02,1.18629,1.18629,-0.0772757,0,-0.146917,-6.27041e-05
4_1,Cyclic Voltammetry,2662.12,1.18723,1.18723,-0.0775341,0,-0.146919,-2.86102e-05
4_1,Cyclic Voltammetry,2662.22,1.18819,1.18819,-0.0765205,0,-0.146921,2.31266e-05
4_1,Cyclic Voltammetry,2662.32,1.18921,1.18921,-0.0762856,0,-0.146923,7.56979e-05
4_1,Cyclic Voltammetry,2662.42,1.19023,1.19023,-0.0750828,0,-0.146926,8.97646e-05
4_1,Cyclic Voltammetry,2662.52,1.19127,1.19127,-0.0746078,0,-0.146928,3.18289e-05
4_1,Cyclic Voltammetry,2662.62,1.19227,1.19227,-0.0744096,0,-0.14693,2.14577e-05
4_1,Cyclic Voltammetry,2662.72,1.19325,1.19325,-0.0733131,0,-0.146932,1.69277e-05
4_1,Cyclic Voltammetry,2662.82,1.19421,1.19421,-0.072869,0,-0.146934,-2.81334e-05
4_1,Cyclic Voltammetry,2662.92,1.19517,1.19517,-0.0724819,0,-0.146936,-3.11136e-05
4_1,Cyclic Voltammetry,2663.02,1.19612,1.19612,-0.0719059,0,-0.146938,-2.80142e-05
4_1,Cyclic Voltammetry,2663.12,1.19711,1.19711,-0.0713235,0,-0.14694,-1.0252e-05
4_1,Cyclic Voltammetry,2663.22,1.19808,1.19808,-0.0709299,0,-0.146942,-4.92334e-05
4_1,Cyclic Voltammetry,2663.32,1.19914,1.19914,-0.0702761,0,-0.146944,-1.9908e-05
4_1,Cyclic Voltammetry,2663.42,1.20018,1.20018,-0.0700345,0,-0.146946,1.03712e-05
4_1,Cyclic Voltammetry,2663.52,1.2012,1.2012,-0.0692177,0,-0.146948,0.000108242
4_1,Cyclic Voltammetry,2663.62,1.20221,1.20221,-0.0687518,0,-0.14695,9.14335e-05
4_1,Cyclic Voltammetry,2663.72,1.20321,1.20321,-0.0687649,0,-0.146952,7.84397e-05
4_1,Cyclic Voltammetry,2663.82,1.20415,1.20415,-0.067812,0,-0.146953,1.56164e-05
4_1,Cyclic Voltammetry,2663.92,1.20509,1.20509,-0.0673597,0,-0.146955,-9.46522e-05
4_1,Cyclic Voltammetry,2664.02,1.20605,1.20605,-0.0670789,0,-0.146957,-0.000119925
4_1,Cyclic Voltammetry,2664.12,1.20703,1.20703,-0.0663351,0,-0.146959,-0.000115395
4_1,Cyclic Voltammetry,2664.22,1.20803,1.20803,-0.0663536,0,-0.146961,-4.54187e-05
4_1,Cyclic Voltammetry,2664.32,1.20907,1.20907,-0.065414,0,-0.146963,4.12464e-05
4_1,Cyclic Voltammetry,2664.42,1.2101,1.2101,-0.0649978,0,-0.146965,9.52482e-05
4_1,Cyclic Voltammetry,2664.52,1.21112,1.21112,-0.0657989,0,-0.146966,9.93013e-05
4_1,Cyclic Voltammetry,2664.62,1.21213,1.21213,-0.0657929,0,-0.146968,7.4029e-05
4_1,Cyclic Voltammetry,2664.72,1.21314,1.21314,-0.0631192,0,-0.14697,-7.15256e-07
4_1,Cyclic Voltammetry,2664.82,1.21408,1.21408,-0.0623096,0,-0.146972,-6.62804e-05
4_1,Cyclic Voltammetry,2664.92,1.21504,1.21504,-0.0622629,0,-0.146973,-5.1856e-05
4_1,Cyclic Voltammetry,2665.02,1.21598,1.21598,-0.0613806,0,-0.146975,-1.12057e-05
4_1,Cyclic Voltammetry,2665.12,1.21698,1.21698,-0.0604099,0,-0.146977,4.66108e-05
4_1,Cyclic Voltammetry,2665.22,1.218,1.218,-0.0600029,0,-0.146979,2.92063e-05
4_1,Cyclic Voltammetry,2665.32,1.219,1.219,-0.0599694,0,-0.14698,-8.34465e-06
4_1,Cyclic Voltammetry,2665.42,1.22002,1.22002,-0.0584333,0,-0.146982,4.33922e-05
4_1,Cyclic Voltammetry,2665.52,1.22105,1.22105,-0.0576366,0,-0.146983,9.70364e-05
4_1,Cyclic Voltammetry,2665.62,1.22207,1.22207,-0.0570373,0,-0.146985,0.000105977
4_1,Cyclic Voltammetry,2665.72,1.22303,1.22303,-0.0563445,0,-0.146987,6.42538e-05
4_1,Cyclic Voltammetry,2665.82,1.22401,1.22401,-0.0556188,0,-0.146988,1.81198e-05
4_1,Cyclic Voltammetry,2665.92,1.22495,1.22495,-0.0549024,0,-0.14699,-2.69413e-05
4_1,Cyclic Voltammetry,2666.02,1.2259,1.2259,-0.0541418,0,-0.146991,-9.38177e-05
4_1,Cyclic Voltammetry,2666.12,1.22687,1.22687,-0.0533418,0,-0.146993,-8.34465e-05
4_1,Cyclic Voltammetry,2666.22,1.22789,1.22789,-0.0525448,0,-0.146994,-1.64509e-05
4_1,Cyclic Voltammetry,2666.32,1.22892,1.22892,-0.0519391,0,-0.146996,6.25849e-05
4_1,Cyclic Voltammetry,2666.42,1.22995,1.22995,-0.05123,0,-0.146997,0.000107884
4_1,Cyclic Voltammetry,2666.52,1.23097,1.23097,-0.0503761,0,-0.146999,0.000152111
4_1,Cyclic Voltammetry,2666.62,1.23197,1.23197,-0.0495918,0,-0.147,0.000131369
4_1,Cyclic Voltammetry,2666.72,1.23297,1.23297,-0.0488605,0,-0.147001,4.05312e-05
4_1,Cyclic Voltammetry,2666.82,1.23391,1.23391,-0.048145,0,-0.147003,-7.15256e-06
4_1,Cyclic Voltammetry,2666.92,1.23486,1.23486,-0.0479071,0,-0.147004,-3.5882e-05
4_1,Cyclic Voltammetry,2667.03,1.23581,1.23581,-0.0469585,0,-0.147005,-2.14577e-05
4_1,Cyclic Voltammetry,2667.13,1.2368,1.2368,-0.0461695,0,-0.147007,-1.80006e-05
4_1,Cyclic Voltammetry,2667.23,1.23778,1.23778,-0.0453844,0,-0.147008,9.41753e-06
4_1,Cyclic Voltammetry,2667.33,1.23881,1.23881,-0.0440885,0,-0.147009,-8.70228e-06
4_1,Cyclic Voltammetry,2667.43,1.23984,1.23984,-0.0439708,0,-0.14701,9.17912e-06
4_1,Cyclic Voltammetry,2667.53,1.24086,1.24086,-0.0432528,0,-0.147012,2.46763e-05
4_1,Cyclic Voltammetry,2667.63,1.24189,1.24189,-0.0426908,0,-0.147013,5.25713e-05
4_1,Cyclic Voltammetry,2667.73,1.24289,1.24289,-0.0418512,0,-0.147014,8.97646e-05
4_1,Cyclic Voltammetry,2667.83,1.24387,1.24387,-0.0412791,0,-0.147015,6.98566e-05
4_1,Cyclic Voltammetry,2667.93,1.24481,1.24481,-0.0410134,0,-0.147016,5.11408e-05
4_1,Cyclic Voltammetry,2668.03,1.24578,1.24578,-0.0401693,0,-0.147017,-2.68221e-05
4_1,Cyclic Voltammetry,2668.13,1.24674,1.24674,-0.0395418,0,-0.147018,-5.45979e-05
4_1,Cyclic Voltammetry,2668.23,1.24772,1.24772,-0.0389503,0,-0.14702,-1.63317e-05
4_1,Cyclic Voltammetry,2668.33,1.24875,1.24875,-0.0382053,0,-0.147021,2.24113e-05
4_1,Cyclic Voltammetry,2668.43,1.24979,1.24979,-0.0375659,0,-0.147022,5.78165e-05
4_1,Cyclic Voltammetry,2668.53,1.2508,1.2508,-0.0380863,0,-0.147023,0.000100136
4_1,Cyclic Voltammetry,2668.63,1.25185,1.25185,-0.0367617,0,-0.147024,8.63075e-05
4_1,Cyclic Voltammetry,2668.73,1.25284,1.25284,-0.0359804,0,-0.147025,5.76973e-05
4_1,Cyclic Voltammetry,2668.83,1.2538,1.2538,-0.0353091,0,-0.147026,1.64509e-05
