"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
2_1,Cyclic Voltammetry,556.783,1.13231,1.13231,-0.192411,0,-0.221046,0.000174165
2_1,Cyclic Voltammetry,557.779,1.13423,1.13423,-0.189372,0,-0.221099,0.00016439
2_1,Cyclic Voltammetry,558.774,1.13626,1.13626,-0.186367,0,-0.221151,0.0001477
2_1,Cyclic Voltammetry,559.769,1.13833,1.13833,-0.183451,0,-0.221202,0.000140905
2_1,Cyclic Voltammetry,560.765,1.14036,1.14036,-0.180585,0,-0.221252,0.000260472
2_1,Cyclic Voltammetry,561.76,1.14231,1.14231,-0.17778,0,-0.221302,0.000322461
2_1,Cyclic Voltammetry,562.756,1.14425,1.14425,-0.175106,0,-0.22135,0.000172496
2_1,Cyclic Voltammetry,563.751,1.14627,1.14627,-0.172479,0,-0.221398,0.00011909
2_1,Cyclic Voltammetry,564.746,1.14833,1.14833,-0.169854,0,-0.221446,0.000183463
2_1,Cyclic Voltammetry,565.742,1.15038,1.15038,-0.167331,0,-0.221492,0.000249505
2_1,Cyclic Voltammetry,566.737,1.15231,1.15231,-0.164856,0,-0.221538,0.00023067
2_1,Cyclic Voltammetry,567.733,1.15424,1.15424,-0.162424,0,-0.221584,0.000178814
2_1,Cyclic Voltammetry,568.728,1.15628,1.15628,-0.160089,0,-0.221628,0.00015974
2_1,Cyclic Voltammetry,569.723,1.15834,1.15834,-0.157776,0,-0.221672,0.000169992
2_1,Cyclic Voltammetry,570.719,1.16039,1.16039,-0.155582,0,-0.221715,0.000263333
2_1,Cyclic Voltammetry,571.714,1.16234,1.16234,-0.153373,0,-0.221758,0.000248194
2_1,Cyclic Voltammetry,572.71,1.16425,1.16425,-0.151212,0,-0.2218,0.00016439
2_1,Cyclic Voltammetry,573.705,1.16628,1.16628,-0.149062,0,-0.221842,0.000137091
2_1,Cyclic Voltammetry,574.7,1.16834,1.16834,-0.147003,0,-0.221883,0.000193238
2_1,Cyclic Voltammetry,575.696,1.17038,1.17038,-0.144981,0,-0.221923,0.000231862
2_1,Cyclic Voltammetry,576.691,1.17234,1.17234,-0.142989,0,-0.221963,0.000246763
2_1,Cyclic Voltammetry,577.687,1.17426,1.17426,-0.14108,0,-0.222002,0.00020349
2_1,Cyclic Voltammetry,578.682,1.17627,1.17627,-0.13921,0,-0.222041,0.000162244
2_1,Cyclic Voltammetry,579.677,1.17835,1.17835,-0.137356,0,-0.222079,0.000206828
2_1,Cyclic Voltammetry,580.673,1.18038,1.18038,-0.135537,0,-0.222117,0.000311613
2_1,Cyclic Voltammetry,581.668,1.18234,1.18234,-0.133759,0,-0.222154,0.000328779
2_1,Cyclic Voltammetry,582.664,1.18426,1.18426,-0.132006,0,-0.222191,0.000229597
2_1,Cyclic Voltammetry,583.659,1.18629,1.18629,-0.130304,0,-0.222227,0.000189662
2_1,Cyclic Voltammetry,584.654,1.18825,1.18825,-0.12882,0,-0.222263,0.000239968
2_1,Cyclic Voltammetry,585.65,1.19029,1.19029,-0.127078,0,-0.222298,0.000266671
2_1,Cyclic Voltammetry,586.645,1.19222,1.19222,-0.125475,0,-0.222333,0.000317812
2_1,Cyclic Voltammetry,587.641,1.19413,1.19413,-0.123919,0,-0.222368,0.000307918
2_1,Cyclic Voltammetry,588.636,1.19616,1.19616,-0.122388,0,-0.222402,0.000174522
2_1,Cyclic Voltammetry,589.631,1.19822,1.19822,-0.120866,0,-0.222435,0.000155568
2_1,Cyclic Voltammetry,590.627,1.20027,1.20027,-0.119385,0,-0.222469,0.00026381
2_1,Cyclic Voltammetry,591.622,1.20221,1.20221,-0.117935,0,-0.222501,0.000304818
2_1,Cyclic Voltammetry,592.618,1.2041,1.2041,-0.116519,0,-0.222534,0.000209928
2_1,Cyclic Voltammetry,593.613,1.20611,1.20611,-0.115139,0,-0.222566,0.000200987
2_1,Cyclic Voltammetry,594.608,1.20817,1.20817,-0.113794,0,-0.222597,0.000241876
2_1,Cyclic Voltammetry,595.604,1.21021,1.21021,-0.112442,0,-0.222629,0.000218987
2_1,Cyclic Voltammetry,596.599,1.21216,1.21216,-0.111134,0,-0.22266,0.000249624
2_1,Cyclic Voltammetry,597.595,1.21409,1.21409,-0.109847,0,-0.22269,0.000287056
2_1,Cyclic Voltammetry,598.59,1.21608,1.21608,-0.108583,0,-0.22272,0.000225663
2_1,Cyclic Voltammetry,599.585,1.21815,1.21815,-0.107333,0,-0.22275,0.000168204
2_1,Cyclic Voltammetry,600.581,1.22016,1.22016,-0.106118,0,-0.22278,0.000247002
2_1,Cyclic Voltammetry,601.576,1.22211,1.22211,-0.104917,0,-0.222809,0.000347972
2_1,Cyclic Voltammetry,602.572,1.22399,1.22399,-0.103758,0,-0.222838,0.000303864
2_1,Cyclic Voltammetry,603.567,1.22599,1.22599,-0.102603,0,-0.222866,0.000220895
2_1,Cyclic Voltammetry,604.562,1.22804,1.22804,-0.101441,0,-0.222894,0.00023365
2_1,Cyclic Voltammetry,605.558,1.2301,1.2301,-0.100345,0,-0.222922,0.00026691
2_1,Cyclic Voltammetry,606.553,1.23206,1.23206,-0.0992694,0,-0.22295,0.000268459
2_1,Cyclic Voltammetry,607.549,1.23396,1.23396,-0.0981756,0,-0.222977,0.000298262
2_1,Cyclic Voltammetry,608.544,1.23597,1.23597,-0.0970796,0,-0.223004,0.000249863
2_1,Cyclic Voltammetry,609.539,1.23799,1.23799,-0.0960663,0,-0.223031,0.0001266
2_1,Cyclic Voltammetry,610.535,1.24004,1.24004,-0.0950128,0,-0.223057,0.000209332
2_1,Cyclic Voltammetry,611.53,1.24204,1.24204,-0.0940173,0,-0.223084,0.000301957
2_1,Cyclic Voltammetry,612.526,1.24393,1.24393,-0.0930195,0,-0.223109,0.000277638
2_1,Cyclic Voltammetry,613.521,1.24591,1.24591,-0.092041,0,-0.223135,0.000220656
2_1,Cyclic Voltammetry,614.516,1.24796,1.24796,-0.0910548,0,-0.22316,0.000180125
2_1,Cyclic Voltammetry,615.512,1.25,1.25,-0.090118,0,-0.223185,0.000217199
2_1,Cyclic Voltammetry,616.507,1.25197,1.25197,-0.089178,0,-0.22321,0.00023675
2_1,Cyclic Voltammetry,617.503,1.25388,1.25388,-0.0882519,0,-0.223235,0.000282288
2_1,Cyclic Voltammetry,618.498,1.25584,1.25584,-0.0873472,0,-0.223259,0.000252366
2_1,Cyclic Voltammetry,619.493,1.25788,1.25788,-0.0864107,0,-0.223283,0.000148773
2_1,Cyclic Voltammetry,620.489,1.25995,1.25995,-0.085525,0,-0.223307,0.00014925
2_1,Cyclic Voltammetry,621.484,1.26193,1.26193,-0.084635,0,-0.22333,0.00024116
2_1,Cyclic Voltammetry,622.48,1.26388,1.26388,-0.0837539,0,-0.223354,0.000283003
2_1,Cyclic Voltammetry,623.475,1.26583,1.26583,-0.082881,0,-0.223377,0.000280261
2_1,Cyclic Voltammetry,624.47,1.26784,1.26784,-0.082051,0,-0.223399,0.000213265
2_1,Cyclic Voltammetry,625.466,1.26991,1.26991,-0.081218,0,-0.223422,0.000159264
2_1,Cyclic Voltammetry,626.461,1.27191,1.27191,-0.0803623,0,-0.223444,0.000197649
2_1,Cyclic Voltammetry,627.457,1.27385,1.27385,-0.079554,0,-0.223466,0.000299096
2_1,Cyclic Voltammetry,628.452,1.27577,1.27577,-0.0787827,0,-0.223488,0.000330091
2_1,Cyclic Voltammetry,629.447,1.27779,1.27779,-0.0779599,0,-0.22351,0.000171661
2_1,Cyclic Voltammetry,630.443,1.27983,1.27983,-0.0771963,0,-0.223531,0.000170827
2_1,Cyclic Voltammetry,631.438,1.28183,1.28183,-0.0764336,0,-0.223553,0.000264764
2_1,Cyclic Voltammetry,632.434,1.2838,1.2838,-0.0756618,0,-0.223574,0.0002352
2_1,Cyclic Voltammetry,633.429,1.2857,1.2857,-0.074905,0,-0.223594,0.000241756
2_1,Cyclic Voltammetry,634.424,1.28769,1.28769,-0.0741646,0,-0.223615,0.000261188
2_1,Cyclic Voltammetry,635.42,1.28976,1.28976,-0.0734131,0,-0.223635,0.000181556
2_1,Cyclic Voltammetry,636.415,1.29178,1.29178,-0.0726971,0,-0.223656,0.000189781
2_1,Cyclic Voltammetry,637.411,1.29371,1.29371,-0.0719788,0,-0.223676,0.000300884
2_1,Cyclic Voltammetry,638.406,1.29564,1.29564,-0.0712484,0,-0.223695,0.000382066
2_1,Cyclic Voltammetry,639.401,1.29763,1.29763,-0.0705565,0,-0.223715,0.00029242
2_1,Cyclic Voltammetry,640.397,1.29968,1.29968,-0.0698548,0,-0.223734,0.000223994
2_1,Cyclic Voltammetry,641.392,1.30172,1.30172,-0.0691649,0,-0.223754,0.000300527
2_1,Cyclic Voltammetry,642.388,1.30366,1.30366,-0.0684981,0,-0.223773,0.000306368
2_1,Cyclic Voltammetry,643.383,1.30557,1.30557,-0.0678138,0,-0.223792,0.000290871
2_1,Cyclic Voltammetry,644.378,1.30757,1.30757,-0.0671576,0,-0.22381,0.000286222
2_1,Cyclic Voltammetry,645.374,1.30959,1.30959,-0.0664796,0,-0.223829,0.000240088
2_1,Cyclic Voltammetry,646.369,1.31164,1.31164,-0.0658419,0,-0.223847,0.00020659
2_1,Cyclic Voltammetry,647.365,1.31359,1.31359,-0.0652087,0,-0.223865,0.00030756
2_1,Cyclic Voltammetry,648.36,1.31551,1.31551,-0.0645946,0,-0.223883,0.000376701
2_1,Cyclic Voltammetry,649.355,1.31747,1.31747,-0.0639453,0,-0.223901,0.000325084
2_1,Cyclic Voltammetry,650.351,1.31955,1.31955,-0.0633106,0,-0.223918,0.000174284
2_1,Cyclic Voltammetry,651.346,1.32158,1.32158,-0.0626787,0,-0.223936,0.000260234
2_1,Cyclic Voltammetry,652.342,1.32353,1.32353,-0.0620878,0,-0.223953,0.000335693
2_1,Cyclic Voltammetry,653.337,1.32542,1.32542,-0.0614681,0,-0.22397,0.000320196
2_1,Cyclic Voltammetry,654.332,1.32743,1.32743,-0.0609057,0,-0.223987,0.000308275
2_1,Cyclic Voltammetry,655.328,1.32946,1.32946,-0.0602755,0,-0.224004,0.000251651
2_1,Cyclic Voltammetry,656.323,1.33149,1.33149,-0.0596924,0,-0.22402,0.000183105
2_1,Cyclic Voltammetry,657.319,1.33345,1.33345,-0.059113,0,-0.224037,0.000196457
2_1,Cyclic Voltammetry,658.314,1.33536,1.33536,-0.0585043,0,-0.224053,0.000314116
2_1,Cyclic Voltammetry,659.309,1.33736,1.33736,-0.0579516,0,-0.224069,0.000337601
2_1,Cyclic Voltammetry,660.305,1.33937,1.33937,-0.0573559,0,-0.224085,0.000249624
2_1,Cyclic Voltammetry,661.3,1.34139,1.34139,-0.0567905,0,-0.224101,0.000233769
2_1,Cyclic Voltammetry,662.296,1.34337,1.34337,-0.056253,0,-0.224117,0.000249267
2_1,Cyclic Voltammetry,663.291,1.34533,1.34533,-0.0556711,0,-0.224132,0.000251055
2_1,Cyclic Voltammetry,664.286,1.3473,1.3473,-0.0551092,0,-0.224147,0.00026691
2_1,Cyclic Voltammetry,665.282,1.34931,1.34931,-0.0545748,0,-0.224163,0.000265956
2_1,Cyclic Voltammetry,666.277,1.35131,1.35131,-0.054011,0,-0.224178,0.000244141
2_1,Cyclic Voltammetry,667.273,1.35331,1.35331,-0.05346,0,-0.224192,0.000217795
2_1,Cyclic Voltammetry,668.268,1.35531,1.35531,-0.0529246,0,-0.224207,0.000257134
2_1,Cyclic Voltammetry,669.263,1.35723,1.35723,-0.0524958,0,-0.224222,0.000271916
2_1,Cyclic Voltammetry,670.259,1.35918,1.35918,-0.051888,0,-0.224236,0.000242114
2_1,Cyclic Voltammetry,671.254,1.36115,1.36115,-0.0513281,0,-0.22425,0.000277877
2_1,Cyclic Voltammetry,672.25,1.36317,1.36317,-0.0508023,0,-0.224265,0.000251174
2_1,Cyclic Voltammetry,673.245,1.36518,1.36518,-0.0502822,0,-0.224278,0.000216603
2_1,Cyclic Voltammetry,674.24,1.36717,1.36717,-0.0497526,0,-0.224292,0.000220418
2_1,Cyclic Voltammetry,675.236,1.36914,1.36914,-0.0492324,0,-0.224306,0.000253916
2_1,Cyclic Voltammetry,676.231,1.37111,1.37111,-0.0486994,0,-0.22432,0.00027132
2_1,Cyclic Voltammetry,677.227,1.37314,1.37314,-0.0481677,0,-0.224333,0.000274539
2_1,Cyclic Voltammetry,678.222,1.37516,1.37516,-0.0476507,0,-0.224346,0.000229716
2_1,Cyclic Voltammetry,679.217,1.37715,1.37715,-0.0471492,0,-0.224359,0.000171781
2_1,Cyclic Voltammetry,680.213,1.3791,1.3791,-0.0466398,0,-0.224372,0.000165939
2_1,Cyclic Voltammetry,681.208,1.38105,1.38105,-0.046125,0,-0.224385,0.000248194
2_1,Cyclic Voltammetry,682.204,1.38308,1.38308,-0.0456325,0,-0.224398,0.00025928
2_1,Cyclic Voltammetry,683.199,1.38512,1.38512,-0.0451273,0,-0.22441,0.000194788
2_1,Cyclic Voltammetry,684.194,1.38713,1.38713,-0.0446089,0,-0.224423,0.000237584
2_1,Cyclic Voltammetry,685.19,1.3891,1.3891,-0.0441067,0,-0.224435,0.000309229
2_1,Cyclic Voltammetry,686.185,1.39102,1.39102,-0.0436128,0,-0.224447,0.000261068
2_1,Cyclic Voltammetry,687.181,1.39301,1.39301,-0.043119,0,-0.224459,0.000243902
2_1,Cyclic Voltammetry,688.176,1.39507,1.39507,-0.04262,0,-0.224471,0.000247717
2_1,Cyclic Voltammetry,689.171,1.39709,1.39709,-0.0421281,0,-0.224483,0.000142455
2_1,Cyclic Voltammetry,690.167,1.39904,1.39904,-0.0416169,0,-0.224494,0.000184417
2_1,Cyclic Voltammetry,691.162,1.40097,1.40097,-0.0411476,0,-0.224506,0.000342846
2_1,Cyclic Voltammetry,692.158,1.40299,1.40299,-0.0406325,0,-0.224517,0.000330448
2_1,Cyclic Voltammetry,693.153,1.40505,1.40505,-0.0401388,0,-0.224528,0.000165224
2_1,Cyclic Voltammetry,694.148,1.40709,1.40709,-0.0396628,0,-0.224539,0.000122786
2_1,Cyclic Voltammetry,695.144,1.40904,1.40904,-0.0391982,0,-0.22455,0.000230551
2_1,Cyclic Voltammetry,696.139,1.41094,1.41094,-0.0386901,0,-0.224561,0.000262141
2_1,Cyclic Voltammetry,697.135,1.41297,1.41297,-0.0382145,0,-0.224571,0.000264049
2_1,Cyclic Voltammetry,698.13,1.41501,1.41501,-0.0376834,0,-0.224582,0.000235319
2_1,Cyclic Voltammetry,699.125,1.41705,1.41705,-0.0371584,0,-0.224592,0.000195503
2_1,Cyclic Voltammetry,700.121,1.419,1.419,-0.0366639,0,-0.224603,0.000184417
2_1,Cyclic Voltammetry,701.116,1.4209,1.4209,-0.0361798,0,-0.224613,0.000265718
2_1,Cyclic Voltammetry,702.112,1.42289,1.42289,-0.0356969,0,-0.224623,0.000310898
2_1,Cyclic Voltammetry,703.107,1.42495,1.42495,-0.0351617,0,-0.224632,0.000211835
2_1,Cyclic Voltammetry,704.102,1.42697,1.42697,-0.0346458,0,-0.224642,0.000178933
2_1,Cyclic Voltammetry,705.098,1.42895,1.42895,-0.0342181,0,-0.224652,0.00025773
2_1,Cyclic Voltammetry,706.093,1.43086,1.43086,-0.0337952,0,-0.224661,0.000289321
2_1,Cyclic Voltammetry,707.089,1.43284,1.43284,-0.0333591,0,-0.22467,0.000283599
2_1,Cyclic Voltammetry,708.084,1.43489,1.43489,-0.0328958,0,-0.224679,0.000306606
2_1,Cyclic Voltammetry,709.079,1.43698,1.43698,-0.032396,0,-0.224688,0.000265002
2_1,Cyclic Voltammetry,710.075,1.43895,1.43895,-0.0318175,0,-0.224697,0.000218034
2_1,Cyclic Voltammetry,711.07,1.44086,1.44086,-0.0312108,0,-0.224706,0.000312209
2_1,Cyclic Voltammetry,712.066,1.44283,1.44283,-0.0302078,0,-0.224714,0.000348568
2_1,Cyclic Voltammetry,713.061,1.44487,1.44487,-0.0301896,0,-0.224723,0.000337124
2_1,Cyclic Voltammetry,714.056,1.44694,1.44694,-0.0296947,0,-0.224731,0.000249982
2_1,Cyclic Voltammetry,715.052,1.44894,1.44894,-0.0290917,0,-0.224739,0.000255466
2_1,Cyclic Voltammetry,716.047,1.45084,1.45084,-0.0285537,0,-0.224747,0.000276685
2_1,Cyclic Voltammetry,717.043,1.45282,1.45282,-0.0280649,0,-0.224755,0.000295997
2_1,Cyclic Voltammetry,718.038,1.45486,1.45486,-0.027675,0,-0.224763,0.000339627
2_1,Cyclic Voltammetry,719.033,1.45694,1.45694,-0.0271529,0,-0.22477,0.000254631
2_1,Cyclic Voltammetry,720.029,1.45893,1.45893,-0.0268945,0,-0.224778,0.00020659
2_1,Cyclic Voltammetry,721.024,1.46087,1.46087,-0.0261133,0,-0.224785,0.000264168
2_1,Cyclic Voltammetry,722.02,1.46284,1.46284,-0.0253985,0,-0.224792,0.000364184
2_1,Cyclic Voltammetry,723.015,1.46487,1.46487,-0.024768,0,-0.224799,0.000296235
2_1,Cyclic Voltammetry,724.01,1.46771,1.46771,-0.0238807,0,-0.224806,0.00015223
2_1,Cyclic Voltammetry,725.006,1.46893,1.46893,-0.0234854,0,-0.224812,0.000196457
2_1,Cyclic Voltammetry,726.001,1.47088,1.47088,-0.0229175,0,-0.224819,0.000151992
2_1,Cyclic Voltammetry,726.997,1.47281,1.47281,-0.0223468,0,-0.224825,0.000164866
2_1,Cyclic Voltammetry,727.992,1.47483,1.47483,-0.0217608,0,-0.224831,0.000277758
2_1,Cyclic Voltammetry,728.987,1.47691,1.47691,-0.0212207,0,-0.224837,0.000225067
2_1,Cyclic Voltammetry,729.983,1.47889,1.47889,-0.0206928,0,-0.224843,0.000137091
2_1,Cyclic Voltammetry,730.978,1.48087,1.48087,-0.020131,0,-0.224849,0.00015986
2_1,Cyclic Voltammetry,731.974,1.48282,1.48282,-0.0195818,0,-0.224854,0.000292182
2_1,Cyclic Voltammetry,733.02,1.48483,1.48483,-0.0190894,0,-0.22486,0.000283241
2_1,Cyclic Voltammetry,734.016,1.48702,1.48702,-0.0188855,0,-0.224865,0.000253677
2_1,Cyclic Voltammetry,735.011,1.48905,1.48905,-0.0183197,0,-0.22487,0.000193
2_1,Cyclic Voltammetry,736.006,1.49098,1.49098,-0.0177489,0,-0.224875,0.000197649
2_1,Cyclic Voltammetry,737.002,1.49291,1.49291,-0.0171954,0,-0.22488,0.000247598
2_1,Cyclic Voltammetry,737.997,1.49491,1.49491,-0.0166134,0,-0.224885,0.00035429
2_1,Cyclic Voltammetry,738.993,1.49701,1.49701,-0.0159809,0,-0.224889,0.000324488
2_1,Cyclic Voltammetry,739.988,1.49903,1.49903,-0.0154156,0,-0.224893,0.000141978
2_1,Cyclic Voltammetry,740.983,1.50097,1.50097,-0.0148156,0,-0.224898,0.000174284
2_1,Cyclic Voltammetry,741.979,1.50289,1.50289,-0.0142045,0,-0.224902,0.000283122
2_1,Cyclic Voltammetry,742.974,1.50492,1.50492,-0.0135996,0,-0.224905,0.000316978
2_1,Cyclic Voltammetry,743.97,1.50697,1.50697,-0.012997,0,-0.224909,0.000230908
2_1,Cyclic Voltammetry,744.965,1.509,1.509,-0.0123755,0,-0.224913,0.000224829
2_1,Cyclic Voltammetry,745.96,1.51094,1.51094,-0.0117709,0,-0.224916,0.000215292
2_1,Cyclic Voltammetry,746.956,1.51285,1.51285,-0.0111585,0,-0.224919,0.000166535
2_1,Cyclic Voltammetry,747.951,1.51492,1.51492,-0.0104913,0,-0.224922,0.000257611
2_1,Cyclic Voltammetry,748.947,1.51696,1.51696,-0.0098982,0,-0.224925,0.000305295
2_1,Cyclic Voltammetry,749.942,1.51898,1.51898,-0.00923887,0,-0.224928,0.000174522
2_1,Cyclic Voltammetry,750.937,1.52094,1.52094,-0.00861696,0,-0.22493,0.000149608
2_1,Cyclic Voltammetry,751.933,1.52289,1.52289,-0.00796329,0,-0.224932,0.000247121
2_1,Cyclic Voltammetry,752.928,1.52491,1.52491,-0.00732602,0,-0.224935,0.000300765
2_1,Cyclic Voltammetry,753.924,1.52694,1.52694,-0.00676436,0,-0.224936,0.000211239
2_1,Cyclic Voltammetry,754.919,1.52888,1.52888,-0.00615694,0,-0.224938,0.000186801
2_1,Cyclic Voltammetry,755.914,1.53085,1.53085,-0.00546373,0,-0.22494,0.000196815
2_1,Cyclic Voltammetry,756.91,1.53332,1.53332,-0.00469178,0,-0.224941,0.000236988
2_1,Cyclic Voltammetry,757.905,1.53479,1.53479,-0.00409481,0,-0.224942,0.000290871
2_1,Cyclic Voltammetry,758.901,1.53755,1.53755,-0.00354802,0,-0.224944,0.000351429
2_1,Cyclic Voltammetry,759.896,1.53884,1.53884,-0.00271758,0,-0.224944,0.000296116
2_1,Cyclic Voltammetry,760.891,1.54155,1.54155,-0.00203033,0,-0.224945,0.00023067
2_1,Cyclic Voltammetry,761.887,1.54276,1.54276,-0.00130299,0,-0.224946,0.00029707
