"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
3_1,Cyclic Voltammetry,2170.13,1.03771,1.03771,-0.122021,0,-0.085693,-0.000133038
3_1,Cyclic Voltammetry,2170.33,1.03873,1.03873,-0.12164,0,-0.0856998,-5.80549e-05
3_1,Cyclic Voltammetry,2170.53,1.03975,1.03975,-0.121129,0,-0.0857065,3.68357e-05
3_1,Cyclic Voltammetry,2170.73,1.04079,1.04079,-0.120725,0,-0.0857132,2.15769e-05
3_1,Cyclic Voltammetry,2170.93,1.04181,1.04181,-0.120331,0,-0.0857199,-3.23057e-05
3_1,Cyclic Voltammetry,2171.13,1.04286,1.04286,-0.119989,0,-0.0857266,-9.65595e-05
3_1,Cyclic Voltammetry,2171.33,1.04385,1.04385,-0.119518,0,-0.0857332,-0.000124693
3_1,Cyclic Voltammetry,2171.53,1.04483,1.04483,-0.119142,0,-0.0857398,-0.000110984
3_1,Cyclic Voltammetry,2171.73,1.04579,1.04579,-0.118754,0,-0.0857464,-8.67844e-05
3_1,Cyclic Voltammetry,2171.93,1.04674,1.04674,-0.118399,0,-0.085753,-9.58443e-05
3_1,Cyclic Voltammetry,2172.13,1.04772,1.04772,-0.118008,0,-0.0857596,-6.77109e-05
3_1,Cyclic Voltammetry,2172.33,1.04874,1.04874,-0.117656,0,-0.0857661,-4.41074e-05
3_1,Cyclic Voltammetry,2172.53,1.04977,1.04977,-0.117287,0,-0.0857726,-7.1764e-05
3_1,Cyclic Voltammetry,2172.73,1.05077,1.05077,-0.117001,0,-0.0857791,-7.39098e-05
3_1,Cyclic Voltammetry,2172.93,1.05181,1.05181,-0.116587,0,-0.0857856,-2.58684e-05
3_1,Cyclic Voltammetry,2173.13,1.05285,1.05285,-0.116255,0,-0.0857921,-1.38283e-05
3_1,Cyclic Voltammetry,2173.33,1.05386,1.05386,-0.115855,0,-0.0857985,-3.83854e-05
3_1,Cyclic Voltammetry,2173.52,1.05481,1.05481,-0.115626,0,-0.0858049,-4.33922e-05
3_1,Cyclic Voltammetry,2173.72,1.05577,1.05577,-0.115141,0,-0.0858113,-0.000110984
3_1,Cyclic Voltammetry,2173.92,1.05673,1.05673,-0.114827,0,-0.0858177,-0.00014317
3_1,Cyclic Voltammetry,2174.12,1.05772,1.05772,-0.114566,0,-0.0858241,-9.03606e-05
3_1,Cyclic Voltammetry,2174.32,1.0587,1.0587,-0.114247,0,-0.0858304,-4.8995e-05
3_1,Cyclic Voltammetry,2174.52,1.05972,1.05972,-0.113872,0,-0.0858368,-3.45707e-06
3_1,Cyclic Voltammetry,2174.72,1.06078,1.06078,-0.113556,0,-0.0858431,1.43051e-05
3_1,Cyclic Voltammetry,2174.92,1.06181,1.06181,-0.113224,0,-0.0858494,1.89543e-05
3_1,Cyclic Voltammetry,2175.12,1.0628,1.0628,-0.112939,0,-0.0858557,-4.14848e-05
3_1,Cyclic Voltammetry,2175.32,1.0638,1.0638,-0.112497,0,-0.0858619,-0.000103354
3_1,Cyclic Voltammetry,2175.52,1.06478,1.06478,-0.112177,0,-0.0858681,-0.000157833
3_1,Cyclic Voltammetry,2175.72,1.06572,1.06572,-0.111798,0,-0.0858744,-0.000128627
3_1,Cyclic Voltammetry,2175.92,1.0667,1.0667,-0.111532,0,-0.0858806,-8.36849e-05
3_1,Cyclic Voltammetry,2176.12,1.06768,1.06768,-0.111156,0,-0.0858867,-7.43866e-05
3_1,Cyclic Voltammetry,2176.32,1.06867,1.06867,-0.11087,0,-0.0858929,-6.90222e-05
3_1,Cyclic Voltammetry,2176.52,1.06971,1.06971,-0.1105,0,-0.085899,-4.94719e-05
3_1,Cyclic Voltammetry,2176.72,1.07074,1.07074,-0.110096,0,-0.0859052,-2.86102e-06
3_1,Cyclic Voltammetry,2176.92,1.07177,1.07177,-0.109736,0,-0.0859113,1.38283e-05
3_1,Cyclic Voltammetry,2177.12,1.07279,1.07279,-0.109429,0,-0.0859173,-1.90735e-06
3_1,Cyclic Voltammetry,2177.32,1.07382,1.07382,-0.109024,0,-0.0859234,3.15905e-05
3_1,Cyclic Voltammetry,2177.52,1.07478,1.07478,-0.108879,0,-0.0859295,-5.09024e-05
3_1,Cyclic Voltammetry,2177.72,1.07572,1.07572,-0.108484,0,-0.0859355,-0.000107169
3_1,Cyclic Voltammetry,2177.92,1.0767,1.0767,-0.108065,0,-0.0859415,-0.000159383
3_1,Cyclic Voltammetry,2178.12,1.07767,1.07767,-0.107692,0,-0.0859475,-0.000118971
3_1,Cyclic Voltammetry,2178.32,1.07866,1.07866,-0.10734,0,-0.0859534,-5.28097e-05
3_1,Cyclic Voltammetry,2178.52,1.07968,1.07968,-0.107016,0,-0.0859594,2.69413e-05
3_1,Cyclic Voltammetry,2178.72,1.08072,1.08072,-0.106607,0,-0.0859653,7.34329e-05
3_1,Cyclic Voltammetry,2178.92,1.08175,1.08175,-0.106237,0,-0.0859712,2.13385e-05
3_1,Cyclic Voltammetry,2179.12,1.08277,1.08277,-0.105876,0,-0.0859771,-2.18153e-05
3_1,Cyclic Voltammetry,2179.32,1.08378,1.08378,-0.105417,0,-0.085983,-3.8743e-05
3_1,Cyclic Voltammetry,2179.52,1.08476,1.08476,-0.105181,0,-0.0859888,-6.25849e-05
3_1,Cyclic Voltammetry,2179.72,1.08572,1.08572,-0.104973,0,-0.0859947,-5.62668e-05
3_1,Cyclic Voltammetry,2179.92,1.08668,1.08668,-0.104497,0,-0.0860005,-4.52995e-06
3_1,Cyclic Voltammetry,2180.12,1.08765,1.08765,-0.104051,0,-0.0860063,5.48363e-06
3_1,Cyclic Voltammetry,2180.32,1.08865,1.08865,-0.103902,0,-0.086012,-3.14713e-05
3_1,Cyclic Voltammetry,2180.52,1.08964,1.08964,-0.10342,0,-0.0860178,-4.27961e-05
3_1,Cyclic Voltammetry,2180.72,1.09068,1.09068,-0.103122,0,-0.0860235,-7.62939e-06
3_1,Cyclic Voltammetry,2180.92,1.09172,1.09172,-0.102708,0,-0.0860292,1.54972e-06
3_1,Cyclic Voltammetry,2181.12,1.09276,1.09276,-0.102355,0,-0.0860349,8.2016e-05
3_1,Cyclic Voltammetry,2181.32,1.09378,1.09378,-0.10198,0,-0.0860406,6.10352e-05
3_1,Cyclic Voltammetry,2181.52,1.09476,1.09476,-0.101769,0,-0.0860462,-1.94311e-05
3_1,Cyclic Voltammetry,2181.72,1.09571,1.09571,-0.101532,0,-0.0860519,-6.98566e-05
3_1,Cyclic Voltammetry,2181.92,1.09664,1.09664,-0.101074,0,-0.0860575,-0.000166059
3_1,Cyclic Voltammetry,2182.12,1.09763,1.09763,-0.100745,0,-0.0860631,-0.000146389
3_1,Cyclic Voltammetry,2182.32,1.09863,1.09863,-0.100464,0,-0.0860687,-0.000110626
3_1,Cyclic Voltammetry,2182.52,1.09967,1.09967,-0.100125,0,-0.0860743,-1.87159e-05
3_1,Cyclic Voltammetry,2182.72,1.10069,1.10069,-0.0998674,0,-0.0860798,3.29018e-05
3_1,Cyclic Voltammetry,2182.92,1.10174,1.10174,-0.0994697,0,-0.0860853,3.42131e-05
3_1,Cyclic Voltammetry,2183.12,1.10277,1.10277,-0.0990137,0,-0.0860908,1.70469e-05
3_1,Cyclic Voltammetry,2183.32,1.10376,1.10376,-0.0986322,0,-0.0860963,-6.24657e-05
3_1,Cyclic Voltammetry,2183.51,1.10476,1.10476,-0.0982333,0,-0.0861018,-9.62019e-05
3_1,Cyclic Voltammetry,2183.71,1.10571,1.10571,-0.0979331,0,-0.0861072,-0.000110507
3_1,Cyclic Voltammetry,2183.91,1.10666,1.10666,-0.097507,0,-0.0861127,-9.66787e-05
3_1,Cyclic Voltammetry,2184.11,1.10764,1.10764,-0.0972419,0,-0.0861181,-6.46114e-05
3_1,Cyclic Voltammetry,2184.31,1.10864,1.10864,-0.0967946,0,-0.0861234,-8.46386e-06
3_1,Cyclic Voltammetry,2184.51,1.10967,1.10967,-0.0965265,0,-0.0861288,-2.38419e-05
3_1,Cyclic Voltammetry,2184.71,1.11071,1.11071,-0.0961679,0,-0.0861342,-5.6982e-05
3_1,Cyclic Voltammetry,2184.91,1.11177,1.11177,-0.0959398,0,-0.0861395,-3.75509e-05
3_1,Cyclic Voltammetry,2185.11,1.11275,1.11275,-0.095625,0,-0.0861448,1.07288e-06
3_1,Cyclic Voltammetry,2185.31,1.11376,1.11376,-0.0951512,0,-0.0861501,-2.83718e-05
3_1,Cyclic Voltammetry,2185.51,1.11473,1.11473,-0.0947555,0,-0.0861554,-2.55108e-05
3_1,Cyclic Voltammetry,2185.71,1.11567,1.11567,-0.0944583,0,-0.0861606,-4.43459e-05
3_1,Cyclic Voltammetry,2185.91,1.11664,1.11664,-0.0941223,0,-0.0861659,-5.74589e-05
3_1,Cyclic Voltammetry,2186.11,1.1176,1.1176,-0.0937691,0,-0.0861711,-9.84669e-05
3_1,Cyclic Voltammetry,2186.31,1.11861,1.11861,-0.0935313,0,-0.0861763,-6.97374e-05
3_1,Cyclic Voltammetry,2186.51,1.11965,1.11965,-0.09311,0,-0.0861814,-3.18289e-05
3_1,Cyclic Voltammetry,2186.71,1.12068,1.12068,-0.0927377,0,-0.0861866,2.43187e-05
3_1,Cyclic Voltammetry,2186.91,1.1217,1.1217,-0.0928706,0,-0.0861918,8.28505e-05
3_1,Cyclic Voltammetry,2187.11,1.12273,1.12273,-0.0921426,0,-0.0861969,2.7895e-05
3_1,Cyclic Voltammetry,2187.31,1.1237,1.1237,-0.0918722,0,-0.086202,-4.30346e-05
3_1,Cyclic Voltammetry,2187.51,1.12468,1.12468,-0.0915763,0,-0.0862071,-0.0001266
3_1,Cyclic Voltammetry,2187.71,1.12565,1.12565,-0.0911529,0,-0.0862122,-0.000163078
3_1,Cyclic Voltammetry,2187.91,1.12661,1.12661,-0.0908262,0,-0.0862172,-0.000138879
3_1,Cyclic Voltammetry,2188.11,1.12759,1.12759,-0.0903955,0,-0.0862222,-0.000113249
3_1,Cyclic Voltammetry,2188.31,1.1286,1.1286,-0.0899759,0,-0.0862272,-3.06368e-05
3_1,Cyclic Voltammetry,2188.51,1.12963,1.12963,-0.0896688,0,-0.0862322,-1.03712e-05
3_1,Cyclic Voltammetry,2188.71,1.13067,1.13067,-0.0892953,0,-0.0862372,3.20673e-05
3_1,Cyclic Voltammetry,2188.91,1.13171,1.13171,-0.0890133,0,-0.0862421,-1.90735e-05
3_1,Cyclic Voltammetry,2189.11,1.13273,1.13273,-0.0886612,0,-0.0862471,-4.29153e-06
3_1,Cyclic Voltammetry,2189.31,1.13371,1.13371,-0.0883541,0,-0.086252,-3.69549e-06
3_1,Cyclic Voltammetry,2189.51,1.13467,1.13467,-0.0879353,0,-0.0862569,-3.37362e-05
3_1,Cyclic Voltammetry,2189.71,1.13563,1.13563,-0.0875685,0,-0.0862617,-6.69956e-05
3_1,Cyclic Voltammetry,2189.91,1.13658,1.13658,-0.0871596,0,-0.0862666,-7.02143e-05
3_1,Cyclic Voltammetry,2190.11,1.13756,1.13756,-0.0868335,0,-0.0862714,-8.30889e-05
3_1,Cyclic Voltammetry,2190.31,1.13859,1.13859,-0.0863986,0,-0.0862762,-0.0001086
3_1,Cyclic Voltammetry,2190.51,1.1396,1.1396,-0.0863307,0,-0.086281,-8.4877e-05
3_1,Cyclic Voltammetry,2190.71,1.14066,1.14066,-0.0856678,0,-0.0862858,3.43323e-05
3_1,Cyclic Voltammetry,2190.91,1.14167,1.14167,-0.085295,0,-0.0862905,4.87566e-05
3_1,Cyclic Voltammetry,2191.11,1.14269,1.14269,-0.0848463,0,-0.0862953,5.45979e-05
3_1,Cyclic Voltammetry,2191.31,1.14368,1.14368,-0.0845417,0,-0.0863,3.60012e-05
3_1,Cyclic Voltammetry,2191.51,1.14465,1.14465,-0.0842185,0,-0.0863046,-9.34601e-05
3_1,Cyclic Voltammetry,2191.71,1.14557,1.14557,-0.0838552,0,-0.0863093,-0.000164509
3_1,Cyclic Voltammetry,2191.91,1.14657,1.14657,-0.0835431,0,-0.086314,-0.000155687
3_1,Cyclic Voltammetry,2192.11,1.14756,1.14756,-0.0832312,0,-0.0863186,-7.56979e-05
3_1,Cyclic Voltammetry,2192.31,1.14856,1.14856,-0.0829126,0,-0.0863232,-3.70741e-05
3_1,Cyclic Voltammetry,2192.51,1.14958,1.14958,-0.082628,0,-0.0863278,8.70228e-06
3_1,Cyclic Voltammetry,2192.71,1.15062,1.15062,-0.0822677,0,-0.0863324,8.46386e-06
3_1,Cyclic Voltammetry,2192.91,1.15166,1.15166,-0.0820092,0,-0.0863369,1.22786e-05
3_1,Cyclic Voltammetry,2193.11,1.15266,1.15266,-0.0815834,0,-0.0863415,4.50611e-05
3_1,Cyclic Voltammetry,2193.31,1.15365,1.15365,-0.081173,0,-0.086346,1.56164e-05
3_1,Cyclic Voltammetry,2193.5,1.15461,1.15461,-0.0808067,0,-0.0863505,-3.77893e-05
3_1,Cyclic Voltammetry,2193.7,1.15556,1.15556,-0.0805212,0,-0.0863549,-9.10759e-05
3_1,Cyclic Voltammetry,2193.9,1.15656,1.15656,-0.0801851,0,-0.0863594,-0.000104904
3_1,Cyclic Voltammetry,2194.1,1.15753,1.15753,-0.0797807,0,-0.0863638,-8.05855e-05
3_1,Cyclic Voltammetry,2194.3,1.15854,1.15854,-0.0794389,0,-0.0863683,-9.81092e-05
3_1,Cyclic Voltammetry,2194.5,1.15959,1.15959,-0.0790736,0,-0.0863727,-5.34058e-05
3_1,Cyclic Voltammetry,2194.7,1.16063,1.16063,-0.0787422,0,-0.086377,1.07288e-05
3_1,Cyclic Voltammetry,2194.9,1.16164,1.16164,-0.0784086,0,-0.0863814,4.69685e-05
3_1,Cyclic Voltammetry,2195.1,1.16265,1.16265,-0.0780015,0,-0.0863857,8.46386e-06
3_1,Cyclic Voltammetry,2195.3,1.16365,1.16365,-0.0776781,0,-0.0863901,-4.76837e-05
3_1,Cyclic Voltammetry,2195.5,1.16461,1.16461,-0.0772993,0,-0.0863944,-6.41346e-05
3_1,Cyclic Voltammetry,2195.7,1.16557,1.16557,-0.0769448,0,-0.0863986,-0.000133395
3_1,Cyclic Voltammetry,2195.9,1.16654,1.16654,-0.0765975,0,-0.0864029,-0.000124812
3_1,Cyclic Voltammetry,2196.1,1.16751,1.16751,-0.0762758,0,-0.0864071,-7.16448e-05
3_1,Cyclic Voltammetry,2196.3,1.16856,1.16856,-0.0759286,0,-0.0864114,-2.13385e-05
3_1,Cyclic Voltammetry,2196.5,1.16957,1.16957,-0.0755276,0,-0.0864156,1.68085e-05
3_1,Cyclic Voltammetry,2196.7,1.17062,1.17062,-0.0751553,0,-0.0864198,2.88486e-05
3_1,Cyclic Voltammetry,2196.9,1.17163,1.17163,-0.0748787,0,-0.0864239,4.76837e-05
3_1,Cyclic Voltammetry,2197.1,1.17265,1.17265,-0.0745225,0,-0.0864281,-8.46386e-06
3_1,Cyclic Voltammetry,2197.3,1.17363,1.17363,-0.0741776,0,-0.0864322,-4.88758e-05
3_1,Cyclic Voltammetry,2197.5,1.17458,1.17458,-0.073872,0,-0.0864363,-8.7142e-05
3_1,Cyclic Voltammetry,2197.7,1.17553,1.17553,-0.0734898,0,-0.0864404,-7.77245e-05
3_1,Cyclic Voltammetry,2197.9,1.17648,1.17648,-0.0730987,0,-0.0864445,-9.40561e-05
3_1,Cyclic Voltammetry,2198.1,1.17751,1.17751,-0.0728021,0,-0.0864485,-0.000105858
3_1,Cyclic Voltammetry,2198.3,1.17851,1.17851,-0.0724287,0,-0.0864525,-6.02007e-05
3_1,Cyclic Voltammetry,2198.5,1.17954,1.17954,-0.0720564,0,-0.0864565,6.55651e-06
3_1,Cyclic Voltammetry,2198.7,1.18059,1.18059,-0.0718236,0,-0.0864605,3.49283e-05
3_1,Cyclic Voltammetry,2198.9,1.18162,1.18162,-0.0719137,0,-0.0864645,3.20673e-05
3_1,Cyclic Voltammetry,2199.1,1.18263,1.18263,-0.0710648,0,-0.0864685,7.03335e-06
3_1,Cyclic Voltammetry,2199.3,1.18359,1.18359,-0.0707597,0,-0.0864724,-4.30346e-05
3_1,Cyclic Voltammetry,2199.5,1.18457,1.18457,-0.0703709,0,-0.0864763,-7.43866e-05
3_1,Cyclic Voltammetry,2199.7,1.18551,1.18551,-0.0700248,0,-0.0864802,-9.72748e-05
3_1,Cyclic Voltammetry,2199.9,1.18647,1.18647,-0.0696599,0,-0.0864841,-0.000143886
3_1,Cyclic Voltammetry,2200.1,1.18742,1.18742,-0.069615,0,-0.086488,-7.77245e-05
3_1,Cyclic Voltammetry,2200.3,1.18838,1.18838,-0.0690643,0,-0.0864918,-1.04904e-05
3_1,Cyclic Voltammetry,2200.5,1.18941,1.18941,-0.0686846,0,-0.0864957,3.6478e-05
3_1,Cyclic Voltammetry,2200.7,1.19044,1.19044,-0.0683414,0,-0.0864995,4.66108e-05
3_1,Cyclic Voltammetry,2200.9,1.19143,1.19143,-0.0679885,0,-0.0865032,1.5974e-05
3_1,Cyclic Voltammetry,2201.1,1.19243,1.19243,-0.06771,0,-0.086507,-6.79493e-06
3_1,Cyclic Voltammetry,2201.3,1.19345,1.19345,-0.0673161,0,-0.0865108,-2.74181e-06
3_1,Cyclic Voltammetry,2201.5,1.19438,1.19438,-0.0670355,0,-0.0865145,-1.75238e-05
3_1,Cyclic Voltammetry,2201.7,1.19535,1.19535,-0.0666616,0,-0.0865182,-1.52588e-05
3_1,Cyclic Voltammetry,2201.9,1.19628,1.19628,-0.0662829,0,-0.0865219,-2.65837e-05
3_1,Cyclic Voltammetry,2202.1,1.19728,1.19728,-0.0659656,0,-0.0865255,-4.62532e-05
3_1,Cyclic Voltammetry,2202.3,1.19831,1.19831,-0.0656706,0,-0.0865292,-4.20809e-05
3_1,Cyclic Voltammetry,2202.5,1.19931,1.19931,-0.0653031,0,-0.0865328,-1.41859e-05
3_1,Cyclic Voltammetry,2202.7,1.20033,1.20033,-0.064993,0,-0.0865365,6.00815e-05
3_1,Cyclic Voltammetry,2202.9,1.20137,1.20137,-0.064647,0,-0.0865401,7.35521e-05
3_1,Cyclic Voltammetry,2203.1,1.20238,1.20238,-0.064345,0,-0.0865436,8.69036e-05
3_1,Cyclic Voltammetry,2203.3,1.20335,1.20335,-0.063983,0,-0.0865472,5.23329e-05
3_1,Cyclic Voltammetry,2203.49,1.20431,1.20431,-0.0636752,0,-0.0865507,-3.91006e-05
3_1,Cyclic Voltammetry,2203.69,1.20525,1.20525,-0.0633374,0,-0.0865543,-9.48906e-05
3_1,Cyclic Voltammetry,2203.89,1.2062,1.2062,-0.0630143,0,-0.0865578,-0.000131488
3_1,Cyclic Voltammetry,2204.09,1.2072,1.2072,-0.0626967,0,-0.0865613,-6.2108e-05
3_1,Cyclic Voltammetry,2204.29,1.20822,1.20822,-0.0624016,0,-0.0865647,-7.03335e-06
3_1,Cyclic Voltammetry,2204.49,1.20925,1.20925,-0.0620388,0,-0.0865682,2.95639e-05
3_1,Cyclic Voltammetry,2204.69,1.21029,1.21029,-0.06171,0,-0.0865716,6.07967e-05
3_1,Cyclic Voltammetry,2204.89,1.21132,1.21132,-0.0613725,0,-0.086575,3.54052e-05
3_1,Cyclic Voltammetry,2205.09,1.21229,1.21229,-0.0610214,0,-0.0865784,2.47955e-05
3_1,Cyclic Voltammetry,2205.29,1.21329,1.21329,-0.0606804,0,-0.0865818,-2.57492e-05
3_1,Cyclic Voltammetry,2205.49,1.21423,1.21423,-0.0604115,0,-0.0865852,-2.87294e-05
3_1,Cyclic Voltammetry,2205.69,1.21519,1.21519,-0.0600302,0,-0.0865885,-9.34601e-05
3_1,Cyclic Voltammetry,2205.89,1.21613,1.21613,-0.059721,0,-0.0865918,-3.55244e-05
3_1,Cyclic Voltammetry,2206.09,1.21713,1.21713,-0.0594038,0,-0.0865951,-8.10623e-06
3_1,Cyclic Voltammetry,2206.29,1.21815,1.21815,-0.0590784,0,-0.0865984,-2.53916e-05
3_1,Cyclic Voltammetry,2206.49,1.21916,1.21916,-0.0587439,0,-0.0866017,-3.88622e-05
3_1,Cyclic Voltammetry,2206.69,1.22018,1.22018,-0.0583905,0,-0.0866049,8.82149e-06
3_1,Cyclic Voltammetry,2206.89,1.2212,1.2212,-0.0580357,0,-0.0866082,6.97374e-05
3_1,Cyclic Voltammetry,2207.09,1.22222,1.22222,-0.0578004,0,-0.0866114,7.31945e-05
3_1,Cyclic Voltammetry,2207.29,1.22319,1.22319,-0.05744,0,-0.0866146,5.06639e-05
3_1,Cyclic Voltammetry,2207.49,1.22414,1.22414,-0.0571903,0,-0.0866178,-7.15256e-07
3_1,Cyclic Voltammetry,2207.69,1.2251,1.2251,-0.0568796,0,-0.0866209,-4.72069e-05
3_1,Cyclic Voltammetry,2207.89,1.22605,1.22605,-0.0566003,0,-0.0866241,-6.62804e-05
3_1,Cyclic Voltammetry,2208.09,1.22707,1.22707,-0.056246,0,-0.0866272,-8.90493e-05
3_1,Cyclic Voltammetry,2208.29,1.22806,1.22806,-0.0559331,0,-0.0866303,-6.07967e-06
3_1,Cyclic Voltammetry,2208.49,1.22908,1.22908,-0.0556853,0,-0.0866334,4.47035e-05
3_1,Cyclic Voltammetry,2208.69,1.23012,1.23012,-0.055458,0,-0.0866365,0.000118017
3_1,Cyclic Voltammetry,2208.89,1.23114,1.23114,-0.054983,0,-0.0866396,0.000121832
3_1,Cyclic Voltammetry,2209.09,1.23215,1.23215,-0.0547355,0,-0.0866426,8.4877e-05
3_1,Cyclic Voltammetry,2209.29,1.23312,1.23312,-0.0543577,0,-0.0866456,-4.64916e-06
3_1,Cyclic Voltammetry,2209.49,1.23409,1.23409,-0.0540665,0,-0.0866487,-4.76837e-05
3_1,Cyclic Voltammetry,2209.69,1.23503,1.23503,-0.0537266,0,-0.0866516,-2.34842e-05
3_1,Cyclic Voltammetry,2209.89,1.23602,1.23602,-0.0534205,0,-0.0866546,-2.19345e-05
3_1,Cyclic Voltammetry,2210.09,1.23698,1.23698,-0.0531222,0,-0.0866576,1.16825e-05
3_1,Cyclic Voltammetry,2210.29,1.23799,1.23799,-0.0528432,0,-0.0866605,4.63724e-05
3_1,Cyclic Voltammetry,2210.49,1.23901,1.23901,-0.0524739,0,-0.0866634,3.08752e-05
3_1,Cyclic Voltammetry,2210.69,1.24007,1.24007,-0.0521911,0,-0.0866663,-3.91006e-05
3_1,Cyclic Voltammetry,2210.89,1.24109,1.24109,-0.0518454,0,-0.0866692,5.48363e-06
3_1,Cyclic Voltammetry,2211.09,1.24207,1.24207,-0.0516337,0,-0.0866721,3.0756e-05
3_1,Cyclic Voltammetry,2211.29,1.24307,1.24307,-0.0513206,0,-0.086675,4.29153e-05
3_1,Cyclic Voltammetry,2211.49,1.24401,1.24401,-0.050984,0,-0.0866778,4.22001e-05
3_1,Cyclic Voltammetry,2211.69,1.245,1.245,-0.0506919,0,-0.0866806,-2.94447e-05
3_1,Cyclic Voltammetry,2211.89,1.24595,1.24595,-0.0504533,0,-0.0866834,-5.91278e-05
3_1,Cyclic Voltammetry,2212.09,1.24692,1.24692,-0.0499871,0,-0.0866862,-2.7895e-05
3_1,Cyclic Voltammetry,2212.29,1.24793,1.24793,-0.0497554,0,-0.086689,-4.45843e-05
3_1,Cyclic Voltammetry,2212.49,1.24894,1.24894,-0.0493368,0,-0.0866917,-4.76837e-06
